timestamp,mx,my,mz,multi_ranger_x_drift,multi_ranger_y_drift,multi_ranger_z_drift,multi_ranger_x_drift_exceeded,multi_ranger_x_drift_trigger,multi_ranger_y_drift_exceeded,multi_ranger_y_drift_trigger,multi_ranger_z_drift_exceeded,multi_ranger_z_drift_trigger
68952,0.02,0.99,1.54,0.02,1.1102230246251565e-16,0.040000000000000036,0,,0,,0,
69052,0.02,1.0,1.54,0.02,0.0,0.040000000000000036,0,,0,,0,
69152,0.02,1.01,1.53,0.02,0.0,0.030000000000000027,0,,0,,0,
69252,0.03,1.03,1.53,0.03,0.0,0.030000000000000027,0,,0,,0,
69352,0.03,1.04,1.54,0.03,0.0,0.040000000000000036,0,,0,,0,
69452,0.03,1.05,1.53,0.03,0.0,0.030000000000000027,0,,0,,0,
69552,0.04,1.07,1.53,0.04,0.0,0.030000000000000027,0,,0,,0,
69652,0.04,1.07,1.53,0.04,0.0,0.030000000000000027,0,,0,,0,
69752,0.05,1.09,1.53,0.05,0.0,0.030000000000000027,0,,0,,0,
69852,0.06,1.1,1.53,0.06,0.0,0.030000000000000027,1,,0,,0,
69952,0.06,1.11,1.53,0.06,0.0,0.030000000000000027,1,,0,,0,
70052,0.07,1.13,1.54,0.07,0.0,0.040000000000000036,1,,0,,0,
70152,0.07,1.13,1.53,0.07,0.0,0.030000000000000027,1,,0,,0,
70252,0.09,1.14,1.53,0.0,-0.06000000000000005,0.030000000000000027,0,,1,,0,
70352,0.09,1.15,1.52,0.0,-0.050000000000000044,0.020000000000000018,0,,1,,0,
70452,0.1,1.16,1.53,1.3877787807814457e-17,-0.040000000000000036,0.030000000000000027,0,,0,,0,
70552,0.11,1.17,1.53,0.0,-0.030000000000000027,0.030000000000000027,0,,0,,0,
70652,0.11,1.18,1.53,0.0,-0.020000000000000018,0.030000000000000027,0,,0,,0,
70752,0.11,1.19,1.52,0.0,-0.010000000000000009,0.020000000000000018,0,,0,,0,
70852,0.12,1.2,1.51,1.3877787807814457e-17,0.0,0.010000000000000009,0,,0,,0,
70952,0.13,1.2,1.51,0.0,0.0,0.010000000000000009,0,,0,,0,
71052,0.14,1.19,1.5,0.0,-0.010000000000000009,0.0,0,,0,,0,
71152,0.14,1.19,1.51,0.0,-0.010000000000000009,0.010000000000000009,0,,0,,0,
71252,0.15,1.17,1.52,0.0,-0.030000000000000027,0.020000000000000018,0,,0,,0,
71352,0.16,1.15,1.52,0.0,-0.050000000000000044,0.020000000000000018,0,,1,,0,
71452,0.16,1.12,1.52,0.0,-0.07999999999999985,0.020000000000000018,0,,1,,0,
71552,0.17,1.1,1.52,0.0,-0.09999999999999987,0.020000000000000018,0,,1,,0,
71652,0.17,1.07,1.52,0.0,-0.1299999999999999,0.020000000000000018,0,,1,,0,
71752,0.18,1.05,1.52,0.0,-0.1499999999999999,0.020000000000000018,0,,1,,0,
71852,0.18,1.04,1.53,0.0,-0.15999999999999992,0.030000000000000027,0,,1,,0,
71952,0.19,1.02,1.53,2.7755575615628914e-17,-0.17999999999999994,0.030000000000000027,0,,1,,0,
72052,0.19,1.02,1.54,2.7755575615628914e-17,-0.17999999999999994,0.040000000000000036,0,,1,,0,
72152,0.19,1.02,1.54,2.7755575615628914e-17,-0.17999999999999994,0.040000000000000036,0,,1,,0,
72252,0.19,1.02,1.53,2.7755575615628914e-17,-0.17999999999999994,0.030000000000000027,0,,1,,0,
72352,0.19,1.02,1.53,2.7755575615628914e-17,-0.17999999999999994,0.030000000000000027,0,,1,,0,
72452,0.19,1.03,1.53,2.7755575615628914e-17,-0.16999999999999993,0.030000000000000027,0,,1,,0,
72552,0.19,1.02,1.53,2.7755575615628914e-17,-0.17999999999999994,0.030000000000000027,0,,1,,0,
72652,0.19,1.03,1.53,2.7755575615628914e-17,-0.16999999999999993,0.030000000000000027,0,,1,,0,
72752,0.19,1.03,1.52,2.7755575615628914e-17,-0.16999999999999993,0.020000000000000018,0,,1,,0,
72852,0.19,1.03,1.53,2.7755575615628914e-17,-0.16999999999999993,0.030000000000000027,0,,1,,0,
72952,0.19,1.03,1.53,2.7755575615628914e-17,-0.16999999999999993,0.030000000000000027,0,,1,,0,
73052,0.19,1.03,1.53,2.7755575615628914e-17,-0.16999999999999993,0.030000000000000027,0,,1,,0,
73152,0.19,1.03,1.53,2.7755575615628914e-17,-0.16999999999999993,0.030000000000000027,0,,1,,0,
73252,0.19,1.04,1.54,2.7755575615628914e-17,-0.15999999999999992,0.040000000000000036,0,,1,,0,
73352,0.19,1.03,1.54,2.7755575615628914e-17,-0.16999999999999993,0.040000000000000036,0,,1,,0,
73452,0.19,1.04,1.53,2.7755575615628914e-17,-0.15999999999999992,0.030000000000000027,0,,1,,0,
73552,0.19,1.04,1.54,2.7755575615628914e-17,-0.15999999999999992,0.040000000000000036,0,,1,,0,
73652,0.19,1.04,1.53,2.7755575615628914e-17,-0.15999999999999992,0.030000000000000027,0,,1,,0,
73752,0.19,1.05,1.53,2.7755575615628914e-17,-0.1499999999999999,0.030000000000000027,0,,1,,0,
73852,0.2,1.05,1.53,2.7755575615628914e-17,-0.1499999999999999,0.030000000000000027,0,,1,,0,
73952,0.19,1.05,1.54,2.7755575615628914e-17,-0.1499999999999999,0.040000000000000036,0,,1,,0,
74052,0.19,1.05,1.53,2.7755575615628914e-17,-0.1499999999999999,0.030000000000000027,0,,1,,0,
74152,0.19,1.06,1.53,2.7755575615628914e-17,-0.1399999999999999,0.030000000000000027,0,,1,,0,
74252,0.19,1.07,1.53,2.7755575615628914e-17,-0.1299999999999999,0.030000000000000027,0,,1,,0,
74352,0.19,1.07,1.52,2.7755575615628914e-17,-0.1299999999999999,0.020000000000000018,0,,1,,0,
74452,0.19,1.07,1.53,2.7755575615628914e-17,-0.1299999999999999,0.030000000000000027,0,,1,,0,
74552,0.19,1.07,1.53,2.7755575615628914e-17,-0.1299999999999999,0.030000000000000027,0,,1,,0,
74652,0.18,1.07,1.53,0.0,-0.1299999999999999,0.030000000000000027,0,,1,,0,
74752,0.19,1.08,1.53,2.7755575615628914e-17,-0.11999999999999988,0.030000000000000027,0,,1,,0,
74852,0.18,1.08,1.53,0.0,-0.11999999999999988,0.030000000000000027,0,,1,,0,
74952,0.17,1.09,1.52,0.0,-0.10999999999999988,0.020000000000000018,0,,1,,0,
75052,0.16,1.08,1.52,0.0,-0.11999999999999988,0.020000000000000018,0,,1,,0,
75152,0.19,1.09,1.52,2.7755575615628914e-17,-0.10999999999999988,0.020000000000000018,0,,1,,0,
75252,0.22,1.09,1.52,0.0,-0.10999999999999988,0.020000000000000018,0,,1,,0,
75352,0.26,1.09,1.52,0.0,-0.10999999999999988,0.020000000000000018,0,,1,,0,
75452,0.29,1.1,1.53,0.0,-0.09999999999999987,0.030000000000000027,0,,1,,0,
75552,0.31,1.1,1.53,0.0,-0.09999999999999987,0.030000000000000027,0,,1,,0,
75652,0.35,1.1,1.53,-5.551115123125783e-17,-0.09999999999999987,0.030000000000000027,0,,1,,0,
75752,0.37,1.1,1.53,0.0,-0.09999999999999987,0.030000000000000027,0,,1,,0,
75852,0.4,1.09,1.54,5.551115123125783e-17,-0.10999999999999988,0.040000000000000036,0,,1,,0,
75952,0.41,1.1,1.53,5.551115123125783e-17,-0.09999999999999987,0.030000000000000027,0,,1,,0,
76052,0.44,1.1,1.54,0.0,-0.09999999999999987,0.040000000000000036,0,,1,,0,
76152,0.45,1.09,1.54,-5.551115123125783e-17,-0.10999999999999988,0.040000000000000036,0,,1,,0,
76252,0.47,1.09,1.55,0.0,-0.10999999999999988,0.050000000000000044,0,,1,,1,
76352,0.49,1.1,1.55,0.0,-0.09999999999999987,0.050000000000000044,0,,1,,1,
76452,0.51,1.08,1.56,0.0,-0.11999999999999988,0.06000000000000005,0,,1,,1,
76552,0.54,1.08,1.57,0.0,-0.11999999999999988,0.07000000000000006,0,,1,,1,
76652,0.56,1.09,1.55,0.0,-0.10999999999999988,0.050000000000000044,0,,1,,1,
76752,0.57,1.09,1.55,0.0,-0.10999999999999988,0.050000000000000044,0,,1,,1,
76852,0.6,1.09,1.54,0.0,-0.10999999999999988,0.040000000000000036,0,,1,,0,
76952,0.62,1.09,1.55,0.0,-0.10999999999999988,0.050000000000000044,0,,1,,1,
77052,0.64,1.1,1.55,0.0,-0.09999999999999987,0.050000000000000044,0,,1,,1,
77152,0.66,1.1,1.55,0.0,-0.09999999999999987,0.050000000000000044,0,,1,,1,
77252,0.67,1.1,1.57,0.0,-0.09999999999999987,0.07000000000000006,0,,1,,1,
77352,0.69,1.11,1.57,0.0,-0.08999999999999986,0.07000000000000006,0,,1,,1,
77452,0.72,1.11,1.55,0.0,-0.08999999999999986,0.050000000000000044,0,,1,,1,
77552,0.73,1.11,1.56,-1.1102230246251565e-16,-0.08999999999999986,0.06000000000000005,0,,1,,1,
77652,0.75,1.11,1.55,0.0,-0.08999999999999986,0.050000000000000044,0,,1,,1,
77752,0.77,1.11,1.54,1.1102230246251565e-16,-0.08999999999999986,0.040000000000000036,0,,1,,0,
77852,0.79,1.11,1.54,1.1102230246251565e-16,-0.08999999999999986,0.040000000000000036,0,,1,,0,
77952,0.8,1.11,1.53,1.1102230246251565e-16,-0.08999999999999986,0.030000000000000027,0,,1,,0,
78052,0.82,1.11,1.52,1.1102230246251565e-16,-0.08999999999999986,0.020000000000000018,0,,1,,0,
78152,0.83,1.11,1.53,0.0,-0.08999999999999986,0.030000000000000027,0,,1,,0,
78252,0.86,1.11,1.53,0.0,-0.08999999999999986,0.030000000000000027,0,,1,,0,
78352,0.87,1.11,1.53,-1.1102230246251565e-16,-0.08999999999999986,0.030000000000000027,0,,1,,0,
78452,0.89,1.11,1.53,0.0,-0.08999999999999986,0.030000000000000027,0,,1,,0,
78552,0.91,1.11,1.53,0.0,-0.08999999999999986,0.030000000000000027,0,,1,,0,
78652,0.93,1.11,1.53,-1.1102230246251565e-16,-0.08999999999999986,0.030000000000000027,0,,1,,0,
78752,0.95,1.11,1.53,0.0,-0.08999999999999986,0.030000000000000027,0,,1,,0,
78852,0.98,1.11,1.53,0.0,-0.08999999999999986,0.030000000000000027,0,,1,,0,
78952,1.0,1.12,1.53,0.0,-0.07999999999999985,0.030000000000000027,0,,1,,0,
79052,1.01,1.12,1.53,0.0,-0.07999999999999985,0.030000000000000027,0,,1,,0,
79152,1.04,1.11,1.53,0.0,-0.08999999999999986,0.030000000000000027,0,,1,,0,
79252,1.06,1.11,1.52,0.0,-0.08999999999999986,0.020000000000000018,0,,1,,0,
79352,1.08,1.11,1.52,0.0,-0.08999999999999986,0.020000000000000018,0,,1,,0,
79452,1.11,1.11,1.52,0.0,-0.08999999999999986,0.020000000000000018,0,,1,,0,
79552,1.13,1.11,1.53,-0.07000000000000006,0.0,0.030000000000000027,1,,0,,0,
79652,1.15,1.11,1.53,-0.050000000000000044,0.0,0.030000000000000027,1,,0,,0,
79752,1.18,1.11,1.53,-0.020000000000000018,0.0,0.030000000000000027,0,,0,,0,
79852,1.2,1.1,1.53,0.0,0.0,0.030000000000000027,0,,0,,0,
79952,1.23,1.11,1.53,0.030000000000000027,0.0,0.030000000000000027,0,,0,,0,
80052,1.25,1.11,1.51,0.050000000000000044,0.0,0.010000000000000009,1,,0,,0,
80152,1.27,1.1,1.51,0.07000000000000006,0.0,0.010000000000000009,1,,0,,0,
80252,1.27,1.09,1.52,0.07000000000000006,0.0,0.020000000000000018,1,,0,,0,
80352,1.26,1.09,1.52,0.06000000000000005,0.0,0.020000000000000018,1,,0,,0,
80452,1.25,1.09,1.52,0.050000000000000044,0.0,0.020000000000000018,1,,0,,0,
80552,1.24,1.07,1.52,0.040000000000000036,0.0,0.020000000000000018,0,,0,,0,
80652,1.23,1.08,1.52,0.030000000000000027,0.0,0.020000000000000018,0,,0,,0,
80752,1.23,1.08,1.52,0.030000000000000027,0.0,0.020000000000000018,0,,0,,0,
80852,1.22,1.06,1.52,0.020000000000000018,0.0,0.020000000000000018,0,,0,,0,
80952,1.23,1.07,1.53,0.030000000000000027,0.0,0.030000000000000027,0,,0,,0,
81052,1.23,1.07,1.52,0.030000000000000027,0.0,0.020000000000000018,0,,0,,0,
81152,1.23,1.05,1.52,0.030000000000000027,0.0,0.020000000000000018,0,,0,,0,
81252,1.23,1.06,1.53,0.030000000000000027,0.0,0.030000000000000027,0,,0,,0,
81352,1.23,1.05,1.54,0.030000000000000027,0.0,0.040000000000000036,0,,0,,0,
81452,1.23,1.04,1.54,0.030000000000000027,0.0,0.040000000000000036,0,,0,,0,
81552,1.24,1.04,1.53,0.040000000000000036,0.0,0.030000000000000027,0,,0,,0,
81652,1.23,1.03,1.53,0.030000000000000027,0.0,0.030000000000000027,0,,0,,0,
81752,1.24,1.03,1.53,0.040000000000000036,0.0,0.030000000000000027,0,,0,,0,
81852,1.25,1.03,1.52,0.050000000000000044,0.0,0.020000000000000018,1,,0,,0,
81952,1.26,1.02,1.52,0.06000000000000005,0.0,0.020000000000000018,1,,0,,0,
82052,1.26,1.01,1.53,0.06000000000000005,0.0,0.030000000000000027,1,,0,,0,
82152,1.26,1.01,1.53,0.06000000000000005,0.0,0.030000000000000027,1,,0,,0,
82252,1.28,1.0,1.53,0.08000000000000007,0.0,0.030000000000000027,1,,0,,0,
82352,1.28,1.0,1.53,0.08000000000000007,0.0,0.030000000000000027,1,,0,,0,
82452,1.29,0.99,1.52,0.09000000000000008,0.0,0.020000000000000018,1,,0,,0,
82552,1.3,0.99,1.52,0.10000000000000009,0.0,0.020000000000000018,1,,0,,0,
82652,1.31,0.99,1.52,0.1100000000000001,0.0,0.020000000000000018,1,,0,,0,
82752,1.32,0.98,1.52,0.1200000000000001,0.0,0.020000000000000018,1,,0,,0,
82852,1.33,0.96,1.52,0.13000000000000012,0.0,0.020000000000000018,1,,0,,0,
82952,1.34,0.95,1.52,0.14000000000000012,0.0,0.020000000000000018,1,,0,,0,
83052,1.35,0.95,1.52,0.15000000000000013,0.0,0.020000000000000018,1,,0,,0,
83152,1.37,0.95,1.52,0.17000000000000015,0.0,0.020000000000000018,1,,0,,0,
83252,1.38,0.94,1.53,0.17999999999999994,0.0,0.030000000000000027,1,,0,,0,
83352,1.39,0.94,1.53,0.18999999999999995,0.0,0.030000000000000027,1,,0,,0,
83452,1.42,0.93,1.54,0.21999999999999997,0.0,0.040000000000000036,1,,0,,0,
83552,1.43,0.92,1.53,0.22999999999999998,0.0,0.030000000000000027,1,,0,,0,
83652,1.44,0.93,1.53,0.24,0.0,0.030000000000000027,1,,0,,0,
83752,1.46,0.91,1.54,0.26,0.0,0.040000000000000036,1,,0,,0,
83852,1.47,0.9,1.54,0.27,0.0,0.040000000000000036,1,,0,,0,
83952,1.49,0.91,1.54,0.29000000000000004,0.0,0.040000000000000036,1,,0,,0,
84052,1.5,0.89,1.53,0.30000000000000004,0.0,0.030000000000000027,1,,0,,0,
84152,1.52,0.88,1.53,0.32000000000000006,1.1102230246251565e-16,0.030000000000000027,1,,0,,0,
84252,1.53,0.87,1.52,0.33000000000000007,0.0,0.020000000000000018,1,,0,,0,
84352,1.55,0.84,1.52,0.3500000000000001,0.0,0.020000000000000018,1,,0,,0,
84452,1.56,0.81,1.53,0.3600000000000001,0.0,0.030000000000000027,1,,0,,0,
84552,1.58,0.77,1.53,0.3800000000000001,0.0,0.030000000000000027,1,,0,,0,
84652,1.59,0.74,1.54,0.3900000000000001,0.0,0.040000000000000036,1,,0,,0,
84752,1.61,0.7,1.53,0.41000000000000014,0.0,0.030000000000000027,1,,0,,0,
84852,1.63,0.66,1.53,0.42999999999999994,0.0,0.030000000000000027,1,,0,,0,
84952,1.65,0.61,1.53,0.44999999999999996,0.0,0.030000000000000027,1,,0,,0,
85052,1.67,0.56,1.54,0.47,1.1102230246251565e-16,0.040000000000000036,1,,0,,0,
85152,1.69,0.51,1.54,0.49,0.0,0.040000000000000036,1,,0,,0,
85252,1.71,0.47,1.54,0.51,1.1102230246251565e-16,0.040000000000000036,1,,0,,0,
85352,1.71,0.44,1.54,0.51,-5.551115123125783e-17,0.040000000000000036,1,,0,,0,
85452,1.73,0.4,1.54,0.53,0.0,0.040000000000000036,1,,0,,0,
85552,1.73,0.37,1.54,0.53,0.0,0.040000000000000036,1,,0,,0,
85652,1.73,0.34,1.54,0.53,-5.551115123125783e-17,0.040000000000000036,1,,0,,0,
85752,1.73,0.32,1.54,0.53,-5.551115123125783e-17,0.040000000000000036,1,,0,,0,
85852,1.73,0.3,1.55,0.53,-1.6653345369377348e-16,0.050000000000000044,1,,0,,1,
85952,1.74,0.28,1.55,0.54,0.0,0.050000000000000044,1,,0,,1,
86052,1.74,0.27,1.55,0.54,-1.1102230246251565e-16,0.050000000000000044,1,,0,,1,
86152,1.75,0.26,1.55,0.55,0.0,0.050000000000000044,1,,0,,1,
86252,1.76,0.24,1.54,0.56,-1.1102230246251565e-16,0.040000000000000036,1,,0,,0,
86352,1.77,0.22,1.53,0.5700000000000001,2.7755575615628914e-17,0.030000000000000027,1,,0,,0,
86452,1.77,0.2,1.53,0.5700000000000001,5.551115123125783e-17,0.030000000000000027,1,,0,,0,
86552,1.78,0.17,1.54,0.5800000000000001,8.326672684688674e-17,0.040000000000000036,1,,0,,0,
86652,1.78,0.15,1.55,0.5800000000000001,8.326672684688674e-17,0.050000000000000044,1,,0,,1,
86752,1.78,0.13,1.55,0.5800000000000001,-1.1102230246251565e-16,0.050000000000000044,1,,0,,1,
86852,1.78,0.11,1.56,0.5800000000000001,-9.71445146547012e-17,0.06000000000000005,1,,0,,1,
