timestamp,mx,my,mz,multi_ranger_x_drift,multi_ranger_y_drift,multi_ranger_z_drift,multi_ranger_x_drift_exceeded,multi_ranger_x_drift_trigger,multi_ranger_y_drift_exceeded,multi_ranger_y_drift_trigger,multi_ranger_z_drift_exceeded,multi_ranger_z_drift_trigger
40605,0.02,0.59,1.5,0.02,0.0,0.0,0,,0,,0,
40705,0.03,0.64,1.49,0.03,0.0,-0.010000000000000009,0,,0,,0,
40805,0.02,0.64,1.49,0.02,0.0,-0.010000000000000009,0,,0,,0,
40905,0.02,0.63,1.48,0.02,0.0,-0.020000000000000018,0,,0,,0,
41005,0.02,0.6,1.47,0.02,0.0,-0.030000000000000027,0,,0,,0,
41105,0.03,0.58,1.48,0.03,0.0,-0.020000000000000018,0,,0,,0,
41205,0.02,0.58,1.5,0.02,0.0,0.0,0,,0,,0,
41305,0.02,0.58,1.51,0.02,0.0,0.010000000000000009,0,,0,,0,
41405,0.04,0.6,1.53,0.04,0.0,0.030000000000000027,0,,0,,0,
41505,0.03,0.61,1.53,0.03,0.0,0.030000000000000027,0,,0,,0,
41605,0.03,0.63,1.53,0.03,0.0,0.030000000000000027,0,,0,,0,
41705,0.03,0.65,1.53,0.03,0.0,0.030000000000000027,0,,0,,0,
41805,0.04,0.65,1.53,0.04,0.0,0.030000000000000027,0,,0,,0,
41905,0.04,0.66,1.53,0.04,0.0,0.030000000000000027,0,,0,,0,
42005,0.03,0.67,1.52,0.03,0.0,0.020000000000000018,0,,0,,0,
42105,0.03,0.67,1.52,0.03,0.0,0.020000000000000018,0,,0,,0,
42205,0.03,0.68,1.52,0.03,0.0,0.020000000000000018,0,,0,,0,
42305,0.03,0.68,1.53,0.03,0.0,0.030000000000000027,0,,0,,0,
42405,0.02,0.7,1.52,0.02,-1.1102230246251565e-16,0.020000000000000018,0,,0,,0,
42505,0.03,0.7,1.52,0.03,-1.1102230246251565e-16,0.020000000000000018,0,,0,,0,
42605,0.02,0.71,1.52,0.02,0.0,0.020000000000000018,0,,0,,0,
42705,0.02,0.72,1.52,0.02,0.0,0.020000000000000018,0,,0,,0,
42805,0.02,0.73,1.52,0.02,-1.1102230246251565e-16,0.020000000000000018,0,,0,,0,
42905,0.02,0.74,1.51,0.02,0.0,0.010000000000000009,0,,0,,0,
43005,0.03,0.75,1.51,0.03,0.0,0.010000000000000009,0,,0,,0,
43105,0.03,0.75,1.51,0.03,0.0,0.010000000000000009,0,,0,,0,
43205,0.03,0.76,1.51,0.03,1.1102230246251565e-16,0.010000000000000009,0,,0,,0,
43305,0.01,0.77,1.51,0.01,1.1102230246251565e-16,0.010000000000000009,0,,0,,0,
43505,-0.1,0.77,1.48,-0.1,1.1102230246251565e-16,-0.020000000000000018,1,,0,,0,
43605,-0.08,0.77,1.46,-0.08,1.1102230246251565e-16,-0.040000000000000036,1,,0,,0,
43705,0.04,0.78,1.47,0.04,0.0,-0.030000000000000027,0,,0,,0,
43805,0.16,0.78,1.46,0.16,0.0,-0.040000000000000036,1,,0,,0,
43905,0.26,0.78,1.46,0.26,0.0,-0.040000000000000036,1,,0,,0,
44005,0.34,0.79,1.45,0.34,1.1102230246251565e-16,-0.050000000000000044,1,,0,,1,
44105,0.4,0.8,1.46,5.551115123125783e-17,-0.3999999999999999,-0.040000000000000036,0,,1,,0,
44205,0.45,0.81,1.48,-5.551115123125783e-17,-0.3899999999999999,-0.020000000000000018,0,,1,,0,
44305,0.5,0.82,1.5,0.0,-0.38,0.0,0,,1,,0,
44405,0.54,0.83,1.52,0.0,-0.37,0.020000000000000018,0,,1,,0,
44505,0.59,0.84,1.53,0.0,-0.36,0.030000000000000027,0,,1,,0,
44605,0.64,0.86,1.56,0.0,-0.33999999999999997,0.06000000000000005,0,,1,,1,
44705,0.68,0.87,1.55,0.0,-0.32999999999999996,0.050000000000000044,0,,1,,1,
44805,0.71,0.88,1.53,0.0,-0.31999999999999995,0.030000000000000027,0,,1,,0,
44905,0.77,0.89,1.51,1.1102230246251565e-16,-0.30999999999999994,0.010000000000000009,0,,1,,0,
45005,0.78,0.9,1.47,0.0,-0.29999999999999993,-0.030000000000000027,0,,1,,0,
45105,0.8,0.91,1.46,1.1102230246251565e-16,-0.2899999999999999,-0.040000000000000036,0,,1,,0,
45205,0.8,0.91,1.51,1.1102230246251565e-16,-0.2899999999999999,0.010000000000000009,0,,1,,0,
45305,0.77,0.91,1.5,1.1102230246251565e-16,-0.2899999999999999,0.0,0,,1,,0,
45405,0.74,0.92,1.5,0.0,-0.2799999999999999,0.0,0,,1,,0,
45505,0.69,0.92,1.49,0.0,-0.2799999999999999,-0.010000000000000009,0,,1,,0,
45605,0.68,0.93,1.5,0.0,-0.2699999999999999,0.0,0,,1,,0,
45705,0.68,0.94,1.51,0.0,-0.26,0.010000000000000009,0,,1,,0,
45805,0.69,0.94,1.52,0.0,-0.26,0.020000000000000018,0,,1,,0,
45905,0.69,0.95,1.52,0.0,-0.25,0.020000000000000018,0,,1,,0,
46005,0.7,0.95,1.52,-1.1102230246251565e-16,-0.25,0.020000000000000018,0,,1,,0,
46105,0.71,0.96,1.52,0.0,-0.24,0.020000000000000018,0,,1,,0,
46205,0.71,0.96,1.52,0.0,-0.24,0.020000000000000018,0,,1,,0,
46305,0.72,0.97,1.52,0.0,-0.22999999999999998,0.020000000000000018,0,,1,,0,
46405,0.71,0.97,1.52,0.0,-0.22999999999999998,0.020000000000000018,0,,1,,0,
46505,0.71,0.98,1.51,0.0,-0.21999999999999997,0.010000000000000009,0,,1,,0,
46605,0.7,0.98,1.52,-1.1102230246251565e-16,-0.21999999999999997,0.020000000000000018,0,,1,,0,
46705,0.7,0.98,1.52,-1.1102230246251565e-16,-0.21999999999999997,0.020000000000000018,0,,1,,0,
46805,0.7,0.98,1.52,-1.1102230246251565e-16,-0.21999999999999997,0.020000000000000018,0,,1,,0,
46905,0.71,0.99,1.52,0.0,-0.20999999999999996,0.020000000000000018,0,,1,,0,
47005,0.7,0.99,1.51,-1.1102230246251565e-16,-0.20999999999999996,0.010000000000000009,0,,1,,0,
47105,0.72,1.0,1.51,0.0,-0.19999999999999996,0.010000000000000009,0,,1,,0,
47205,0.73,1.0,1.52,-1.1102230246251565e-16,-0.19999999999999996,0.020000000000000018,0,,1,,0,
47305,0.73,1.01,1.51,-1.1102230246251565e-16,-0.18999999999999995,0.010000000000000009,0,,1,,0,
47405,0.75,1.01,1.52,0.0,-0.18999999999999995,0.020000000000000018,0,,1,,0,
47505,0.74,1.01,1.52,0.0,-0.18999999999999995,0.020000000000000018,0,,1,,0,
47605,0.75,1.01,1.52,0.0,-0.18999999999999995,0.020000000000000018,0,,1,,0,
47705,0.75,1.01,1.52,0.0,-0.18999999999999995,0.020000000000000018,0,,1,,0,
47805,0.75,1.01,1.52,0.0,-0.18999999999999995,0.020000000000000018,0,,1,,0,
47905,0.75,1.01,1.5,0.0,-0.18999999999999995,0.0,0,,1,,0,
48005,0.76,0.94,1.45,1.1102230246251565e-16,-0.26,-0.050000000000000044,0,,1,,1,
48105,0.76,0.92,1.44,1.1102230246251565e-16,-0.2799999999999999,-0.06000000000000005,0,,1,,1,
48205,0.76,0.9,1.46,1.1102230246251565e-16,-0.29999999999999993,-0.040000000000000036,0,,1,,0,
48305,0.77,0.86,1.47,1.1102230246251565e-16,-0.33999999999999997,-0.030000000000000027,0,,1,,0,
48405,0.77,0.79,1.47,1.1102230246251565e-16,-0.4099999999999999,-0.030000000000000027,0,,1,,0,
48505,0.78,0.72,1.47,-0.41999999999999993,0.0,-0.030000000000000027,1,,0,,0,
48605,0.78,0.65,1.48,-0.41999999999999993,0.0,-0.020000000000000018,1,,0,,0,
48705,0.79,0.59,1.51,-0.4099999999999999,0.0,0.010000000000000009,1,,0,,0,
48805,0.79,0.54,1.52,-0.4099999999999999,0.0,0.020000000000000018,1,,0,,0,
48905,0.79,0.48,1.55,-0.4099999999999999,0.0,0.050000000000000044,1,,0,,1,
49005,0.79,0.43,1.57,-0.4099999999999999,-5.551115123125783e-17,0.07000000000000006,1,,0,,1,
49105,0.8,0.38,1.58,-0.3999999999999999,-1.1102230246251565e-16,0.08000000000000007,1,,0,,1,
49205,0.81,0.33,1.56,-0.3899999999999999,-1.6653345369377348e-16,0.06000000000000005,1,,0,,1,
49305,0.82,0.28,1.57,-0.38,0.0,0.07000000000000006,1,,0,,1,
49405,0.82,0.24,1.55,-0.38,-1.1102230246251565e-16,0.050000000000000044,1,,0,,1,
49505,0.83,0.13,1.5,-0.37,-1.1102230246251565e-16,0.0,1,,0,,0,
49605,0.83,0.11,1.49,-0.37,-9.71445146547012e-17,-0.010000000000000009,1,,0,,0,
49705,0.83,0.14,1.53,-0.37,1.1102230246251565e-16,0.030000000000000027,1,,0,,0,
49805,0.83,0.2,1.52,-0.37,5.551115123125783e-17,0.020000000000000018,1,,0,,0,
49905,0.82,0.24,1.53,-0.38,-1.1102230246251565e-16,0.030000000000000027,1,,0,,0,
50005,0.82,0.26,1.56,-0.38,0.0,0.06000000000000005,1,,0,,1,
50105,0.82,0.29,1.56,-0.38,-5.551115123125783e-17,0.06000000000000005,1,,0,,1,
50205,0.82,0.3,1.56,-0.38,-1.6653345369377348e-16,0.06000000000000005,1,,0,,1,
50305,0.82,0.32,1.55,-0.38,-5.551115123125783e-17,0.050000000000000044,1,,0,,1,
50405,0.82,0.33,1.55,-0.38,-1.6653345369377348e-16,0.050000000000000044,1,,0,,1,
50505,0.83,0.33,1.55,-0.37,-1.6653345369377348e-16,0.050000000000000044,1,,0,,1,
50605,0.83,0.33,1.54,-0.37,-1.6653345369377348e-16,0.040000000000000036,1,,0,,0,
50705,0.83,0.33,1.54,-0.37,-1.6653345369377348e-16,0.040000000000000036,1,,0,,0,
50805,0.83,0.33,1.54,-0.37,-1.6653345369377348e-16,0.040000000000000036,1,,0,,0,
50905,0.82,0.34,1.54,-0.38,-5.551115123125783e-17,0.040000000000000036,1,,0,,0,
51005,0.82,0.33,1.54,-0.38,-1.6653345369377348e-16,0.040000000000000036,1,,0,,0,
51105,0.83,0.34,1.55,-0.37,-5.551115123125783e-17,0.050000000000000044,1,,0,,1,
51205,0.81,0.35,1.54,-0.3899999999999999,0.0,0.040000000000000036,1,,0,,0,
51305,0.81,0.35,1.55,-0.3899999999999999,0.0,0.050000000000000044,1,,0,,1,
51405,0.81,0.35,1.55,-0.3899999999999999,0.0,0.050000000000000044,1,,0,,1,
51505,0.82,0.35,1.55,-0.38,0.0,0.050000000000000044,1,,0,,1,
51605,0.82,0.34,1.55,-0.38,-5.551115123125783e-17,0.050000000000000044,1,,0,,1,
51705,0.82,0.34,1.54,-0.38,-5.551115123125783e-17,0.040000000000000036,1,,0,,0,
51805,0.82,0.34,1.55,-0.38,-5.551115123125783e-17,0.050000000000000044,1,,0,,1,
51905,0.82,0.33,1.54,-0.38,-1.6653345369377348e-16,0.040000000000000036,1,,0,,0,
52005,0.82,0.33,1.55,-0.38,-1.6653345369377348e-16,0.050000000000000044,1,,0,,1,
52105,0.82,0.32,1.54,-0.38,-5.551115123125783e-17,0.040000000000000036,1,,0,,0,
52205,0.81,0.32,1.55,-0.3899999999999999,-5.551115123125783e-17,0.050000000000000044,1,,0,,1,
52305,0.82,0.32,1.55,-0.38,-5.551115123125783e-17,0.050000000000000044,1,,0,,1,
52405,0.8,0.3,1.53,-0.3999999999999999,-1.6653345369377348e-16,0.030000000000000027,1,,0,,0,
52505,0.75,0.31,1.46,-0.44999999999999996,-5.551115123125783e-17,-0.040000000000000036,1,,0,,0,
52605,0.73,0.31,1.45,-0.47,-5.551115123125783e-17,-0.050000000000000044,1,,0,,1,
52705,0.7,0.3,1.47,-0.5,-1.6653345369377348e-16,-0.030000000000000027,1,,0,,0,
52805,0.64,0.29,1.49,-0.5599999999999999,-5.551115123125783e-17,-0.010000000000000009,1,,0,,0,
52905,0.57,0.29,1.49,0.57,0.0,-0.010000000000000009,1,,0,,0,
53005,0.48,0.28,1.49,0.48,0.0,-0.010000000000000009,1,,0,,0,
53105,0.42,0.27,1.49,0.42,0.0,-0.010000000000000009,1,,0,,0,
53205,0.36,0.27,1.5,0.36,0.0,0.0,1,,0,,0,
53305,0.31,0.28,1.51,0.31,0.0,0.010000000000000009,1,,0,,0,
53405,0.27,0.26,1.52,0.27,0.0,0.020000000000000018,1,,0,,0,
53505,0.22,0.27,1.52,0.22,0.0,0.020000000000000018,1,,0,,0,
53605,0.18,0.28,1.52,0.18,0.0,0.020000000000000018,1,,0,,0,
53705,0.14,0.28,1.51,0.14,0.0,0.010000000000000009,1,,0,,0,
53805,0.09,0.27,1.52,0.09,0.0,0.020000000000000018,1,,0,,0,
54005,-0.11,0.27,1.49,-0.11,0.0,-0.010000000000000009,1,,0,,0,
54105,-0.14,0.26,1.48,-0.14,0.0,-0.020000000000000018,1,,0,,0,
54205,-0.09,0.27,1.49,-0.09,0.0,-0.010000000000000009,1,,0,,0,
54305,-0.03,0.25,1.49,-0.03,0.0,-0.010000000000000009,0,,0,,0,
54405,0.01,0.25,1.47,0.01,0.0,-0.030000000000000027,0,,0,,0,
54605,0.05,0.24,1.47,0.05,2.7755575615628914e-17,-0.030000000000000027,0,,0,,0,
54705,0.04,0.24,1.48,0.04,2.7755575615628914e-17,-0.020000000000000018,0,,0,,0,
54805,0.05,0.24,1.49,0.05,2.7755575615628914e-17,-0.010000000000000009,0,,0,,0,
54905,0.05,0.23,1.52,0.05,0.0,0.020000000000000018,0,,0,,0,
55005,0.04,0.22,1.52,0.04,0.0,0.020000000000000018,0,,0,,0,
55105,0.02,0.22,1.52,0.02,0.0,0.020000000000000018,0,,0,,0,
55205,0.01,0.22,1.52,0.01,0.0,0.020000000000000018,0,,0,,0,
55305,-0.01,0.22,1.51,-0.01,0.0,0.010000000000000009,0,,0,,0,
55405,0.01,0.22,1.51,0.01,0.0,0.010000000000000009,0,,0,,0,
55505,0.0,0.22,1.51,0.0,0.0,0.010000000000000009,0,,0,,0,
55605,0.0,0.21,1.5,0.0,-2.7755575615628914e-17,0.0,0,,0,,0,
55705,-0.01,0.21,1.5,-0.01,-2.7755575615628914e-17,0.0,0,,0,,0,
55805,-0.03,0.22,1.51,-0.03,0.0,0.010000000000000009,0,,0,,0,
56005,-0.05,0.2,1.51,-0.05,2.7755575615628914e-17,0.010000000000000009,0,,0,,0,
56105,-0.05,0.2,1.51,-0.05,2.7755575615628914e-17,0.010000000000000009,0,,0,,0,
56205,-0.05,0.2,1.51,-0.05,2.7755575615628914e-17,0.010000000000000009,0,,0,,0,
56305,-0.07,0.2,1.51,-0.07,2.7755575615628914e-17,0.010000000000000009,1,,0,,0,
56405,-0.07,0.2,1.51,-0.07,2.7755575615628914e-17,0.010000000000000009,1,,0,,0,
56505,-0.07,0.19,1.51,-0.07,2.7755575615628914e-17,0.010000000000000009,1,,0,,0,
56605,-0.09,0.2,1.51,-0.09,2.7755575615628914e-17,0.010000000000000009,1,,0,,0,
56705,-0.07,0.19,1.51,-0.07,2.7755575615628914e-17,0.010000000000000009,1,,0,,0,
56805,-0.06,0.18,1.51,-0.06,0.0,0.010000000000000009,1,,0,,0,
56905,-0.08,0.19,1.5,-0.08,2.7755575615628914e-17,0.0,1,,0,,0,
57005,-0.06,0.19,1.5,-0.06,2.7755575615628914e-17,0.0,1,,0,,0,
57105,-0.07,0.18,1.5,-0.07,0.0,0.0,1,,0,,0,
57205,-0.07,0.18,1.5,-0.07,0.0,0.0,1,,0,,0,
57305,-0.07,0.18,1.5,-0.07,0.0,0.0,1,,0,,0,
57405,-0.09,0.18,1.49,-0.09,0.0,-0.010000000000000009,1,,0,,0,
57505,-0.09,0.17,1.48,-0.09,0.0,-0.020000000000000018,1,,0,,0,
57605,-0.1,0.17,1.46,-0.1,0.0,-0.040000000000000036,1,,0,,0,
57705,-0.09,0.17,1.44,-0.09,0.0,-0.06000000000000005,1,,0,,1,
57805,-0.1,0.16,1.42,-0.1,0.0,-0.08000000000000007,1,,0,,1,
57905,-0.11,0.17,1.4,-0.11,0.0,-0.10000000000000009,1,,0,,1,
58005,-0.11,0.15,1.38,-0.11,0.0,-0.1200000000000001,1,,0,,1,
58105,-0.09,0.15,1.36,-0.09,0.0,-0.1399999999999999,1,,0,,1,
58205,-0.1,0.16,1.33,-0.1,0.16,0.0,1,,1,,0,
58305,-0.1,0.16,1.31,-0.1,0.16,0.0,1,,1,,0,
58405,-0.1,0.17,1.29,-0.1,0.17,0.0,1,,1,,0,
58505,-0.1,0.16,1.26,-0.1,0.16,-2.220446049250313e-16,1,,1,,0,
58605,-0.11,0.16,1.25,-0.11,0.16,0.0,1,,1,,0,
58705,-0.12,0.16,1.23,-0.12,0.16,0.0,1,,1,,0,
59105,-0.18,0.16,1.13,-0.18,0.16,0.0,1,,1,,0,
59205,-0.19,0.15,1.11,-0.19,0.15,2.220446049250313e-16,1,,1,,0,
59305,-0.19,0.15,1.09,-0.19,0.15,-2.220446049250313e-16,1,,1,,0,
59405,-0.21,0.15,1.07,-0.21,0.15,0.0,1,,1,,0,
59505,-0.21,0.15,1.04,-0.21,0.15,0.0,1,,1,,0,
59605,-0.21,0.14,1.03,-0.21,0.14,0.0,1,,1,,0,
59705,-0.22,0.16,1.0,-0.22,0.16,0.0,1,,1,,0,
59905,-0.23,0.15,0.96,-0.23,0.15,0.0,1,,1,,0,
60005,-0.23,0.16,0.94,-0.23,0.16,0.0,1,,1,,0,
60105,-0.23,0.16,0.92,-0.23,0.16,-1.1102230246251565e-16,1,,1,,0,
60205,-0.23,0.16,0.9,-0.23,0.16,-1.1102230246251565e-16,1,,1,,0,
60405,-0.22,0.16,0.86,-0.22,0.16,-1.1102230246251565e-16,1,,1,,0,
60605,-0.23,0.17,0.82,-0.23,0.17,0.0,1,,1,,0,
60705,-0.23,0.16,0.8,-0.23,0.16,-1.1102230246251565e-16,1,,1,,0,
60905,-0.25,0.16,0.75,-0.25,0.16,0.0,1,,1,,0,
61205,-0.27,0.15,0.68,-0.27,0.15,0.0,1,,1,,0,
61405,-0.29,0.14,0.65,-0.29,0.14,0.0,1,,1,,0,
61705,-0.29,0.12,0.59,-0.29,0.12,0.0,1,,1,,0,
61805,-0.28,0.11,0.56,-0.28,0.11,0.0,1,,1,,0,
62005,-0.28,0.1,0.53,-0.28,0.1,0.0,1,,1,,0,
62105,-0.27,0.09,0.51,-0.27,0.09,0.0,1,,1,,0,
62205,-0.28,0.09,0.48,-0.28,0.09,0.0,1,,1,,0,
62405,-0.24,0.06,0.44,-0.24,0.06,0.0,1,,1,,0,
62705,-0.22,0.06,0.37,-0.22,0.06,0.0,1,,1,,0,
62805,-0.21,0.05,0.38,-0.21,0.05,0.0,1,,0,,0,
63005,-0.18,0.04,0.33,-0.18,0.04,0.0,1,,0,,0,
63205,-0.16,0.04,0.28,-0.16,0.04,0.0,1,,0,,0,
