timestamp,mx,my,mz,multi_ranger_x_drift,multi_ranger_y_drift,multi_ranger_z_drift,multi_ranger_x_drift_exceeded,multi_ranger_x_drift_trigger,multi_ranger_y_drift_exceeded,multi_ranger_y_drift_trigger,multi_ranger_z_drift_exceeded,multi_ranger_z_drift_trigger
419510,0.17,-0.3,1.08,0.17,-0.3,0.0,1,,1,,0,
419610,0.19,-0.3,1.09,0.19,-0.3,-2.220446049250313e-16,1,,1,,0,
419710,0.2,-0.3,1.12,0.2,-0.3,0.0,1,,1,,0,
419810,0.2,-0.3,1.14,0.2,-0.3,-2.220446049250313e-16,1,,1,,0,
419910,0.22,-0.3,1.16,0.22,-0.3,2.220446049250313e-16,1,,1,,0,
420010,0.24,-0.3,1.18,0.24,-0.3,0.0,1,,1,,0,
420210,0.25,-0.3,1.23,0.25,-0.3,0.0,1,,1,,0,
420310,0.25,-0.29,1.24,0.25,-0.29,0.0,1,,1,,0,
420410,0.26,-0.29,1.27,0.26,-0.29,0.0,1,,1,,0,
420510,0.27,-0.29,1.29,0.27,-0.29,0.0,1,,1,,0,
420610,0.26,-0.29,1.32,0.26,-0.29,0.0,1,,1,,0,
420810,0.28,-0.29,1.36,0.28,-0.29,0.0,1,,1,,0,
420910,0.28,-0.29,1.37,0.28,-0.29,0.0,1,,1,,0,
421010,0.29,-0.3,1.38,0.29,-0.3,0.0,1,,1,,0,
421110,0.31,-0.29,1.41,0.31,-0.29,0.0,1,,1,,0,
421210,0.33,-0.29,1.43,0.33,-0.29,-2.220446049250313e-16,1,,1,,0,
421310,0.34,-0.29,1.45,0.34,-0.29,2.220446049250313e-16,1,,1,,0,
421410,0.34,-0.29,1.47,0.34,-0.29,0.0,1,,1,,0,
421510,0.35,-0.29,1.49,0.35,-0.29,0.0,1,,1,,0,
421610,0.36,-0.28,1.51,0.36,-0.28,0.010000000000000009,1,,1,,0,
421710,0.37,-0.28,1.53,0.37,-0.28,0.030000000000000027,1,,1,,0,
421810,0.37,-0.28,1.55,0.37,-0.28,0.050000000000000044,1,,1,,1,
421910,0.37,-0.28,1.57,0.37,-0.28,0.07000000000000006,1,,1,,1,
422010,0.38,-0.28,1.59,0.38,-0.28,0.09000000000000008,1,,1,,1,
422110,0.38,-0.28,1.6,0.38,-0.28,0.10000000000000009,1,,1,,1,
422210,0.39,-0.28,1.61,0.39,-0.28,0.1100000000000001,1,,1,,1,
422310,0.4,-0.28,1.62,0.4,-0.28,0.1200000000000001,1,,1,,1,
422410,0.41,-0.28,1.63,0.41,-0.28,0.1299999999999999,1,,1,,1,
422510,0.4,-0.29,1.63,0.4,-0.29,0.1299999999999999,1,,1,,1,
422710,0.44,-0.28,1.63,0.44,-0.28,0.1299999999999999,1,,1,,1,
422810,0.43,-0.28,1.63,0.43,-0.28,0.1299999999999999,1,,1,,1,
422910,0.44,-0.28,1.62,0.44,-0.28,0.1200000000000001,1,,1,,1,
423010,0.44,-0.29,1.62,0.44,-0.29,0.1200000000000001,1,,1,,1,
423110,0.43,-0.29,1.62,0.43,-0.29,0.1200000000000001,1,,1,,1,
423210,0.44,-0.29,1.62,0.44,-0.29,0.1200000000000001,1,,1,,1,
423310,0.44,-0.29,1.62,0.44,-0.29,0.1200000000000001,1,,1,,1,
423410,0.44,-0.29,1.61,0.44,-0.29,0.1100000000000001,1,,1,,1,
423610,0.46,-0.28,1.61,0.46,-0.28,0.1100000000000001,1,,1,,1,
423710,0.46,-0.3,1.6,0.46,-0.3,0.10000000000000009,1,,1,,1,
423810,0.46,-0.28,1.61,0.46,-0.28,0.1100000000000001,1,,1,,1,
424010,0.46,-0.29,1.6,0.46,-0.29,0.10000000000000009,1,,1,,1,
424110,0.48,-0.29,1.6,0.48,-0.29,0.10000000000000009,1,,1,,1,
424210,0.47,-0.28,1.6,0.47,-0.28,0.10000000000000009,1,,1,,1,
424310,0.48,-0.3,1.59,0.48,-0.3,0.09000000000000008,1,,1,,1,
424410,0.48,-0.28,1.6,0.48,-0.28,0.10000000000000009,1,,1,,1,
424510,0.48,-0.3,1.59,0.48,-0.3,0.09000000000000008,1,,1,,1,
424610,0.49,-0.29,1.59,0.49,-0.29,0.09000000000000008,1,,1,,1,
424710,0.49,-0.29,1.59,0.49,-0.29,0.09000000000000008,1,,1,,1,
424910,0.5,-0.37,1.53,0.5,-0.37,0.030000000000000027,1,,1,,0,
425010,0.5,-0.34,1.51,0.5,-0.34,0.010000000000000009,1,,1,,0,
425110,0.5,-0.21,1.53,0.5,-0.21,0.030000000000000027,1,,1,,0,
425210,0.47,-0.09,1.53,0.47,-0.09,0.030000000000000027,1,,1,,0,
425310,0.47,0.03,1.53,0.47,3.469446951953614e-18,0.030000000000000027,1,,0,,0,
425410,0.46,0.13,1.53,0.46,0.0,0.030000000000000027,1,,0,,0,
425510,0.46,0.22,1.53,0.46,0.0,0.030000000000000027,1,,0,,0,
425610,0.47,0.3,1.55,0.47,0.0,0.050000000000000044,1,,0,,1,
425710,0.48,0.38,1.57,0.48,5.551115123125783e-17,0.07000000000000006,1,,0,,1,
425810,0.49,0.44,1.57,0.49,0.0,0.07000000000000006,1,,0,,1,
425910,0.5,0.51,1.57,0.5,0.0,0.07000000000000006,1,,0,,1,
426010,0.5,0.45,1.53,0.5,-5.551115123125783e-17,0.030000000000000027,1,,0,,0,
426110,0.51,0.48,1.52,0.51,5.551115123125783e-17,0.020000000000000018,1,,0,,0,
426210,0.52,0.52,1.51,0.52,0.0,0.010000000000000009,1,,0,,0,
426310,0.53,0.58,1.51,0.53,0.0,0.010000000000000009,1,,0,,0,
426410,0.54,0.6,1.49,0.54,0.0,-0.010000000000000009,1,,0,,0,
426510,0.53,0.58,1.47,0.53,0.0,-0.030000000000000027,1,,0,,0,
426610,0.55,0.54,1.47,0.55,0.0,-0.030000000000000027,1,,0,,0,
426710,0.56,0.53,1.48,0.56,0.0,-0.020000000000000018,1,,0,,0,
426810,0.56,0.53,1.5,0.56,0.0,0.0,1,,0,,0,
426910,0.58,0.54,1.52,0.58,0.0,0.020000000000000018,1,,0,,0,
427010,0.59,0.56,1.55,0.59,0.0,0.050000000000000044,1,,0,,1,
427110,0.6,0.56,1.55,0.6,0.0,0.050000000000000044,1,,0,,1,
427210,0.6,0.58,1.55,0.6,0.0,0.050000000000000044,1,,0,,1,
427310,0.61,0.59,1.55,-0.59,0.0,0.050000000000000044,1,,0,,1,
427410,0.6,0.6,1.55,0.6,0.0,0.050000000000000044,1,,0,,1,
427510,0.61,0.61,1.54,0.0,-0.59,0.040000000000000036,0,,1,,0,
427610,0.61,0.61,1.55,0.0,-0.59,0.050000000000000044,0,,1,,1,
427710,0.64,0.63,1.54,-0.5599999999999999,0.0,0.040000000000000036,1,,0,,0,
427810,0.63,0.63,1.54,0.0,-0.57,0.040000000000000036,0,,1,,0,
427910,0.62,0.64,1.54,0.0,-0.5599999999999999,0.040000000000000036,0,,1,,0,
428010,0.64,0.65,1.54,0.0,-0.5499999999999999,0.040000000000000036,0,,1,,0,
428110,0.63,0.66,1.55,0.0,-0.5399999999999999,0.050000000000000044,0,,1,,1,
428210,0.64,0.66,1.55,0.0,-0.5399999999999999,0.050000000000000044,0,,1,,1,
428310,0.65,0.67,1.55,0.0,-0.5299999999999999,0.050000000000000044,0,,1,,1,
428410,0.65,0.68,1.55,0.0,-0.5199999999999999,0.050000000000000044,0,,1,,1,
428510,0.65,0.68,1.54,0.0,-0.5199999999999999,0.040000000000000036,0,,1,,0,
428610,0.66,0.7,1.54,0.0,-0.5,0.040000000000000036,0,,1,,0,
428710,0.66,0.69,1.54,0.0,-0.51,0.040000000000000036,0,,1,,0,
428810,0.66,0.7,1.54,0.0,-0.5,0.040000000000000036,0,,1,,0,
428910,0.65,0.71,1.54,0.0,-0.49,0.040000000000000036,0,,1,,0,
429010,0.54,0.71,1.49,0.0,-0.49,-0.010000000000000009,0,,1,,0,
429110,0.56,0.71,1.46,0.0,-0.49,-0.040000000000000036,0,,1,,0,
429210,0.62,0.72,1.45,0.0,-0.48,-0.050000000000000044,0,,1,,1,
429410,0.9,0.74,1.45,-0.29999999999999993,0.0,-0.050000000000000044,1,,0,,1,
429510,1.02,0.75,1.45,-0.17999999999999994,0.0,-0.050000000000000044,1,,0,,1,
429610,1.13,0.76,1.44,-0.07000000000000006,0.0,-0.06000000000000005,1,,0,,1,
429710,1.22,0.76,1.45,0.020000000000000018,0.0,-0.050000000000000044,0,,0,,1,
429810,1.29,0.77,1.49,0.09000000000000008,0.0,-0.010000000000000009,1,,0,,0,
429910,1.36,0.78,1.52,0.16000000000000014,0.0,0.020000000000000018,1,,0,,0,
430010,1.42,0.78,1.53,0.21999999999999997,0.0,0.030000000000000027,1,,0,,0,
430110,1.5,0.79,1.55,0.30000000000000004,0.0,0.050000000000000044,1,,0,,1,
430210,1.54,0.8,1.51,0.3400000000000001,0.0,0.010000000000000009,1,,0,,0,
430310,1.57,0.81,1.49,0.3700000000000001,0.0,-0.010000000000000009,1,,0,,0,
430410,1.58,0.81,1.48,0.3800000000000001,0.0,-0.020000000000000018,1,,0,,0,
430510,1.59,0.81,1.48,0.3900000000000001,0.0,-0.020000000000000018,1,,0,,0,
430610,1.57,0.82,1.48,0.3700000000000001,-1.1102230246251565e-16,-0.020000000000000018,1,,0,,0,
430710,1.52,0.83,1.46,0.32000000000000006,0.0,-0.040000000000000036,1,,0,,0,
430810,1.48,0.83,1.45,0.28,0.0,-0.050000000000000044,1,,0,,1,
430910,1.46,0.83,1.46,0.26,0.0,-0.040000000000000036,1,,0,,0,
431010,1.46,0.84,1.47,0.26,0.0,-0.030000000000000027,1,,0,,0,
431110,1.48,0.85,1.5,0.28,1.1102230246251565e-16,0.0,1,,0,,0,
431210,1.49,0.85,1.51,0.29000000000000004,1.1102230246251565e-16,0.010000000000000009,1,,0,,0,
431310,1.52,0.86,1.52,0.32000000000000006,0.0,0.020000000000000018,1,,0,,0,
431410,1.52,0.86,1.52,0.32000000000000006,0.0,0.020000000000000018,1,,0,,0,
431510,1.53,0.86,1.52,0.33000000000000007,0.0,0.020000000000000018,1,,0,,0,
431610,1.55,0.88,1.52,0.3500000000000001,1.1102230246251565e-16,0.020000000000000018,1,,0,,0,
431710,1.54,0.87,1.51,0.3400000000000001,0.0,0.010000000000000009,1,,0,,0,
431810,1.54,0.89,1.51,0.3400000000000001,0.0,0.010000000000000009,1,,0,,0,
431910,1.55,0.89,1.51,0.3500000000000001,0.0,0.010000000000000009,1,,0,,0,
432010,1.55,0.89,1.51,0.3500000000000001,0.0,0.010000000000000009,1,,0,,0,
432110,1.55,0.9,1.5,0.3500000000000001,0.0,0.0,1,,0,,0,
432210,1.56,0.9,1.5,0.3600000000000001,0.0,0.0,1,,0,,0,
432310,1.58,0.9,1.5,0.3800000000000001,0.0,0.0,1,,0,,0,
432410,1.59,0.9,1.49,0.3900000000000001,0.0,-0.010000000000000009,1,,0,,0,
432510,1.6,0.9,1.49,0.40000000000000013,0.0,-0.010000000000000009,1,,0,,0,
432610,1.62,0.9,1.5,0.42000000000000015,0.0,0.0,1,,0,,0,
432710,1.62,0.91,1.5,0.42000000000000015,0.0,0.0,1,,0,,0,
432810,1.63,0.91,1.5,0.42999999999999994,0.0,0.0,1,,0,,0,
432910,1.64,0.9,1.5,0.43999999999999995,0.0,0.0,1,,0,,0,
433010,1.64,0.91,1.5,0.43999999999999995,0.0,0.0,1,,0,,0,
433110,1.65,0.91,1.49,0.44999999999999996,0.0,-0.010000000000000009,1,,0,,0,
433210,1.65,0.84,1.45,0.44999999999999996,0.0,-0.050000000000000044,1,,0,,1,
433310,1.66,0.78,1.44,0.45999999999999996,0.0,-0.06000000000000005,1,,0,,1,
433410,1.67,0.74,1.43,0.47,0.0,-0.07000000000000006,1,,0,,1,
433510,1.68,0.73,1.44,0.48,0.0,-0.06000000000000005,1,,0,,1,
433610,1.68,0.68,1.44,0.48,0.0,-0.06000000000000005,1,,0,,1,
433710,1.7,0.6,1.44,0.5,0.0,-0.06000000000000005,1,,0,,1,
433810,1.7,0.51,1.44,0.5,0.0,-0.06000000000000005,1,,0,,1,
433910,1.72,0.43,1.47,0.52,-5.551115123125783e-17,-0.030000000000000027,1,,0,,0,
434010,1.73,0.37,1.5,0.53,0.0,0.0,1,,0,,0,
434110,1.74,0.29,1.52,0.54,-5.551115123125783e-17,0.020000000000000018,1,,0,,0,
434210,1.75,0.25,1.54,0.55,0.0,0.040000000000000036,1,,0,,0,
434310,1.77,0.19,1.55,0.5700000000000001,5.551115123125783e-17,0.050000000000000044,1,,0,,1,
434410,1.79,0.07,1.5,0.5900000000000001,-5.551115123125783e-17,0.0,1,,0,,0,
434510,1.8,0.03,1.48,0.6000000000000001,-2.7755575615628914e-17,-0.020000000000000018,1,,0,,0,
434610,1.81,0.0,1.48,0.6100000000000001,0.0,-0.020000000000000018,1,,0,,0,
434710,1.81,0.05,1.48,0.6100000000000001,-4.163336342344337e-17,-0.020000000000000018,1,,0,,0,
434810,1.82,0.11,1.49,0.6200000000000001,-9.71445146547012e-17,-0.010000000000000009,1,,0,,0,
434910,1.83,0.15,1.48,0.6300000000000001,8.326672684688674e-17,-0.020000000000000018,1,,0,,0,
435010,1.83,0.18,1.48,0.6300000000000001,5.551115123125783e-17,-0.020000000000000018,1,,0,,0,
435110,1.84,0.19,1.48,0.6400000000000001,5.551115123125783e-17,-0.020000000000000018,1,,0,,0,
435210,1.85,0.2,1.5,0.6500000000000001,5.551115123125783e-17,0.0,1,,0,,0,
435310,1.86,0.22,1.51,0.6600000000000001,2.7755575615628914e-17,0.010000000000000009,1,,0,,0,
435410,1.88,0.23,1.51,0.6799999999999999,2.7755575615628914e-17,0.010000000000000009,1,,0,,0,
435510,1.89,0.22,1.5,0.69,2.7755575615628914e-17,0.0,1,,0,,0,
435610,1.9,0.23,1.51,0.7,2.7755575615628914e-17,0.010000000000000009,1,,0,,0,
435710,1.91,0.23,1.52,0.71,2.7755575615628914e-17,0.020000000000000018,1,,0,,0,
435810,1.91,0.22,1.52,0.71,2.7755575615628914e-17,0.020000000000000018,1,,0,,0,
435910,1.93,0.23,1.52,0.73,2.7755575615628914e-17,0.020000000000000018,1,,0,,0,
436010,1.93,0.22,1.51,0.73,2.7755575615628914e-17,0.010000000000000009,1,,0,,0,
436110,1.94,0.23,1.51,0.74,2.7755575615628914e-17,0.010000000000000009,1,,0,,0,
436210,1.95,0.22,1.51,0.75,2.7755575615628914e-17,0.010000000000000009,1,,0,,0,
436310,1.96,0.22,1.51,0.76,2.7755575615628914e-17,0.010000000000000009,1,,0,,0,
436410,1.96,0.21,1.5,0.76,-8.326672684688674e-17,0.0,1,,0,,0,
436510,1.97,0.22,1.51,0.77,2.7755575615628914e-17,0.010000000000000009,1,,0,,0,
436610,1.98,0.21,1.5,0.78,-8.326672684688674e-17,0.0,1,,0,,0,
436710,1.99,0.2,1.51,0.79,5.551115123125783e-17,0.010000000000000009,1,,0,,0,
436810,1.99,0.2,1.51,0.79,5.551115123125783e-17,0.010000000000000009,1,,0,,0,
436910,2.0,0.19,1.51,0.8,5.551115123125783e-17,0.010000000000000009,1,,0,,0,
437010,2.0,0.19,1.51,0.8,5.551115123125783e-17,0.010000000000000009,1,,0,,0,
437110,2.01,0.18,1.51,0.8099999999999998,5.551115123125783e-17,0.010000000000000009,1,,0,,0,
437210,2.01,0.18,1.51,0.8099999999999998,5.551115123125783e-17,0.010000000000000009,1,,0,,0,
437310,2.02,0.18,1.5,0.8200000000000001,5.551115123125783e-17,0.0,1,,0,,0,
437410,2.01,0.18,1.46,0.8099999999999998,5.551115123125783e-17,-0.040000000000000036,1,,0,,0,
437510,1.98,0.17,1.44,0.78,8.326672684688674e-17,-0.06000000000000005,1,,0,,1,
437610,1.93,0.18,1.43,0.73,5.551115123125783e-17,-0.07000000000000006,1,,0,,1,
437710,1.87,0.18,1.45,0.6700000000000002,5.551115123125783e-17,-0.050000000000000044,1,,0,,1,
437810,1.79,0.18,1.46,0.5900000000000001,5.551115123125783e-17,-0.040000000000000036,1,,0,,0,
437910,1.7,0.17,1.46,0.5,8.326672684688674e-17,-0.040000000000000036,1,,0,,0,
438010,1.61,0.18,1.47,0.41000000000000014,5.551115123125783e-17,-0.030000000000000027,1,,0,,0,
438110,1.53,0.17,1.48,0.33000000000000007,8.326672684688674e-17,-0.020000000000000018,1,,0,,0,
438210,1.47,0.17,1.51,0.27,8.326672684688674e-17,0.010000000000000009,1,,0,,0,
438310,1.41,0.18,1.52,0.20999999999999996,5.551115123125783e-17,0.020000000000000018,1,,0,,0,
438410,1.36,0.18,1.54,0.16000000000000014,5.551115123125783e-17,0.040000000000000036,1,,0,,0,
438510,1.3,0.19,1.54,0.10000000000000009,5.551115123125783e-17,0.040000000000000036,1,,0,,0,
438610,1.15,0.2,1.51,-0.050000000000000044,5.551115123125783e-17,0.010000000000000009,1,,0,,0,
438710,1.11,0.2,1.49,-0.08999999999999986,5.551115123125783e-17,-0.010000000000000009,1,,0,,0,
438810,1.11,0.2,1.48,-0.08999999999999986,5.551115123125783e-17,-0.020000000000000018,1,,0,,0,
438910,1.17,0.2,1.49,-0.030000000000000027,5.551115123125783e-17,-0.010000000000000009,0,,0,,0,
439010,1.24,0.2,1.48,0.040000000000000036,5.551115123125783e-17,-0.020000000000000018,0,,0,,0,
439110,1.29,0.2,1.46,0.09000000000000008,5.551115123125783e-17,-0.040000000000000036,1,,0,,0,
439210,1.31,0.19,1.46,0.1100000000000001,5.551115123125783e-17,-0.040000000000000036,1,,0,,0,
439310,1.33,0.18,1.46,0.13000000000000012,5.551115123125783e-17,-0.040000000000000036,1,,0,,0,
439410,1.34,0.18,1.49,0.14000000000000012,5.551115123125783e-17,-0.010000000000000009,1,,0,,0,
439510,1.35,0.19,1.51,0.15000000000000013,5.551115123125783e-17,0.010000000000000009,1,,0,,0,
439610,1.34,0.19,1.52,0.14000000000000012,5.551115123125783e-17,0.020000000000000018,1,,0,,0,
439710,1.33,0.18,1.53,0.13000000000000012,5.551115123125783e-17,0.030000000000000027,1,,0,,0,
439810,1.33,0.18,1.53,0.13000000000000012,5.551115123125783e-17,0.030000000000000027,1,,0,,0,
439910,1.33,0.19,1.54,0.13000000000000012,5.551115123125783e-17,0.040000000000000036,1,,0,,0,
440010,1.33,0.19,1.53,0.13000000000000012,5.551115123125783e-17,0.030000000000000027,1,,0,,0,
440110,1.33,0.19,1.53,0.13000000000000012,5.551115123125783e-17,0.030000000000000027,1,,0,,0,
440210,1.34,0.19,1.53,0.14000000000000012,5.551115123125783e-17,0.030000000000000027,1,,0,,0,
440310,1.34,0.19,1.53,0.14000000000000012,5.551115123125783e-17,0.030000000000000027,1,,0,,0,
440410,1.34,0.19,1.53,0.14000000000000012,5.551115123125783e-17,0.030000000000000027,1,,0,,0,
440510,1.34,0.19,1.53,0.14000000000000012,5.551115123125783e-17,0.030000000000000027,1,,0,,0,
440610,1.34,0.2,1.53,0.14000000000000012,5.551115123125783e-17,0.030000000000000027,1,,0,,0,
440710,1.34,0.19,1.52,0.14000000000000012,5.551115123125783e-17,0.020000000000000018,1,,0,,0,
440810,1.34,0.2,1.52,0.14000000000000012,5.551115123125783e-17,0.020000000000000018,1,,0,,0,
440910,1.33,0.19,1.53,0.13000000000000012,5.551115123125783e-17,0.030000000000000027,1,,0,,0,
441010,1.32,0.2,1.53,0.1200000000000001,5.551115123125783e-17,0.030000000000000027,1,,0,,0,
441110,1.32,0.2,1.52,0.1200000000000001,5.551115123125783e-17,0.020000000000000018,1,,0,,0,
441210,1.32,0.19,1.51,0.1200000000000001,5.551115123125783e-17,0.010000000000000009,1,,0,,0,
441310,1.33,0.18,1.52,0.13000000000000012,5.551115123125783e-17,0.020000000000000018,1,,0,,0,
441410,1.33,0.19,1.52,0.13000000000000012,5.551115123125783e-17,0.020000000000000018,1,,0,,0,
441510,1.34,0.19,1.52,0.14000000000000012,5.551115123125783e-17,0.020000000000000018,1,,0,,0,
441610,1.34,0.19,1.52,0.14000000000000012,5.551115123125783e-17,0.020000000000000018,1,,0,,0,
441710,1.34,0.18,1.52,0.14000000000000012,5.551115123125783e-17,0.020000000000000018,1,,0,,0,
441810,1.34,0.18,1.52,0.14000000000000012,5.551115123125783e-17,0.020000000000000018,1,,0,,0,
441910,1.34,0.18,1.52,0.14000000000000012,5.551115123125783e-17,0.020000000000000018,1,,0,,0,
442010,1.33,0.19,1.51,0.13000000000000012,5.551115123125783e-17,0.010000000000000009,1,,0,,0,
442110,1.32,0.19,1.49,0.1200000000000001,5.551115123125783e-17,-0.010000000000000009,1,,0,,0,
442210,1.31,0.18,1.48,0.1100000000000001,5.551115123125783e-17,-0.020000000000000018,1,,0,,0,
442310,1.31,0.18,1.46,0.1100000000000001,5.551115123125783e-17,-0.040000000000000036,1,,0,,0,
442410,1.31,0.17,1.44,0.1100000000000001,8.326672684688674e-17,-0.06000000000000005,1,,0,,1,
442510,1.31,0.17,1.42,0.1100000000000001,8.326672684688674e-17,-0.08000000000000007,1,,0,,1,
442610,1.31,0.16,1.4,0.1100000000000001,8.326672684688674e-17,-0.10000000000000009,1,,0,,1,
442710,1.31,0.16,1.38,0.1100000000000001,8.326672684688674e-17,-0.1200000000000001,1,,0,,1,
442810,1.31,0.16,1.35,0.1100000000000001,8.326672684688674e-17,-0.1499999999999999,1,,0,,1,
442910,1.31,0.15,1.33,0.1100000000000001,8.326672684688674e-17,-0.16999999999999993,1,,0,,1,
443010,1.31,0.15,1.32,0.1100000000000001,8.326672684688674e-17,-0.17999999999999994,1,,0,,1,
443110,1.31,0.15,1.29,0.1100000000000001,8.326672684688674e-17,-0.20999999999999996,1,,0,,1,
443210,1.3,0.15,1.27,0.10000000000000009,8.326672684688674e-17,-0.22999999999999998,1,,0,,1,
443310,1.29,0.15,1.25,0.09000000000000008,8.326672684688674e-17,-0.25,1,,0,,1,
443410,1.28,0.16,1.22,0.08000000000000007,8.326672684688674e-17,-0.28,1,,0,,1,
443510,1.27,0.14,1.19,0.07000000000000006,1.1102230246251565e-16,-0.31000000000000005,1,,0,,1,
443610,1.28,0.15,1.17,0.08000000000000007,8.326672684688674e-17,-0.33000000000000007,1,,0,,1,
443710,1.28,0.14,1.15,0.08000000000000007,1.1102230246251565e-16,-0.3500000000000001,1,,0,,1,
443810,1.29,0.12,1.14,0.09000000000000008,1.1102230246251565e-16,-0.3600000000000001,1,,0,,1,
443910,1.29,0.13,1.11,0.09000000000000008,-1.1102230246251565e-16,-0.3899999999999999,1,,0,,1,
444010,1.3,0.13,1.09,0.10000000000000009,-1.1102230246251565e-16,-0.4099999999999999,1,,0,,1,
444110,1.3,0.13,1.07,0.10000000000000009,-1.1102230246251565e-16,-0.42999999999999994,1,,0,,1,
444210,1.3,0.14,1.06,0.10000000000000009,1.1102230246251565e-16,-0.43999999999999995,1,,0,,1,
444310,1.29,0.14,1.03,0.09000000000000008,1.1102230246251565e-16,-0.47,1,,0,,1,
444410,1.28,0.12,1.0,0.08000000000000007,1.1102230246251565e-16,-0.5,1,,0,,1,
444510,1.27,0.13,0.98,0.07000000000000006,-1.1102230246251565e-16,-0.52,1,,0,,1,
444610,1.27,0.13,0.96,0.07000000000000006,-1.1102230246251565e-16,-0.54,1,,0,,1,
444710,1.27,0.13,0.94,0.07000000000000006,-1.1102230246251565e-16,-0.56,1,,0,,1,
444810,1.27,0.13,0.93,0.07000000000000006,-1.1102230246251565e-16,-0.57,1,,0,,1,
444910,1.27,0.13,0.9,0.07000000000000006,-1.1102230246251565e-16,-0.6,1,,0,,1,
445010,1.27,0.12,0.88,0.07000000000000006,1.1102230246251565e-16,-0.62,1,,0,,1,
445110,1.28,0.14,0.87,0.08000000000000007,1.1102230246251565e-16,-0.63,1,,0,,1,
445210,1.28,0.13,0.84,0.08000000000000007,-1.1102230246251565e-16,-0.66,1,,0,,1,
445310,1.29,0.13,0.82,0.09000000000000008,-1.1102230246251565e-16,-0.68,1,,0,,1,
445410,1.28,0.14,0.8,0.08000000000000007,1.1102230246251565e-16,-0.7,1,,0,,1,
445510,1.27,0.14,0.78,0.07000000000000006,1.1102230246251565e-16,-0.72,1,,0,,1,
445610,1.27,0.13,0.76,0.07000000000000006,-1.1102230246251565e-16,-0.74,1,,0,,1,
445710,1.26,0.14,0.73,0.06000000000000005,1.1102230246251565e-16,-0.77,1,,0,,1,
445810,1.26,0.14,0.72,0.06000000000000005,1.1102230246251565e-16,-0.78,1,,0,,1,
445910,1.26,0.14,0.7,0.06000000000000005,1.1102230246251565e-16,-0.8,1,,0,,1,
446010,1.25,0.14,0.68,0.050000000000000044,1.1102230246251565e-16,-0.82,1,,0,,1,
446110,1.25,0.15,0.66,0.050000000000000044,8.326672684688674e-17,-0.84,1,,0,,1,
446210,1.25,0.15,0.63,0.050000000000000044,8.326672684688674e-17,-0.87,1,,0,,1,
446310,1.25,0.15,0.62,0.050000000000000044,8.326672684688674e-17,-0.88,1,,0,,1,
446410,1.25,0.16,0.59,0.050000000000000044,8.326672684688674e-17,-0.91,1,,0,,1,
