timestamp,mx,my,mz,multi_ranger_x_drift,multi_ranger_y_drift,multi_ranger_z_drift,multi_ranger_x_drift_pos_exceeded,multi_ranger_x_drift_pos_trigger,multi_ranger_x_drift_neg_exceeded,multi_ranger_x_drift_neg_trigger,multi_ranger_y_drift_pos_exceeded,multi_ranger_y_drift_pos_trigger,multi_ranger_y_drift_neg_exceeded,multi_ranger_y_drift_neg_trigger,multi_ranger_z_drift_pos_exceeded,multi_ranger_z_drift_pos_trigger,multi_ranger_z_drift_neg_exceeded,multi_ranger_z_drift_neg_trigger,right,front,up,progressing_2s,min_closure_2s,progressing_5s,min_closure_5s,reached_waypoint,trigger_15,trigger_16,trigger_17
42383,-0.02,0.19,1.32,-0.02,2.7755575615628914e-17,-0.17999999999999994,0,,0,,0,,0,,0,,0,,2.853,3.016,1.919,,,,,,,,
42483,-0.01,0.2,1.34,-0.01,2.7755575615628914e-17,-0.15999999999999992,0,,0,,0,,0,,0,,0,,2.861,3.014,1.904,,,,,,,,
42583,-0.02,0.2,1.36,-0.02,2.7755575615628914e-17,-0.1399999999999999,0,,0,,0,,0,,0,,0,,2.843,3.012,1.879,,,,,,,,
42683,-0.01,0.2,1.37,-0.01,2.7755575615628914e-17,-0.1299999999999999,0,,0,,0,,0,,0,,0,,2.849,3.006,1.866,,,,,,,,
42783,-0.01,0.21,1.4,-0.01,-2.7755575615628914e-17,-0.10000000000000009,0,,0,,0,,0,,0,,0,,2.859,3.001,1.842,,,,,,,,
42883,-0.01,0.21,1.42,-0.01,-2.7755575615628914e-17,-0.08000000000000007,0,,0,,0,,0,,0,,0,,2.854,3.003,1.823,,,,,,,,
42983,-0.02,0.23,1.44,-0.02,0.0,-0.06000000000000005,0,,0,,0,,0,,0,,0,,2.848,2.981,1.8,,,,,,,,
43083,-0.02,0.23,1.46,-0.02,0.0,-0.040000000000000036,0,,0,,0,,0,,0,,0,,2.862,2.984,1.784,,,,,,,,
43183,-0.03,0.25,1.48,-0.03,0.0,-0.020000000000000018,0,,0,,0,,0,,0,,0,,2.854,2.962,1.762,,,,,,,,
43283,-0.02,0.25,1.5,-0.02,0.0,0.0,0,,0,,0,,0,,0,,0,,2.87,2.956,1.741,,,,,,,,
43383,-0.03,0.26,1.52,-0.03,0.0,0.020000000000000018,0,,0,,0,,0,,0,,0,,2.878,2.953,1.718,,,,,,,,
43483,-0.04,0.25,1.54,-0.04,0.0,0.040000000000000036,0,,0,,0,,0,,0,,0,,2.89,2.957,1.698,,,,,,,,
43583,-0.04,0.27,1.55,-0.04,0.0,0.050000000000000044,0,,0,,0,,0,,0,,0,,2.886,2.945,1.686,,,,,,,,
43683,-0.04,0.27,1.58,-0.04,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.886,2.94,1.659,,,,,,,,
43783,-0.05,0.27,1.6,-0.05,0.0,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.896,2.935,1.642,,,,,,,,
43883,-0.05,0.28,1.62,-0.05,0.0,0.1200000000000001,0,,0,,0,,0,,0,,0,,2.912,2.929,1.618,,,,,,,,
43983,-0.05,0.29,1.64,-0.05,0.0,0.1399999999999999,0,,0,,0,,0,,0,,0,,2.913,2.916,1.598,,,,,,,,
44083,-0.05,0.29,1.66,-0.05,0.0,0.15999999999999992,0,,0,,0,,0,,0,,0,,2.908,2.916,1.584,,,,,,,,
44183,-0.05,0.29,1.67,-0.05,0.0,0.16999999999999993,0,,0,,0,,0,,0,,0,,2.895,2.916,1.571,,,,,,,,
44283,-0.04,0.3,1.68,-0.04,0.0,0.17999999999999994,0,,0,,0,,0,,0,,0,,2.888,2.912,1.562,,,,,,,,
44383,-0.04,0.3,1.68,-0.04,0.0,0.17999999999999994,0,,0,,0,,0,,0,,0,,2.878,2.909,1.562,,,,,,,,
44483,-0.03,0.31,1.67,-0.03,0.0,0.16999999999999993,0,,0,,0,,0,,0,,0,,2.88,2.901,1.567,,,,,,,,
44583,-0.03,0.3,1.68,-0.03,0.0,0.17999999999999994,0,,0,,0,,0,,0,,0,,2.876,2.909,1.565,,,,,,,,
44683,-0.03,0.3,1.67,-0.03,0.0,0.16999999999999993,0,,0,,0,,0,,0,,0,,2.873,2.909,1.568,,,,,,,,
44783,-0.04,0.31,1.66,-0.04,0.0,0.15999999999999992,0,,0,,0,,0,,0,,0,,2.873,2.9,1.578,,,,,,,,
44883,-0.04,0.31,1.65,-0.04,0.0,0.1499999999999999,0,,0,,0,,0,,0,,0,,2.894,2.898,1.587,,,,,,,,
44983,-0.05,0.32,1.66,-0.05,0.0,0.15999999999999992,0,,0,,0,,0,,0,,0,,2.888,2.886,1.581,,,,,,,,
45083,-0.04,0.32,1.66,-0.04,0.0,0.15999999999999992,0,,0,,0,,0,,0,,0,,2.903,2.888,1.585,,,,,,,,
45183,-0.04,0.32,1.66,-0.04,0.0,0.15999999999999992,0,,0,,0,,0,,0,,0,,2.909,2.892,1.583,,,,,,,,
45283,-0.05,0.32,1.66,-0.05,0.0,0.15999999999999992,0,,0,,0,,0,,0,,0,,2.905,2.889,1.585,,,,,,,,
45383,-0.05,0.32,1.66,-0.05,0.0,0.15999999999999992,0,,0,,0,,0,,0,,0,,2.908,2.892,1.585,,,,,,,,
45483,-0.04,0.34,1.66,-0.04,0.0,0.15999999999999992,0,,0,,0,,0,,0,,0,,2.909,2.874,1.579,,,,,,,,
45583,-0.04,0.33,1.66,-0.04,0.0,0.15999999999999992,0,,0,,0,,0,,0,,0,,2.899,2.878,1.576,,,,,,,,
45683,-0.03,0.33,1.66,-0.03,0.0,0.15999999999999992,0,,0,,0,,0,,0,,0,,2.885,2.883,1.585,,,,,,,,
45783,-0.03,0.32,1.65,-0.03,0.0,0.1499999999999999,0,,0,,0,,0,,0,,0,,2.877,2.889,1.588,,,,,,,,
45883,-0.03,0.33,1.65,-0.03,0.0,0.1499999999999999,0,,0,,0,,0,,0,,0,,2.882,2.881,1.588,,,,,,,,
45983,-0.02,0.33,1.66,-0.02,0.0,0.15999999999999992,0,,0,,0,,0,,0,,0,,2.866,2.884,1.585,,,,,,,,
46083,-0.03,0.33,1.66,-0.03,0.0,0.15999999999999992,0,,0,,0,,0,,0,,0,,2.881,2.875,1.585,,,,,,,,
46183,-0.03,0.33,1.65,-0.03,0.0,0.1499999999999999,0,,0,,0,,0,,0,,0,,2.886,2.88,1.587,,,,,,,,
46283,-0.04,0.33,1.64,-0.04,0.0,0.1399999999999999,0,,0,,0,,0,,0,,0,,2.879,2.878,1.598,,,,,,,,
46383,-0.03,0.34,1.65,-0.03,0.0,0.1499999999999999,0,,0,,0,,0,,0,,0,,2.893,2.87,1.594,,,,,,,,
46483,-0.03,0.33,1.64,-0.03,0.0,0.1399999999999999,0,,0,,0,,0,,0,,0,,2.897,2.875,1.605,,,,,,,,
46583,-0.04,0.34,1.63,-0.04,0.0,0.1299999999999999,0,,0,,0,,0,,0,,0,,2.898,2.874,1.609,,,,,,,,
46683,-0.04,0.33,1.63,-0.04,0.0,0.1299999999999999,0,,0,,0,,0,,0,,0,,2.883,2.876,1.61,,,,,,,,
46783,-0.03,0.34,1.63,-0.03,0.0,0.1299999999999999,0,,0,,0,,0,,0,,0,,2.872,2.873,1.615,,,,,,,,
46883,-0.03,0.31,1.62,-0.03,0.0,0.1200000000000001,0,,0,,0,,0,,0,,0,,2.891,2.899,1.617,,,,,,,,
46983,-0.03,0.29,1.62,-0.03,0.0,0.1200000000000001,0,,0,,0,,0,,0,,0,,2.878,2.915,1.619,,,,,,,,
47083,-0.03,0.29,1.62,-0.03,0.0,0.1200000000000001,0,,0,,0,,0,,0,,0,,2.878,2.915,1.621,,,,,,,,
47183,-0.03,0.27,1.62,-0.03,0.0,0.1200000000000001,0,,0,,0,,0,,0,,0,,2.883,2.938,1.623,,,,,,,,
47283,-0.03,0.28,1.61,-0.03,0.0,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.877,2.934,1.632,,,,,,,,
47383,-0.03,0.23,1.61,-0.03,0.0,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.874,2.979,1.627,,,,,,,,
47483,-0.03,0.22,1.62,-0.03,0.0,0.1200000000000001,0,,0,,0,,0,,0,,0,,2.879,2.99,1.625,,,,,,,,
47583,-0.02,0.2,1.61,-0.02,2.7755575615628914e-17,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.871,3.012,1.628,,,,,,,,
47683,-0.03,0.19,1.62,-0.03,2.7755575615628914e-17,0.1200000000000001,0,,0,,0,,0,,0,,0,,2.866,3.016,1.621,,,,,,,,
47783,-0.02,0.18,1.63,-0.02,0.0,0.1299999999999999,0,,0,,0,,0,,0,,0,,2.864,3.028,1.614,,,,,,,,
47883,-0.02,0.17,1.62,-0.02,0.0,0.1200000000000001,0,,0,,0,,0,,0,,0,,2.858,3.041,1.619,,,,,,,,
47983,-0.03,0.14,1.62,-0.03,0.0,0.1200000000000001,0,,0,,0,,0,,0,,0,,2.856,3.069,1.621,,,,,,,,
48083,-0.02,0.15,1.62,-0.02,0.0,0.1200000000000001,0,,0,,0,,0,,0,,0,,2.846,3.056,1.624,,,,,,,,
48183,-0.03,0.14,1.61,-0.03,0.0,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.853,3.074,1.63,,,,,,,,
48283,-0.02,0.12,1.61,-0.02,1.3877787807814457e-17,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.857,3.091,1.631,,,,,,,,
48383,-0.02,0.12,1.61,-0.02,1.3877787807814457e-17,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.85,3.089,1.631,,,,,,,,
48483,-0.02,0.11,1.61,-0.02,0.0,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.849,3.103,1.632,,,,,,,,
48583,-0.02,0.1,1.61,-0.02,1.3877787807814457e-17,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.857,3.107,1.632,,,,,,,,
48683,-0.03,0.09,1.61,-0.03,0.0,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.856,3.119,1.627,,,,,,,,
48783,-0.02,0.07,1.61,-0.02,0.0,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.849,3.137,1.631,,,,,,,,
48883,-0.02,0.08,1.61,-0.02,0.0,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.852,3.135,1.629,,,,,,,,
48983,-0.03,0.06,1.61,-0.03,6.938893903907228e-18,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.85,3.15,1.628,,,,,,,,
49083,-0.03,0.05,1.61,-0.03,6.938893903907228e-18,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.853,3.162,1.634,,,,,,,,
49183,-0.03,0.04,1.6,-0.03,0.0,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.851,3.171,1.638,,,,,,,,
49283,-0.03,0.04,1.61,-0.03,0.0,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.849,3.171,1.635,,,,,,,,
49383,-0.03,0.04,1.6,-0.03,0.0,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.863,3.167,1.639,,,,,,,,
49483,-0.03,0.05,1.61,-0.03,6.938893903907228e-18,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.844,3.161,1.635,,,,,,,,
49683,-0.02,0.08,1.6,-0.02,0.0,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.858,3.132,1.637,,,,,,,,
49783,-0.02,0.06,1.6,-0.02,6.938893903907228e-18,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.853,3.153,1.64,,,,,,,,
49883,-0.03,0.08,1.6,-0.03,0.0,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.852,3.135,1.643,,,,,0,,,
49983,-0.03,0.08,1.61,-0.03,0.0,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.853,3.127,1.633,,,,,0,,,
50083,-0.03,0.07,1.61,-0.03,0.0,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.856,3.142,1.633,,,,,0,,,
50183,-0.03,0.06,1.6,-0.03,6.938893903907228e-18,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.853,3.149,1.643,,,,,0,,,
50283,-0.03,0.06,1.6,-0.03,6.938893903907228e-18,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.855,3.15,1.644,,,,,0,,,
50383,-0.03,0.09,1.6,-0.03,0.0,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.855,3.116,1.645,,,,,0,,,
50483,-0.03,0.1,1.59,-0.03,1.3877787807814457e-17,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.856,3.107,1.65,,,,,0,,,
50583,-0.02,0.12,1.59,-0.02,1.3877787807814457e-17,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.855,3.087,1.652,,,,,0,,,
50683,-0.02,0.15,1.59,-0.02,0.0,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.859,3.065,1.65,,,,,0,,,
50783,-0.02,0.16,1.59,-0.02,0.0,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.855,3.051,1.65,,,,,0,,,
50883,-0.03,0.18,1.6,-0.03,0.0,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.851,3.026,1.642,,,,,0,,,
50984,-0.02,0.19,1.59,-0.02,2.7755575615628914e-17,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.853,3.02,1.649,0,-0.009949033276955621,0,-0.009949033276955621,0,,Not progressing toward waypoint for 2s.,Potentially stuck: no net approach for 5s.
51084,-0.02,0.21,1.59,-0.02,-2.7755575615628914e-17,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.864,3.005,1.648,,,,,0,,,
51183,-0.02,0.21,1.59,-0.02,-2.7755575615628914e-17,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.859,2.996,1.649,,,,,0,,,
51283,-0.02,0.21,1.59,-0.02,-2.7755575615628914e-17,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.861,3.001,1.647,,,,,0,,,
51383,-0.02,0.21,1.59,-0.02,-2.7755575615628914e-17,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.869,3.001,1.647,,,,,0,,,
51483,-0.02,0.21,1.59,-0.02,-2.7755575615628914e-17,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.87,2.999,1.65,,,,,0,,,
51583,-0.02,0.2,1.58,-0.02,2.7755575615628914e-17,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.858,3.012,1.658,,,,,0,,,
51683,-0.02,0.2,1.57,-0.02,2.7755575615628914e-17,0.07000000000000006,0,,0,,0,,0,,0,,0,,2.858,3.012,1.669,,,,,0,,,
51783,-0.02,0.17,1.55,-0.02,0.0,0.050000000000000044,0,,0,,0,,0,,0,,0,,2.854,3.036,1.688,,,,,0,,,
51883,-0.02,0.16,1.54,-0.02,0.0,0.040000000000000036,0,,0,,0,,0,,0,,0,,2.846,3.051,1.7,,,,,0,,,
51983,-0.01,0.17,1.52,-0.01,0.0,0.020000000000000018,0,,0,,0,,0,,0,,0,,2.84,3.044,1.723,0,-0.028760308236160936,0,-0.028760308236160936,0,,Not progressing toward waypoint for 2s.,Potentially stuck: no net approach for 5s.
52083,-0.02,0.16,1.49,-0.02,0.0,-0.010000000000000009,0,,0,,0,,0,,0,,0,,2.838,3.052,1.747,,,,,0,,,
52183,-0.02,0.15,1.47,-0.02,0.0,-0.030000000000000027,0,,0,,0,,0,,0,,0,,2.845,3.057,1.77,,,,,0,,,
52283,-0.02,0.15,1.45,-0.02,0.0,-0.050000000000000044,0,,0,,0,,0,,0,,0,,2.848,3.065,1.794,,,,,0,,,
52383,-0.02,0.15,1.42,-0.02,0.0,-0.08000000000000007,0,,0,,0,,0,,0,,0,,2.847,3.055,1.822,,,,,0,,,
52483,-0.03,0.14,1.39,-0.03,0.0,-0.1100000000000001,0,,0,,0,,0,,0,,0,,2.854,3.068,1.847,,,,,0,,,
52583,-0.03,0.14,1.37,-0.03,0.0,-0.1299999999999999,0,,0,,0,,0,,0,,0,,2.872,3.07,1.869,,,,,0,,,
52683,-0.03,0.14,1.35,-0.03,0.14,0.0,0,,0,,0,,0,,0,,0,,2.871,3.073,1.893,,,,,0,,,
52783,-0.03,0.14,1.33,-0.03,0.14,0.0,0,,0,,0,,0,,0,,0,,2.881,3.068,1.906,,,,,0,,,
52883,-0.04,0.14,1.31,-0.04,0.14,0.0,0,,0,,0,,0,,0,,0,,2.874,3.071,1.929,,,,,0,,,
52983,-0.05,0.13,1.29,-0.05,0.13,0.0,0,,0,,0,,0,,0,,0,,2.874,3.082,1.955,0,-0.028760308236160936,0,-0.028760308236160936,0,,Not progressing toward waypoint for 2s.,Potentially stuck: no net approach for 5s.
53083,-0.05,0.11,1.27,-0.05,0.11,0.0,0,,0,,0,,0,,0,,0,,2.891,3.096,1.975,,,,,0,,,
53183,-0.05,0.13,1.24,-0.05,0.13,0.0,0,,0,,0,,0,,0,,0,,2.895,3.077,1.999,,,,,0,,,
53283,-0.05,0.13,1.22,-0.05,0.13,0.0,0,,0,,0,,0,,0,,0,,2.89,3.076,2.022,,,,,0,,,
53383,-0.05,0.13,1.2,-0.05,0.13,0.0,0,,0,,0,,0,,0,,0,,2.887,3.077,2.037,,,,,0,,,
53483,-0.05,0.14,1.18,-0.05,0.14,0.0,0,,0,,0,,0,,0,,0,,2.885,3.074,2.065,,,,,0,,,
53583,-0.05,0.14,1.16,-0.05,0.14,2.220446049250313e-16,0,,0,,0,,0,,0,,0,,2.885,3.073,2.085,,,,,0,,,
53683,-0.05,0.13,1.13,-0.05,0.13,0.0,0,,0,,0,,0,,0,,0,,2.877,3.079,2.11,,,,,0,,,
53783,-0.05,0.13,1.11,-0.05,0.13,2.220446049250313e-16,0,,0,,0,,0,,0,,0,,2.88,3.078,2.128,,,,,0,,,
53883,-0.05,0.13,1.09,-0.05,0.13,-2.220446049250313e-16,0,,0,,0,,0,,0,,0,,2.869,3.078,2.15,,,,,0,,,
53983,-0.05,0.14,1.07,-0.05,0.14,0.0,0,,0,,0,,0,,0,,0,,2.887,3.071,2.169,0,-0.0235647927508309,0,-0.028760308236160936,0,,Not progressing toward waypoint for 2s.,Potentially stuck: no net approach for 5s.
54083,-0.05,0.13,1.05,-0.05,0.13,0.0,0,,0,,0,,0,,0,,0,,2.888,3.076,2.186,,,,,0,,,
54183,-0.07,0.13,1.04,-0.07,0.13,0.0,0,,0,,0,,0,,0,,0,,2.905,3.075,2.205,,,,,0,,,
54283,-0.07,0.15,1.02,-0.07,0.15,0.0,0,,0,,0,,0,,0,,0,,2.915,3.062,2.225,,,,,0,,,
54383,-0.07,0.13,1.0,-0.07,0.13,0.0,0,,0,,0,,0,,0,,0,,2.933,3.076,2.243,,,,,0,,,
54483,-0.07,0.14,0.97,-0.07,0.14,-1.1102230246251565e-16,0,,0,,0,,0,,0,,0,,2.937,3.071,2.269,,,,,0,,,
54583,-0.08,0.14,0.94,-0.08,0.14,0.0,0,,0,,0,,0,,0,,0,,2.925,3.072,2.298,,,,,0,,,
54683,-0.08,0.14,0.92,-0.08,0.14,-1.1102230246251565e-16,0,,0,,0,,0,,0,,0,,2.933,3.071,2.321,,,,,0,,,
54783,-0.07,0.13,0.9,-0.07,0.13,-1.1102230246251565e-16,0,,0,,0,,0,,0,,0,,2.929,3.077,2.343,,,,,0,,,
54883,-0.08,0.14,0.87,-0.08,0.14,1.1102230246251565e-16,0,,0,,0,,0,,0,,0,,2.914,3.074,2.366,,,,,0,,,
54983,-0.08,0.14,0.85,-0.08,0.14,0.0,0,,0,,0,,0,,0,,0,,2.92,3.069,2.395,0,-0.0264983935155938,0,-0.028760308236160936,0,,Not progressing toward waypoint for 2s.,Potentially stuck: no net approach for 5s.
55083,-0.07,0.14,0.83,-0.07,0.14,1.1102230246251565e-16,0,,0,,0,,0,,0,,0,,2.936,3.07,2.415,,,,,0,,,
55183,-0.07,0.13,0.8,-0.07,0.13,-1.1102230246251565e-16,0,,0,,0,,0,,0,,0,,2.943,3.075,2.441,,,,,0,,,
55283,-0.07,0.14,0.79,-0.07,0.14,0.0,0,,0,,0,,0,,0,,0,,2.945,3.072,2.451,,,,,0,,,
55383,-0.08,0.13,0.76,-0.08,0.13,0.0,0,,0,,0,,0,,0,,0,,2.94,3.077,2.482,,,,,0,,,
55483,-0.08,0.14,0.74,-0.08,0.14,0.0,0,,0,,0,,0,,0,,0,,2.951,3.074,2.496,,,,,0,,,
55584,-0.09,0.14,0.73,-0.09,0.14,0.0,0,,0,,0,,0,,0,,0,,2.961,3.074,2.506,,,,,0,,,
