timestamp,mx,my,mz,multi_ranger_x_drift,multi_ranger_y_drift,multi_ranger_z_drift,multi_ranger_x_drift_pos_exceeded,multi_ranger_x_drift_pos_trigger,multi_ranger_x_drift_neg_exceeded,multi_ranger_x_drift_neg_trigger,multi_ranger_y_drift_pos_exceeded,multi_ranger_y_drift_pos_trigger,multi_ranger_y_drift_neg_exceeded,multi_ranger_y_drift_neg_trigger,multi_ranger_z_drift_pos_exceeded,multi_ranger_z_drift_pos_trigger,multi_ranger_z_drift_neg_exceeded,multi_ranger_z_drift_neg_trigger,right,front,up,progressing_2s,min_closure_2s,progressing_5s,min_closure_5s,reached_waypoint,trigger_15,trigger_16,trigger_17
45080,-0.01,0.08,1.23,-0.01,0.08,0.0,0,,0,,0,,0,,0,,0,,2.819,3.13,2.007,,,,,,,,
45180,-0.0,0.08,1.26,-0.0,0.08,-2.220446049250313e-16,0,,0,,0,,0,,0,,0,,2.834,3.128,1.984,,,,,,,,
45280,-0.0,0.08,1.28,-0.0,0.08,2.220446049250313e-16,0,,0,,0,,0,,0,,0,,2.836,3.125,1.961,,,,,,,,
45380,-0.0,0.08,1.3,-0.0,0.08,0.0,0,,0,,0,,0,,0,,0,,2.821,3.133,1.937,,,,,,,,
45480,-0.0,0.07,1.32,-0.0,0.07,0.0,0,,0,,0,,0,,0,,0,,2.82,3.141,1.917,,,,,,,,
45580,-0.0,0.07,1.34,-0.0,0.07,0.0,0,,0,,0,,0,,0,,0,,2.828,3.14,1.896,,,,,,,,
45680,-0.01,0.08,1.36,-0.01,0.08,0.0,0,,0,,0,,0,,0,,0,,2.813,3.132,1.884,,,,,,,,
45780,-0.0,0.07,1.37,-0.0,0.07,0.0,0,,0,,0,,0,,0,,0,,2.825,3.138,1.869,,,,,,,,
45880,0.0,0.07,1.39,0.0,0.07,0.0,0,,0,,0,,0,,0,,0,,2.819,3.14,1.848,,,,,,,,
45980,-0.0,0.07,1.41,-0.0,0.07,0.0,0,,0,,0,,0,,0,,0,,2.821,3.141,1.83,,,,,,,,
46080,-0.0,0.08,1.44,-0.0,0.0,-0.06000000000000005,0,,0,,0,,0,,0,,0,,2.812,3.135,1.804,,,,,,,,
46180,-0.0,0.09,1.46,-0.0,0.0,-0.040000000000000036,0,,0,,0,,0,,0,,0,,2.818,3.124,1.782,,,,,,,,
46280,0.0,0.08,1.49,0.0,0.0,-0.010000000000000009,0,,0,,0,,0,,0,,0,,2.809,3.128,1.755,,,,,,,,
46380,0.0,0.09,1.51,0.0,0.0,0.010000000000000009,0,,0,,0,,0,,0,,0,,2.807,3.124,1.735,,,,,,,,
46480,0.01,0.08,1.53,0.01,0.0,0.030000000000000027,0,,0,,0,,0,,0,,0,,2.799,3.125,1.712,,,,,,,,
46580,0.01,0.08,1.55,0.01,0.0,0.050000000000000044,0,,0,,0,,0,,0,,0,,2.806,3.125,1.692,,,,,,,,
46680,0.01,0.08,1.57,0.01,0.0,0.07000000000000006,0,,0,,0,,0,,0,,0,,2.803,3.132,1.675,,,,,,,,
46780,0.01,0.08,1.58,0.01,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.801,3.125,1.657,,,,,,,,
46880,0.01,0.1,1.61,0.01,1.3877787807814457e-17,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.799,3.114,1.631,,,,,,,,
46980,0.0,0.08,1.63,0.0,0.0,0.1299999999999999,0,,0,,0,,0,,0,,0,,2.799,3.125,1.614,,,,,,,,
47080,-0.0,0.09,1.64,-0.0,0.0,0.1399999999999999,0,,0,,0,,0,,0,,0,,2.803,3.123,1.603,,,,,,,,
47180,-0.0,0.1,1.66,-0.0,1.3877787807814457e-17,0.15999999999999992,0,,0,,0,,0,,0,,0,,2.799,3.11,1.584,,,,,,,,
47280,-0.01,0.1,1.67,-0.01,1.3877787807814457e-17,0.16999999999999993,0,,0,,0,,0,,0,,0,,2.815,3.111,1.575,,,,,,,,
47380,-0.02,0.1,1.67,-0.02,1.3877787807814457e-17,0.16999999999999993,0,,0,,0,,0,,0,,0,,2.815,3.11,1.566,,,,,,,,
47480,-0.03,0.1,1.68,-0.03,1.3877787807814457e-17,0.17999999999999994,0,,0,,0,,0,,0,,0,,2.853,3.114,1.563,,,,,,,,
47580,-0.03,0.11,1.68,-0.03,0.0,0.17999999999999994,0,,0,,0,,0,,0,,0,,2.853,3.104,1.561,,,,,,,,
47680,-0.05,0.1,1.68,-0.05,1.3877787807814457e-17,0.17999999999999994,0,,0,,0,,0,,0,,0,,2.85,3.11,1.563,,,,,,,,
47780,-0.05,0.11,1.67,-0.05,0.0,0.16999999999999993,0,,0,,0,,0,,0,,0,,2.852,3.104,1.569,,,,,,,,
47880,-0.05,0.12,1.66,-0.05,1.3877787807814457e-17,0.15999999999999992,0,,0,,0,,0,,0,,0,,2.872,3.085,1.58,,,,,,,,
47980,-0.06,0.12,1.66,-0.06,1.3877787807814457e-17,0.15999999999999992,0,,0,,0,,0,,0,,0,,2.856,3.092,1.584,,,,,,,,
48080,-0.07,0.13,1.66,-0.07,0.0,0.15999999999999992,0,,0,,0,,0,,0,,0,,2.873,3.083,1.585,,,,,,,,
48180,-0.06,0.14,1.65,-0.06,0.0,0.1499999999999999,0,,0,,0,,0,,0,,0,,2.871,3.073,1.589,,,,,,,,
48280,-0.07,0.13,1.65,-0.07,0.0,0.1499999999999999,0,,0,,0,,0,,0,,0,,2.875,3.075,1.594,,,,,,,,
48380,-0.08,0.14,1.65,-0.08,0.0,0.1499999999999999,0,,0,,0,,0,,0,,0,,2.877,3.068,1.595,,,,,,,,
48480,-0.08,0.14,1.65,-0.08,0.0,0.1499999999999999,0,,0,,0,,0,,0,,0,,2.89,3.068,1.589,,,,,,,,
48580,-0.08,0.15,1.65,-0.08,0.0,0.1499999999999999,0,,0,,0,,0,,0,,0,,2.894,3.063,1.59,,,,,,,,
48680,-0.09,0.16,1.66,-0.09,0.0,0.15999999999999992,0,,0,,0,,0,,0,,0,,2.898,3.049,1.583,,,,,,,,
48780,-0.09,0.16,1.65,-0.09,0.0,0.1499999999999999,0,,0,,0,,0,,0,,0,,2.905,3.053,1.586,,,,,,,,
48880,-0.1,0.15,1.65,-0.1,0.0,0.1499999999999999,0,,0,,0,,0,,0,,0,,2.908,3.057,1.586,,,,,,,,
48980,-0.1,0.17,1.65,-0.1,0.0,0.1499999999999999,0,,0,,0,,0,,0,,0,,2.902,3.042,1.594,,,,,,,,
49080,-0.1,0.15,1.64,-0.1,0.0,0.1399999999999999,0,,0,,0,,0,,0,,0,,2.915,3.055,1.603,,,,,,,,
49180,-0.1,0.17,1.64,-0.1,0.0,0.1399999999999999,0,,0,,0,,0,,0,,0,,2.915,3.036,1.604,,,,,,,,
49280,-0.1,0.16,1.63,-0.1,0.0,0.1299999999999999,0,,0,,0,,0,,0,,0,,2.913,3.048,1.608,,,,,,,,
49380,-0.1,0.17,1.64,-0.1,0.0,0.1399999999999999,0,,0,,0,,0,,0,,0,,2.918,3.041,1.605,,,,,,,,
49480,-0.1,0.17,1.64,-0.1,0.0,0.1399999999999999,0,,0,,0,,0,,0,,0,,2.918,3.036,1.603,,,,,,,,
49580,-0.09,0.17,1.63,-0.09,0.0,0.1299999999999999,0,,0,,0,,0,,0,,0,,2.922,3.035,1.61,,,,,,,,
49680,-0.09,0.16,1.63,-0.09,0.0,0.1299999999999999,0,,0,,0,,0,,0,,0,,2.913,3.046,1.608,,,,,0,,,
49780,-0.1,0.18,1.64,-0.1,0.0,0.1399999999999999,0,,0,,0,,0,,0,,0,,2.912,3.031,1.605,,,,,0,,,
49880,-0.09,0.17,1.63,-0.09,0.0,0.1299999999999999,0,,0,,0,,0,,0,,0,,2.911,3.039,1.608,,,,,0,,,
49980,-0.09,0.19,1.62,-0.09,2.7755575615628914e-17,0.1200000000000001,0,,0,,0,,0,,0,,0,,2.913,3.019,1.616,,,,,0,,,
50080,-0.09,0.19,1.63,-0.09,2.7755575615628914e-17,0.1299999999999999,0,,0,,0,,0,,0,,0,,2.906,3.015,1.61,,,,,0,,,
50180,-0.09,0.22,1.63,-0.09,0.0,0.1299999999999999,0,,0,,0,,0,,0,,0,,2.912,2.994,1.611,,,,,0,,,
50280,-0.09,0.24,1.62,-0.09,2.7755575615628914e-17,0.1200000000000001,0,,0,,0,,0,,0,,0,,2.91,2.971,1.617,,,,,0,,,
50380,-0.09,0.26,1.62,-0.09,0.0,0.1200000000000001,0,,0,,0,,0,,0,,0,,2.91,2.946,1.616,,,,,0,,,
50480,-0.09,0.27,1.62,-0.09,0.0,0.1200000000000001,0,,0,,0,,0,,0,,0,,2.912,2.942,1.618,,,,,0,,,
50580,-0.08,0.29,1.61,-0.08,0.0,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.918,2.916,1.628,,,,,0,,,
50680,-0.08,0.3,1.61,-0.08,0.0,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.91,2.909,1.632,,,,,0,,,
50780,-0.08,0.33,1.61,-0.08,0.0,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.91,2.883,1.634,0,-0.007657213794803219,0,-0.007657213794803219,0,,Not progressing toward waypoint for 2s.,Potentially stuck: no net approach for 5s.
50880,-0.07,0.34,1.6,-0.07,0.0,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.917,2.869,1.639,,,,,0,,,
50980,-0.08,0.36,1.6,-0.08,0.0,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.899,2.853,1.644,,,,,0,,,
51080,-0.07,0.37,1.6,-0.07,0.0,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.905,2.841,1.641,,,,,0,,,
51180,-0.08,0.38,1.6,-0.08,5.551115123125783e-17,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.901,2.834,1.64,,,,,0,,,
51280,-0.07,0.39,1.6,-0.07,0.0,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.901,2.817,1.64,,,,,0,,,
51380,-0.08,0.4,1.6,-0.08,5.551115123125783e-17,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.908,2.809,1.638,,,,,0,,,
51480,-0.07,0.41,1.6,-0.07,5.551115123125783e-17,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.906,2.804,1.641,,,,,0,,,
51580,-0.07,0.41,1.6,-0.07,5.551115123125783e-17,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.908,2.803,1.64,,,,,0,,,
51680,-0.07,0.42,1.59,-0.07,-5.551115123125783e-17,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.909,2.79,1.648,,,,,0,,,
51780,-0.07,0.42,1.59,-0.07,-5.551115123125783e-17,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.909,2.787,1.649,0,-0.007657213794803219,0,-0.007657213794803219,0,,Not progressing toward waypoint for 2s.,Potentially stuck: no net approach for 5s.
51880,-0.07,0.44,1.59,-0.07,0.0,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.903,2.773,1.654,,,,,0,,,
51980,-0.07,0.45,1.58,-0.07,-5.551115123125783e-17,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.906,2.761,1.656,,,,,0,,,
52080,-0.06,0.45,1.59,-0.06,-5.551115123125783e-17,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.903,2.759,1.654,,,,,0,,,
52180,-0.07,0.47,1.6,-0.07,0.0,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.903,2.74,1.645,,,,,0,,,
52280,-0.06,0.48,1.59,-0.06,5.551115123125783e-17,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.908,2.734,1.646,,,,,0,,,
52380,-0.07,0.48,1.59,-0.07,5.551115123125783e-17,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.903,2.725,1.646,,,,,0,,,
52480,-0.06,0.51,1.59,-0.06,0.0,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.914,2.7,1.649,,,,,0,,,
52580,-0.06,0.52,1.59,-0.06,0.0,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.914,2.688,1.65,,,,,0,,,
52680,-0.06,0.53,1.58,-0.06,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.919,2.681,1.66,,,,,0,,,
52780,-0.06,0.54,1.58,-0.06,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.918,2.674,1.662,0,-0.0008922127736079588,0,-0.007657213794803219,0,,Not progressing toward waypoint for 2s.,Potentially stuck: no net approach for 5s.
52880,-0.06,0.55,1.58,-0.06,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.911,2.66,1.658,,,,,0,,,
52980,-0.06,0.57,1.59,-0.06,0.0,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.911,2.64,1.649,,,,,0,,,
53080,-0.06,0.58,1.59,-0.06,0.0,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.908,2.634,1.649,,,,,0,,,
53180,-0.06,0.59,1.59,-0.06,0.0,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.919,2.621,1.647,,,,,0,,,
53280,-0.06,0.6,1.58,-0.06,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.919,2.609,1.656,,,,,0,,,
53380,-0.06,0.62,1.59,-0.06,0.0,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.911,2.592,1.652,,,,,0,,,
53480,-0.06,0.61,1.59,-0.06,0.0,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.924,2.596,1.655,,,,,0,,,
53580,-0.06,0.64,1.58,-0.06,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.927,2.566,1.658,,,,,0,,,
53680,-0.06,0.65,1.58,-0.06,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.919,2.558,1.659,,,,,0,,,
53780,-0.06,0.67,1.58,-0.06,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.919,2.539,1.657,0,-0.009833310178752885,0,-0.009833310178752885,0,,Not progressing toward waypoint for 2s.,Potentially stuck: no net approach for 5s.
53880,-0.06,0.68,1.57,-0.06,0.0,0.07000000000000006,0,,0,,0,,0,,0,,0,,2.927,2.533,1.667,,,,,0,,,
53980,-0.07,0.69,1.57,-0.07,0.0,0.07000000000000006,0,,0,,0,,0,,0,,0,,2.928,2.516,1.675,,,,,0,,,
54080,-0.06,0.71,1.56,-0.06,0.0,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.927,2.498,1.678,,,,,0,,,
54180,-0.06,0.72,1.57,-0.06,0.0,0.07000000000000006,0,,0,,0,,0,,0,,0,,2.927,2.493,1.672,,,,,0,,,
54280,-0.06,0.73,1.56,-0.06,-1.1102230246251565e-16,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.933,2.482,1.677,,,,,0,,,
54380,-0.07,0.74,1.57,-0.07,0.0,0.07000000000000006,0,,0,,0,,0,,0,,0,,2.928,2.467,1.675,,,,,0,,,
54480,-0.07,0.75,1.57,-0.07,0.0,0.07000000000000006,0,,0,,0,,0,,0,,0,,2.932,2.456,1.673,,,,,0,,,
54580,-0.07,0.77,1.57,-0.07,1.1102230246251565e-16,0.07000000000000006,0,,0,,0,,0,,0,,0,,2.932,2.44,1.674,,,,,0,,,
54680,-0.08,0.78,1.57,-0.08,0.0,0.07000000000000006,0,,0,,0,,0,,0,,0,,2.938,2.431,1.675,,,,,0,,,
54780,-0.08,0.79,1.56,-0.08,1.1102230246251565e-16,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.941,2.415,1.683,0,-0.009833310178752885,0,-0.009833310178752885,0,,Not progressing toward waypoint for 2s.,Potentially stuck: no net approach for 5s.
54880,-0.08,0.81,1.55,-0.08,0.0,0.050000000000000044,0,,0,,0,,0,,0,,0,,2.949,2.403,1.688,,,,,0,,,
54980,-0.08,0.82,1.55,-0.08,1.1102230246251565e-16,0.050000000000000044,0,,0,,0,,0,,0,,0,,2.944,2.394,1.694,,,,,0,,,
55080,-0.08,0.83,1.55,-0.08,0.0,0.050000000000000044,0,,0,,0,,0,,0,,0,,2.944,2.382,1.692,,,,,0,,,
55180,-0.08,0.84,1.54,-0.08,-1.1102230246251565e-16,0.040000000000000036,0,,0,,0,,0,,0,,0,,2.951,2.372,1.696,,,,,0,,,
55280,-0.08,0.85,1.55,-0.08,0.0,0.050000000000000044,0,,0,,0,,0,,0,,0,,2.963,2.357,1.686,,,,,0,,,
55380,-0.08,0.88,1.56,-0.08,0.0,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.946,2.333,1.682,,,,,0,,,
55480,-0.08,0.9,1.56,-0.08,-1.1102230246251565e-16,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.953,2.313,1.68,,,,,0,,,
55580,-0.08,0.92,1.56,-0.08,0.0,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.952,2.294,1.677,,,,,0,,,
55680,-0.08,0.93,1.56,-0.08,-1.1102230246251565e-16,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.952,2.277,1.683,,,,,0,,,
55780,-0.08,0.94,1.56,-0.08,0.0,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.942,2.268,1.678,0,0.0070665432096385095,0,-0.009833310178752885,0,,Not progressing toward waypoint for 2s.,Potentially stuck: no net approach for 5s.
55880,-0.09,0.96,1.56,-0.09,1.1102230246251565e-16,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.943,2.252,1.681,,,,,0,,,
55980,-0.08,0.98,1.56,-0.08,0.0,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.94,2.235,1.679,,,,,0,,,
56080,-0.09,0.99,1.55,-0.09,1.1102230246251565e-16,0.050000000000000044,0,,0,,0,,0,,0,,0,,2.94,2.222,1.695,,,,,0,,,
56180,-0.09,1.01,1.54,-0.09,0.0,0.040000000000000036,0,,0,,0,,0,,0,,0,,2.935,2.2,1.696,,,,,0,,,
56280,-0.09,1.02,1.55,-0.09,0.0,0.050000000000000044,0,,0,,0,,0,,0,,0,,2.955,2.188,1.695,,,,,0,,,
56380,-0.1,1.03,1.55,-0.1,0.0,0.050000000000000044,0,,0,,0,,0,,0,,0,,2.945,2.178,1.691,,,,,0,,,
56480,-0.1,1.05,1.55,-0.1,0.0,0.050000000000000044,0,,0,,0,,0,,0,,0,,2.963,2.156,1.689,,,,,0,,,
56580,-0.1,1.07,1.55,-0.1,0.0,0.050000000000000044,0,,0,,0,,0,,0,,0,,2.963,2.142,1.687,,,,,0,,,
56680,-0.1,1.09,1.55,-0.1,0.0,0.050000000000000044,0,,0,,0,,0,,0,,0,,2.948,2.12,1.688,,,,,0,,,
56780,-0.1,1.1,1.56,-0.1,0.0,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.948,2.111,1.681,0,0.0038945140395191813,0,-0.009833310178752885,0,,Not progressing toward waypoint for 2s.,Potentially stuck: no net approach for 5s.
56880,-0.1,1.12,1.56,-0.1,0.0,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.962,2.093,1.679,,,,,0,,,
56980,-0.11,1.13,1.56,-0.11,0.0,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.96,2.08,1.68,,,,,0,,,
57080,-0.11,1.14,1.56,-0.11,0.0,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.954,2.066,1.68,,,,,0,,,
57180,-0.1,1.15,1.56,-0.1,0.0,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.952,2.065,1.684,,,,,0,,,
57280,-0.11,1.16,1.56,-0.11,0.0,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.952,2.054,1.684,,,,,0,,,
57380,-0.1,1.15,1.54,-0.1,0.0,0.040000000000000036,0,,0,,0,,0,,0,,0,,2.963,2.059,1.702,,,,,0,,,
57480,-0.11,1.14,1.52,-0.11,0.0,0.020000000000000018,0,,0,,0,,0,,0,,0,,2.963,2.072,1.721,,,,,0,,,
57580,-0.1,1.13,1.5,-0.1,0.0,0.0,0,,0,,0,,0,,0,,0,,2.967,2.076,1.745,,,,,0,,,
57680,-0.11,1.13,1.47,-0.11,0.0,-0.030000000000000027,0,,0,,0,,0,,0,,0,,2.958,2.081,1.768,,,,,0,,,
57780,-0.1,1.13,1.45,-0.1,0.0,-0.050000000000000044,0,,0,,0,,0,,0,,0,,2.957,2.076,1.788,0,-0.01172532544525949,0,-0.01172532544525949,0,,Not progressing toward waypoint for 2s.,Potentially stuck: no net approach for 5s.
57880,-0.11,1.13,1.43,-0.11,0.0,-0.07000000000000006,0,,0,,0,,0,,0,,0,,2.957,2.075,1.808,,,,,0,,,
57980,-0.1,1.14,1.41,-0.1,0.0,-0.09000000000000008,0,,0,,0,,0,,0,,0,,2.966,2.07,1.826,,,,,0,,,
58080,-0.1,1.14,1.4,-0.1,0.0,-0.10000000000000009,0,,0,,0,,0,,0,,0,,2.97,2.074,1.841,,,,,0,,,
58180,-0.1,1.15,1.37,-0.1,0.0,-0.1299999999999999,0,,0,,0,,0,,0,,0,,2.965,2.064,1.87,,,,,0,,,
