timestamp,mx,my,mz,multi_ranger_x_drift,multi_ranger_y_drift,multi_ranger_z_drift,multi_ranger_x_drift_pos_exceeded,multi_ranger_x_drift_pos_trigger,multi_ranger_x_drift_neg_exceeded,multi_ranger_x_drift_neg_trigger,multi_ranger_y_drift_pos_exceeded,multi_ranger_y_drift_pos_trigger,multi_ranger_y_drift_neg_exceeded,multi_ranger_y_drift_neg_trigger,multi_ranger_z_drift_pos_exceeded,multi_ranger_z_drift_pos_trigger,multi_ranger_z_drift_neg_exceeded,multi_ranger_z_drift_neg_trigger,right,front,up,progressing_2s,min_closure_2s,progressing_5s,min_closure_5s,reached_waypoint,trigger_15,trigger_16,trigger_17
51663,-0.06,0.12,0.45,-0.06,0.12,-5.551115123125783e-17,0,,0,,0,,0,,0,,0,,2.891,3.092,2.791,,,,,,,,
51863,-0.05,0.12,0.5,-0.05,0.12,0.0,0,,0,,0,,0,,0,,0,,2.893,3.09,2.739,,,,,,,,
51963,-0.06,0.11,0.53,-0.06,0.11,0.0,0,,0,,0,,0,,0,,0,,2.909,3.101,2.706,,,,,,,,
52063,-0.05,0.09,0.56,-0.05,0.09,0.0,0,,0,,0,,0,,0,,0,,2.917,3.121,2.68,,,,,,,,
52163,-0.05,0.1,0.59,-0.05,0.1,0.0,0,,0,,0,,0,,0,,0,,2.92,3.111,2.653,,,,,,,,
52263,-0.06,0.1,0.62,-0.06,0.1,0.0,0,,0,,0,,0,,0,,0,,2.91,3.109,2.625,,,,,,,,
52363,-0.05,0.1,0.63,-0.05,0.1,-1.1102230246251565e-16,0,,0,,0,,0,,0,,0,,2.914,3.113,2.611,,,,,,,,
52463,-0.06,0.1,0.67,-0.06,0.1,0.0,0,,0,,0,,0,,0,,0,,2.909,3.111,2.575,,,,,,,,
52563,-0.05,0.09,0.69,-0.05,0.09,0.0,0,,0,,0,,0,,0,,0,,2.909,3.122,2.549,,,,,,,,
52663,-0.06,0.1,0.71,-0.06,0.1,0.0,0,,0,,0,,0,,0,,0,,2.912,3.112,2.531,,,,,,,,
52763,-0.05,0.08,0.74,-0.05,0.08,0.0,0,,0,,0,,0,,0,,0,,2.92,3.125,2.497,,,,,,,,
52863,-0.06,0.09,0.77,-0.06,0.09,0.0,0,,0,,0,,0,,0,,0,,2.922,3.124,2.475,,,,,,,,
52963,-0.06,0.08,0.78,-0.06,0.08,0.0,0,,0,,0,,0,,0,,0,,2.917,3.125,2.457,,,,,,,,
53063,-0.05,0.09,0.8,-0.05,0.09,-1.1102230246251565e-16,0,,0,,0,,0,,0,,0,,2.916,3.116,2.441,,,,,,,,
53163,-0.05,0.09,0.83,-0.05,0.09,1.1102230246251565e-16,0,,0,,0,,0,,0,,0,,2.926,3.115,2.413,,,,,,,,
53263,-0.05,0.09,0.85,-0.05,0.09,0.0,0,,0,,0,,0,,0,,0,,2.921,3.119,2.387,,,,,,,,
53363,-0.05,0.1,0.87,-0.05,0.1,1.1102230246251565e-16,0,,0,,0,,0,,0,,0,,2.917,3.109,2.367,,,,,,,,
53463,-0.04,0.09,0.89,-0.04,0.09,1.1102230246251565e-16,0,,0,,0,,0,,0,,0,,2.894,3.124,2.346,,,,,,,,
53563,-0.03,0.1,0.91,-0.03,0.1,0.0,0,,0,,0,,0,,0,,0,,2.889,3.109,2.327,,,,,,,,
53663,-0.02,0.1,0.94,-0.02,0.1,0.0,0,,0,,0,,0,,0,,0,,2.875,3.11,2.304,,,,,,,,
53763,-0.02,0.1,0.96,-0.02,0.1,0.0,0,,0,,0,,0,,0,,0,,2.878,3.11,2.277,,,,,,,,
53863,-0.02,0.1,0.99,-0.02,0.1,1.1102230246251565e-16,0,,0,,0,,0,,0,,0,,2.881,3.111,2.253,,,,,,,,
53963,-0.02,0.11,1.01,-0.02,0.11,0.0,0,,0,,0,,0,,0,,0,,2.874,3.103,2.229,,,,,,,,
54063,-0.02,0.1,1.04,-0.02,0.1,0.0,0,,0,,0,,0,,0,,0,,2.869,3.11,2.203,,,,,,,,
54163,-0.02,0.1,1.05,-0.02,0.1,0.0,0,,0,,0,,0,,0,,0,,2.867,3.107,2.186,,,,,,,,
54263,-0.02,0.11,1.08,-0.02,0.11,0.0,0,,0,,0,,0,,0,,0,,2.861,3.097,2.162,,,,,,,,
54363,-0.02,0.11,1.1,-0.02,0.11,0.0,0,,0,,0,,0,,0,,0,,2.863,3.099,2.137,,,,,,,,
54463,-0.01,0.12,1.12,-0.01,0.12,0.0,0,,0,,0,,0,,0,,0,,2.848,3.088,2.121,,,,,,,,
54563,-0.01,0.12,1.15,-0.01,0.12,0.0,0,,0,,0,,0,,0,,0,,2.855,3.094,2.091,,,,,,,,
54663,-0.01,0.11,1.16,-0.01,0.11,2.220446049250313e-16,0,,0,,0,,0,,0,,0,,2.847,3.097,2.078,,,,,,,,
54763,-0.01,0.12,1.19,-0.01,0.12,0.0,0,,0,,0,,0,,0,,0,,2.862,3.094,2.051,,,,,,,,
54863,-0.02,0.12,1.21,-0.02,0.12,0.0,0,,0,,0,,0,,0,,0,,2.848,3.089,2.035,,,,,,,,
54963,-0.02,0.11,1.22,-0.02,0.11,0.0,0,,0,,0,,0,,0,,0,,2.864,3.095,2.017,,,,,,,,
55063,-0.01,0.12,1.25,-0.01,0.12,0.0,0,,0,,0,,0,,0,,0,,2.874,3.092,1.995,,,,,,,,
55163,-0.02,0.12,1.27,-0.02,0.12,0.0,0,,0,,0,,0,,0,,0,,2.876,3.09,1.973,,,,,,,,
55263,-0.02,0.13,1.29,-0.02,0.13,0.0,0,,0,,0,,0,,0,,0,,2.873,3.079,1.947,,,,,,,,
55364,-0.01,0.14,1.31,-0.01,0.14,0.0,0,,0,,0,,0,,0,,0,,2.849,3.071,1.931,,,,,,,,
55463,0.0,0.14,1.32,0.0,0.14,0.0,0,,0,,0,,0,,0,,0,,2.837,3.069,1.918,,,,,,,,
55563,0.01,0.15,1.35,0.01,0.0,-0.1499999999999999,0,,0,,0,,0,,0,,0,,2.823,3.059,1.895,,,,,,,,
55663,0.01,0.15,1.36,0.01,0.0,-0.1399999999999999,0,,0,,0,,0,,0,,0,,2.809,3.06,1.877,,,,,,,,
55763,0.02,0.14,1.39,0.02,0.0,-0.1100000000000001,0,,0,,0,,0,,0,,0,,2.799,3.074,1.855,,,,,,,,
55863,0.02,0.14,1.4,0.02,0.0,-0.10000000000000009,0,,0,,0,,0,,0,,0,,2.807,3.069,1.838,,,,,,,,
55963,0.02,0.15,1.44,0.02,0.0,-0.06000000000000005,0,,0,,0,,0,,0,,0,,2.81,3.062,1.805,,,,,,,,
56063,0.02,0.15,1.45,0.02,0.0,-0.050000000000000044,0,,0,,0,,0,,0,,0,,2.81,3.057,1.788,,,,,,,,
56163,0.03,0.15,1.49,0.03,0.0,-0.010000000000000009,0,,0,,0,,0,,0,,0,,2.804,3.056,1.754,,,,,,,,
56263,0.03,0.15,1.5,0.03,0.0,0.0,0,,0,,0,,0,,0,,0,,2.799,3.055,1.74,,,,,,,,
56363,0.04,0.16,1.52,0.04,0.0,0.020000000000000018,0,,0,,0,,0,,0,,0,,2.791,3.05,1.722,,,,,,,,
56463,0.04,0.17,1.53,0.04,0.0,0.030000000000000027,0,,0,,0,,0,,0,,0,,2.787,3.039,1.711,,,,,,,,
56563,0.04,0.16,1.55,0.04,0.0,0.050000000000000044,0,,0,,0,,0,,0,,0,,2.777,3.049,1.687,,,,,,,,
56663,0.05,0.17,1.57,0.05,0.0,0.07000000000000006,0,,0,,0,,0,,0,,0,,2.78,3.04,1.67,,,,,,,,
56763,0.06,0.17,1.58,0.06,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.771,3.042,1.66,,,,,,,,
56863,0.07,0.18,1.6,0.07,0.0,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.768,3.033,1.637,,,,,,,,
56963,0.07,0.16,1.63,0.07,0.0,0.1299999999999999,0,,0,,0,,0,,0,,0,,2.749,3.046,1.615,,,,,,,,
57063,0.07,0.17,1.64,0.07,0.0,0.1399999999999999,0,,0,,0,,0,,0,,0,,2.746,3.039,1.598,,,,,,,,
57163,0.07,0.17,1.66,0.07,0.0,0.15999999999999992,0,,0,,0,,0,,0,,0,,2.754,3.039,1.582,,,,,,,,
57263,0.07,0.16,1.67,0.07,0.0,0.16999999999999993,0,,0,,0,,0,,0,,0,,2.757,3.046,1.57,,,,,,,,
57363,0.08,0.17,1.68,0.08,0.0,0.17999999999999994,0,,0,,0,,0,,0,,0,,2.764,3.041,1.561,,,,,,,,
57463,0.07,0.17,1.68,0.07,0.0,0.17999999999999994,0,,0,,0,,0,,0,,0,,2.766,3.039,1.556,,,,,,,,
57563,0.07,0.16,1.68,0.07,0.0,0.17999999999999994,0,,0,,0,,0,,0,,0,,2.747,3.048,1.558,,,,,,,,
57663,0.08,0.18,1.68,0.08,0.0,0.17999999999999994,0,,0,,0,,0,,0,,0,,2.763,3.034,1.565,,,,,,,,
57863,0.07,0.17,1.67,0.07,0.0,0.16999999999999993,0,,0,,0,,0,,0,,0,,2.755,3.036,1.568,,,,,,,,
57963,0.08,0.19,1.66,0.08,2.7755575615628914e-17,0.15999999999999992,0,,0,,0,,0,,0,,0,,2.761,3.025,1.576,,,,,,,,
58063,0.08,0.18,1.66,0.08,0.0,0.15999999999999992,0,,0,,0,,0,,0,,0,,2.764,3.032,1.576,,,,,,,,
58163,0.08,0.17,1.67,0.08,0.0,0.16999999999999993,0,,0,,0,,0,,0,,0,,2.766,3.041,1.575,,,,,,,,
58263,0.08,0.19,1.67,0.08,2.7755575615628914e-17,0.16999999999999993,0,,0,,0,,0,,0,,0,,2.768,3.024,1.575,,,,,,,,
58363,0.07,0.19,1.66,0.07,2.7755575615628914e-17,0.15999999999999992,0,,0,,0,,0,,0,,0,,2.77,3.022,1.577,,,,,,,,
58463,0.07,0.19,1.66,0.07,2.7755575615628914e-17,0.15999999999999992,0,,0,,0,,0,,0,,0,,2.76,3.021,1.577,,,,,,,,
58563,0.07,0.19,1.66,0.07,2.7755575615628914e-17,0.15999999999999992,0,,0,,0,,0,,0,,0,,2.771,3.017,1.58,,,,,,,,
58663,0.06,0.2,1.66,0.06,2.7755575615628914e-17,0.15999999999999992,0,,0,,0,,0,,0,,0,,2.769,3.009,1.582,,,,,,,,
58763,0.07,0.2,1.65,0.07,2.7755575615628914e-17,0.1499999999999999,0,,0,,0,,0,,0,,0,,2.76,3.006,1.589,,,,,,,,
58863,0.07,0.2,1.65,0.07,2.7755575615628914e-17,0.1499999999999999,0,,0,,0,,0,,0,,0,,2.76,3.013,1.588,,,,,,,,
58963,0.07,0.2,1.65,0.07,2.7755575615628914e-17,0.1499999999999999,0,,0,,0,,0,,0,,0,,2.767,3.012,1.594,,,,,,,,
59163,0.07,0.21,1.65,0.07,-2.7755575615628914e-17,0.1499999999999999,0,,0,,0,,0,,0,,0,,2.771,2.997,1.595,,,,,,,,
59263,0.07,0.2,1.64,0.07,2.7755575615628914e-17,0.1399999999999999,0,,0,,0,,0,,0,,0,,2.765,3.006,1.599,,,,,,,,
59363,0.07,0.21,1.64,0.07,-2.7755575615628914e-17,0.1399999999999999,0,,0,,0,,0,,0,,0,,2.766,2.995,1.598,,,,,,,,
59463,0.08,0.22,1.64,0.08,0.0,0.1399999999999999,0,,0,,0,,0,,0,,0,,2.757,2.992,1.596,,,,,,,,
59563,0.07,0.22,1.64,0.07,0.0,0.1399999999999999,0,,0,,0,,0,,0,,0,,2.755,2.987,1.603,,,,,,,,
59663,0.07,0.21,1.63,0.07,-2.7755575615628914e-17,0.1299999999999999,0,,0,,0,,0,,0,,0,,2.761,2.996,1.607,,,,,,,,
59763,0.08,0.21,1.64,0.08,-2.7755575615628914e-17,0.1399999999999999,0,,0,,0,,0,,0,,0,,2.755,3.0,1.604,,,,,,,,
59863,0.08,0.2,1.63,0.08,2.7755575615628914e-17,0.1299999999999999,0,,0,,0,,0,,0,,0,,2.75,3.011,1.608,,,,,,,,
59963,0.09,0.21,1.63,0.09,-2.7755575615628914e-17,0.1299999999999999,0,,0,,0,,0,,0,,0,,2.748,2.998,1.608,,,,,,,,
60063,0.09,0.18,1.63,0.09,0.0,0.1299999999999999,0,,0,,0,,0,,0,,0,,2.745,3.031,1.614,,,,,,,,
60163,0.09,0.19,1.62,0.09,2.7755575615628914e-17,0.1200000000000001,0,,0,,0,,0,,0,,0,,2.745,3.023,1.621,,,,,,,,
60263,0.09,0.17,1.62,0.09,0.0,0.1200000000000001,0,,0,,0,,0,,0,,0,,2.745,3.045,1.62,,,,,,,,
60463,0.09,0.15,1.62,0.09,0.0,0.1200000000000001,0,,0,,0,,0,,0,,0,,2.733,3.062,1.624,,,,,,,,
60563,0.09,0.12,1.62,0.09,1.3877787807814457e-17,0.1200000000000001,0,,0,,0,,0,,0,,0,,2.73,3.091,1.619,,,,,,,,
60663,0.1,0.13,1.62,0.1,0.0,0.1200000000000001,0,,0,,0,,0,,0,,0,,2.728,3.084,1.619,,,,,,,,
60763,0.1,0.11,1.62,0.1,0.0,0.1200000000000001,0,,0,,0,,0,,0,,0,,2.715,3.098,1.62,,,,,,,,
60863,0.1,0.1,1.62,0.1,1.3877787807814457e-17,0.1200000000000001,0,,0,,0,,0,,0,,0,,2.723,3.108,1.619,,,,,,,,
60963,0.1,0.1,1.62,0.1,1.3877787807814457e-17,0.1200000000000001,0,,0,,0,,0,,0,,0,,2.716,3.109,1.619,,,,,,,,
61063,0.11,0.1,1.62,0.11,1.3877787807814457e-17,0.1200000000000001,0,,0,,0,,0,,0,,0,,2.72,3.112,1.62,,,,,,,,
61163,0.11,0.08,1.61,0.11,0.0,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.705,3.127,1.626,,,,,,,,
61263,0.11,0.07,1.62,0.11,0.0,0.1200000000000001,0,,0,,0,,0,,0,,0,,2.701,3.136,1.625,,,,,,,,
61463,0.12,0.06,1.61,0.12,6.938893903907228e-18,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.699,3.146,1.629,,,,,,,,
61563,0.12,0.03,1.61,0.12,3.469446951953614e-18,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.702,3.177,1.632,,,,,,,,
61663,0.12,0.03,1.61,0.12,3.469446951953614e-18,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.701,3.182,1.632,,,,,,,,
61763,0.12,0.02,1.6,0.12,0.0,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.701,3.189,1.636,,,,,,,,
61863,0.12,0.05,1.61,0.12,6.938893903907228e-18,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.702,3.158,1.633,,,,,,,,
61963,0.12,0.07,1.61,0.12,0.0,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.703,3.138,1.627,,,,,,,,
62063,0.12,0.09,1.61,0.12,0.0,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.711,3.12,1.631,,,,,,,,
62263,0.11,0.08,1.61,0.11,0.0,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.706,3.126,1.628,,,,,,,,
62363,0.12,0.1,1.61,0.12,1.3877787807814457e-17,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.707,3.11,1.632,,,,,0,,,
62463,0.11,0.09,1.61,0.11,0.0,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.714,3.115,1.635,,,,,0,,,
62563,0.12,0.09,1.6,0.12,0.0,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.704,3.116,1.638,,,,,0,,,
62663,0.12,0.11,1.6,0.12,0.0,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.697,3.096,1.644,,,,,0,,,
62763,0.12,0.11,1.6,0.12,0.0,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.699,3.095,1.645,,,,,0,,,
62863,0.12,0.14,1.6,0.12,0.0,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.71,3.072,1.643,,,,,0,,,
62963,0.11,0.15,1.6,0.11,0.0,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.707,3.063,1.638,,,,,0,,,
63063,0.11,0.18,1.61,0.11,0.0,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.714,3.028,1.635,,,,,0,,,
63163,0.11,0.21,1.6,0.11,-2.7755575615628914e-17,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.715,3.004,1.638,,,,,0,,,
63263,0.11,0.22,1.6,0.11,0.0,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.72,2.987,1.643,,,,,0,,,
63363,0.11,0.24,1.59,0.11,2.7755575615628914e-17,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.731,2.972,1.651,,,,,0,,,
63463,0.1,0.25,1.59,0.1,0.0,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.734,2.962,1.65,0,-0.008867677686556386,0,-0.008867677686556386,0,,Not progressing toward waypoint for 2s.,Potentially stuck: no net approach for 5s.
63563,0.1,0.27,1.59,0.1,0.0,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.739,2.941,1.654,,,,,0,,,
63663,0.11,0.27,1.58,0.11,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.731,2.935,1.657,,,,,0,,,
63763,0.09,0.29,1.59,0.09,0.0,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.739,2.915,1.655,,,,,0,,,
63863,0.09,0.29,1.59,0.09,0.0,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.759,2.917,1.647,,,,,0,,,
63963,0.09,0.31,1.59,0.09,0.0,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.751,2.901,1.652,,,,,0,,,
64063,0.09,0.32,1.59,0.09,0.0,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.75,2.886,1.65,,,,,0,,,
64163,0.09,0.34,1.59,0.09,0.0,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.759,2.87,1.646,,,,,0,,,
64263,0.09,0.35,1.58,0.09,-5.551115123125783e-17,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.746,2.86,1.658,,,,,0,,,
64363,0.09,0.36,1.59,0.09,0.0,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.75,2.852,1.655,,,,,0,,,
64464,0.1,0.36,1.58,0.1,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.75,2.847,1.657,0,-0.008867677686556386,0,-0.008867677686556386,0,,Not progressing toward waypoint for 2s.,Potentially stuck: no net approach for 5s.
64563,0.1,0.37,1.59,0.1,0.0,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.749,2.837,1.652,,,,,0,,,
64663,0.1,0.4,1.58,0.1,5.551115123125783e-17,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.745,2.813,1.658,,,,,0,,,
64763,0.1,0.4,1.59,0.1,5.551115123125783e-17,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.734,2.806,1.655,,,,,0,,,
64863,0.11,0.41,1.59,0.11,5.551115123125783e-17,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.745,2.8,1.652,,,,,0,,,
64963,0.11,0.42,1.59,0.11,-5.551115123125783e-17,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.745,2.789,1.651,,,,,0,,,
65063,0.11,0.44,1.59,0.11,0.0,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.735,2.774,1.651,,,,,0,,,
65163,0.11,0.45,1.58,0.11,-5.551115123125783e-17,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.738,2.76,1.657,,,,,0,,,
65263,0.11,0.47,1.57,0.11,0.0,0.07000000000000006,0,,0,,0,,0,,0,,0,,2.748,2.741,1.67,,,,,0,,,
65363,0.13,0.48,1.57,0.13,5.551115123125783e-17,0.07000000000000006,0,,0,,0,,0,,0,,0,,2.74,2.732,1.669,,,,,0,,,
65463,0.13,0.49,1.57,0.13,0.0,0.07000000000000006,0,,0,,0,,0,,0,,0,,2.73,2.718,1.672,0,-0.0010484644731190151,0,-0.008867677686556386,0,,Not progressing toward waypoint for 2s.,Potentially stuck: no net approach for 5s.
65563,0.13,0.51,1.57,0.13,0.0,0.07000000000000006,0,,0,,0,,0,,0,,0,,2.739,2.703,1.672,,,,,0,,,
65663,0.13,0.52,1.58,0.13,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.738,2.694,1.663,,,,,0,,,
65763,0.14,0.54,1.58,0.14,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.732,2.675,1.658,,,,,0,,,
65863,0.13,0.54,1.58,0.13,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.73,2.665,1.665,,,,,0,,,
65963,0.13,0.54,1.58,0.13,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.731,2.669,1.661,,,,,0,,,
66063,0.14,0.56,1.58,0.14,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.738,2.649,1.661,,,,,0,,,
66163,0.13,0.56,1.58,0.13,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.725,2.648,1.661,,,,,0,,,
66263,0.14,0.58,1.57,0.14,0.0,0.07000000000000006,0,,0,,0,,0,,0,,0,,2.723,2.629,1.67,,,,,0,,,
66363,0.14,0.6,1.57,0.14,0.0,0.07000000000000006,0,,0,,0,,0,,0,,0,,2.729,2.613,1.672,,,,,0,,,
66463,0.14,0.6,1.56,0.14,0.0,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.725,2.608,1.676,0,-0.0010484644731190151,0,-0.008867677686556386,0,,Not progressing toward waypoint for 2s.,Potentially stuck: no net approach for 5s.
66563,0.15,0.61,1.56,0.15,0.0,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.721,2.598,1.676,,,,,0,,,
66663,0.15,0.63,1.56,0.15,0.0,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.721,2.584,1.678,,,,,0,,,
66763,0.15,0.63,1.56,0.15,0.0,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.72,2.58,1.678,,,,,0,,,
66863,0.15,0.64,1.57,0.15,0.0,0.07000000000000006,0,,0,,0,,0,,0,,0,,2.719,2.567,1.674,,,,,0,,,
66963,0.16,0.65,1.56,0.16,0.0,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.724,2.558,1.676,,,,,0,,,
67063,0.16,0.67,1.56,0.16,0.0,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.709,2.542,1.676,,,,,0,,,
67163,0.16,0.68,1.56,0.16,0.0,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.714,2.531,1.677,,,,,0,,,
67263,0.16,0.7,1.56,0.16,-1.1102230246251565e-16,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.724,2.514,1.683,,,,,0,,,
67363,0.16,0.71,1.56,0.16,0.0,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.719,2.504,1.684,,,,,0,,,
67463,0.16,0.71,1.56,0.16,0.0,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.7,2.5,1.684,0,0.0,0,-0.008867677686556386,0,,Not progressing toward waypoint for 2s.,Potentially stuck: no net approach for 5s.
67563,0.17,0.74,1.56,0.17,0.0,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.712,2.47,1.681,,,,,0,,,
67663,0.16,0.75,1.56,0.16,0.0,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.698,2.463,1.681,,,,,0,,,
67763,0.17,0.75,1.56,0.17,0.0,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.696,2.457,1.681,,,,,0,,,
67863,0.18,0.77,1.56,0.18,1.1102230246251565e-16,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.714,2.441,1.681,,,,,0,,,
67963,0.17,0.79,1.56,0.17,1.1102230246251565e-16,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.701,2.424,1.684,,,,,0,,,
68063,0.17,0.8,1.55,0.17,1.1102230246251565e-16,0.050000000000000044,0,,0,,0,,0,,0,,0,,2.698,2.413,1.69,,,,,0,,,
68163,0.17,0.81,1.56,0.17,0.0,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.7,2.395,1.684,,,,,0,,,
68263,0.18,0.84,1.56,0.18,-1.1102230246251565e-16,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.687,2.373,1.684,,,,,0,,,
68363,0.18,0.85,1.54,0.18,0.0,0.040000000000000036,0,,0,,0,,0,,0,,0,,2.694,2.357,1.701,,,,,0,,,
68463,0.17,0.86,1.54,0.17,0.0,0.040000000000000036,0,,0,,0,,0,,0,,0,,2.702,2.35,1.701,0,-0.0034157238792832945,0,-0.0034157238792832945,0,,Not progressing toward waypoint for 2s.,Potentially stuck: no net approach for 5s.
68563,0.17,0.87,1.54,0.17,-1.1102230246251565e-16,0.040000000000000036,0,,0,,0,,0,,0,,0,,2.693,2.338,1.696,,,,,0,,,
68663,0.18,0.9,1.55,0.18,-1.1102230246251565e-16,0.050000000000000044,0,,0,,0,,0,,0,,0,,2.702,2.313,1.692,,,,,0,,,
68763,0.18,0.91,1.55,0.18,0.0,0.050000000000000044,0,,0,,0,,0,,0,,0,,2.697,2.301,1.689,,,,,0,,,
68863,0.17,0.92,1.55,0.17,0.0,0.050000000000000044,0,,0,,0,,0,,0,,0,,2.7,2.285,1.686,,,,,0,,,
68963,0.18,0.94,1.56,0.18,0.0,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.698,2.272,1.681,,,,,0,,,
69064,0.17,0.95,1.56,0.17,0.0,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.703,2.264,1.683,,,,,0,,,
