lat,lon,intruder_id,intruder_lat,intruder_lon,time
54.12859238137415,71.92108463911688,4,15.37389704773136,34.31105803620073,88
87.98555614325579,19.731724576471926,32,58.45742111458138,99.19767678965803,89
58.12430072768299,16.760218227283314,18,28.47977087639416,91.40627177805747,90
61.14419818668135,86.76763586115264,73,36.90333378137923,71.48973627514259,91
80.4802998070447,50.55056378409707,28,47.53604753280706,45.1213016025963,92
64.5075828484354,64.63432905751687,12,2.4466927992018226,29.400861334055225,93
43.96448655585249,26.641900665020042,53,27.98052891105428,85.60186117283477,94
12.785475726916022,75.38696614671807,30,6.414141405407594,43.9526625337456,95
52.00144174081662,77.25050380314808,59,28.311568932034177,82.85314388237684,96
2.617817484360253,50.10387863556013,53,25.97256756466751,90.09408794403112,97
24.296714967917282,89.93905955035335,83,80.52500228706091,0.396960589455131,98
9.426872176354209,15.871635081184548,86,95.65737657966783,45.589377104398665,99
43.98926950286851,74.94876528967811,57,37.0957323065069,56.19534260479268,100
59.694186024161475,16.05991570240762,24,4.113582775273451,94.66437077446801,101
99.83260422599736,94.56851318988133,36,23.640861007009,54.83247350035194,102
70.37219285077249,39.468981554948925,38,6.028552976612735,76.02113168520779,103
68.42848003456166,35.994937674408966,7,3.833074152680439,15.230002837509286,104
81.17182735203517,80.75478072211872,57,26.932274181745672,20.486088933923103,105
4.091932541690403,61.56605396233287,97,82.8333970187719,65.20328571485383,106
2.840398558190916,26.33658737684775,59,11.593263365109244,83.05685949127478,107
84.50856842633614,22.039919195086505,13,92.74441427559184,85.2071070397241,108
12.242019973847754,70.47775969035939,61,89.36294420532339,81.84245649303286,109
27.914406887860896,24.55743526764501,64,39.977753947090456,75.39559970793835,110
36.95780888869601,86.36440824379173,81,50.09622911000481,43.31329169168608,111
78.12555027373908,19.52339930804224,81,90.37233634778805,2.1387088609398313,112
28.842768636272893,86.51757040741572,39,22.827082118668514,27.914492295536206,113
36.93668292254625,46.859410223878264,0,8.029009738356255,10.882564534165654,114
87.81014633450175,33.76702024141297,23,89.21619056938253,54.07129384542852,115
86.15000427832554,56.41263668439557,37,53.35958752951756,55.94051463140781,116
46.687528229571065,13.647124825813988,71,62.537029730344955,58.263217544471985,117
34.23201805953414,42.4464086363426,93,34.02102069504379,31.738397848184896,118
75.38105627786055,78.75569552400086,65,85.78457063612444,30.37945792271138,119
78.38806968290322,31.8568687544179,76,60.609074371833735,60.739465284774624,120
54.64236095034724,58.170091629794825,67,19.277670411688845,41.373531907363606,121
10.807968588160913,98.75521355093038,52,9.879878194373019,3.2383182175214973,122
86.32122691554902,60.75924864820219,9,67.33165677446388,95.11444947538857,123
29.142943152736365,4.147807506070845,68,60.326331069047654,61.77575848380156,124
41.02484986701741,60.63213390657449,87,56.83163393959917,2.687054146731761,125
74.5803651540519,29.80052331886641,9,38.531338459368214,78.42441652005097,126
92.13145951623028,21.531121344943045,69,8.352377076862807,5.313318006772906,127
71.23065165205801,70.6986348347743,26,46.61454561814459,28.17477766656103,128
20.44994359246522,26.79776899131113,21,85.20970783338271,47.10275393255979,129
8.633075776730427,36.79071122691556,19,20.906354425377543,21.10682555408286,130
65.01389056002064,6.392864142665246,50,72.9491517636216,66.18488513365598,131
72.80488751871677,65.80650469598876,100,92.1505424601574,57.02119512674332,132
58.66473025331895,98.82888205102603,9,97.63209424880307,21.036998600684846,133
87.38950946136164,73.96695915659774,14,59.07394217439389,3.4503335890247353,134
23.28103342289008,14.644989192021066,68,82.22666922264195,69.26777994063873,135
15.240273250694951,15.748106292432844,44,13.20414720116592,26.565825668111884,136
91.06376381052225,65.36236256501016,97,6.608440015690277,37.387823744081,137
97.94313528945369,98.19758177515502,54,75.7505539242451,62.320377570938504,138
67.43911183227664,33.95633709237596,19,33.90437154706157,59.58774949334584,139
12.376735539977338,20.622148324494432,57,76.6968381318039,86.02421854820324,140
76.88341095489166,46.17065971692919,56,64.46052665490139,26.297940148956396,141
1.7513993257227027,50.67989866214017,79,59.242031280753174,34.847958692518745,142
77.88107301605447,59.09748533844236,49,25.98845715524008,44.63882040750645,143
95.82999500277144,88.2139880940523,17,68.82388311881017,30.988157667552795,144
8.144190109728779,95.3538305812559,41,92.77176148309705,97.25677355555747,145
69.02424523228443,77.8701851548641,34,90.1119983398015,29.400015975994606,146
66.270203558089,24.027085502943798,18,16.19760922023266,39.69810693330488,147
91.03256747519076,94.90397794268206,26,23.60823213571162,8.66928646598051,148
39.0197242527566,66.70855424661654,76,57.46627555842749,91.55506227905934,149
63.45713703276984,6.4728856381341755,44,50.60822184823005,21.685517049318275,150
89.40074263510618,8.466551416019465,53,52.67881095160256,24.774524155841256,151
60.61452252626058,77.71818254540383,37,53.22127439209618,73.5948704075289,152
98.26490964797397,34.11200642560211,82,58.17638031861347,79.3645408867772,153
82.34017802098323,52.261609332213126,82,78.93568546215867,38.85500177784961,154
65.11374311066855,10.835775042440291,93,84.50261197332641,98.35004443518872,155
8.448804033023418,61.700620519547805,59,36.70605312497387,71.54737751786332,156
64.48629852336957,38.07411489764071,99,39.894396274545976,74.56640175894191,157
56.89849555601571,60.322843540741864,17,71.90145508249978,72.39483543456161,158
39.385209212238905,52.23303422764771,88,40.91289375462704,56.48407755507043,159
26.712438790374158,84.07565210258336,27,93.08692524442012,56.498202603073025,160
41.34402211339351,30.011241114010488,24,23.50109481036227,77.20217407788607,161
77.4354447840835,10.165572516166124,76,54.18716045734907,98.6702934815619,162
92.5522901783584,33.242975367929006,95,24.405779143314504,15.862757481888128,163
13.494743738269648,6.707631289668205,24,16.522078979954774,18.68120722392131,164
6.323230846732499,59.61388104458671,43,30.731512871121357,18.00246785999247,165
28.325567255610938,83.60609133148512,30,86.3115667078106,58.063807558797535,166
59.51843799647678,51.965881074112076,33,6.484574466537964,27.2463408864375,167
59.2760485680799,23.64490816145289,75,7.832099551973795,60.13765501295283,168
36.004554182460836,62.60698141609559,67,19.38443349067925,16.32431284254559,169
11.247862714847948,3.2860052003382387,1,48.5728694828134,66.87943162972267,170
56.099272405578894,19.91203115946179,80,30.896308972484242,81.70917281091074,171
78.4505670929027,25.656790308504327,45,61.67555966464033,20.785228234089843,172
51.838441194988455,95.89990061909909,96,42.51488050196931,76.48133094514269,173
78.9403728435032,5.891849326671552,66,80.18739789640254,91.17687270337187,174
1.5801331601135842,68.36740823033185,10,84.32610203252354,35.05869975834942,175
65.0664042256646,91.79716403606227,44,48.58758191188328,96.35916505355395,176
1.1427898030092367,83.46680026544688,2,54.11801852008459,96.6954332565874,177
74.38869813091371,42.92148733628291,77,38.67805415331801,80.22255068244475,178
26.744537010404052,26.60232550589648,51,31.959937364306942,55.94830755810118,179
70.67653226729212,89.7512128164806,54,22.15179859855859,58.4043611407019,180
7.349948424181931,30.341646230616533,97,87.9369384582293,74.78647769093551,181
98.54174570701286,51.96077764442499,85,2.78545827885719,19.7346666477307,182
32.638670111518586,46.32118780050097,65,67.43937208477861,12.750528601587966,183
86.20798663008154,10.107194859782624,73,16.0764099229354,95.47233114951217,184
59.52104209328328,26.91938971532207,86,88.54656395610648,22.221510781287165,185
99.06746943810015,95.78658420056563,29,31.079481747699887,32.749912365829104,186
97.41554303552904,10.57187003065179,65,22.51469887893623,43.104553670283444,187
90.48397690479462,12.327035151176371,27,71.23290604130605,60.18066571847846,188
79.73061584069872,62.765925787870366,43,94.23007713167706,68.76261454730728,189
23.023499069136793,85.71921206354317,62,4.332243453191232,71.04667464304448,190
0.2856075548436144,24.00502742631075,66,41.679859006288204,70.68703020002856,191
90.80125901174945,55.821719945987915,9,40.123781613580334,84.80271858543345,192
42.95171000305588,34.9286434652497,62,61.11440385689885,74.36821729625859,193
93.68982969717592,9.556317512943927,19,94.05546828638533,15.46948712585901,194
37.534901451740375,13.032997767461833,48,7.757162452615886,99.04756562586716,195
25.21020467716187,70.84788317145996,41,45.14270086424913,43.77034916336186,196
97.3481420088532,77.37192475325168,41,31.598005427927642,40.13035085923157,197
37.26135734868695,11.391102977041005,43,4.605208703526254,81.5610662026131,198
20.307570052866257,43.078988842280374,66,66.56365391384232,0.13000532557252423,199
15.188685587234211,65.5609056004295,98,28.54201317892445,52.34367505906427,200
41.627634036015536,94.32241029952031,47,20.89445434633031,97.4042247634066,201
23.57269679365664,16.00001520295274,83,49.64243920358093,59.579124396116185,202
98.41004025021023,3.29072617223627,48,28.59592382754684,64.0302820031926,203
56.04296932412171,42.595441773913244,64,7.43758220112223,73.69764352888637,204
94.36704145728655,18.675247048328153,88,77.0189600032587,79.05393298701824,205
11.360519120237214,97.46677626108576,6,58.489143814215566,36.50885610343736,206
91.16898781351372,54.04601691513457,88,10.534360814500635,72.10864667785131,207
89.72536358195838,8.942554427381213,73,77.26628551007346,46.365891186978104,208
81.15382506986293,52.089169495476696,35,98.9245863848975,23.638392290250206,209
52.14350360030274,80.40423069172273,94,34.525465926810035,58.96130476919494,210
40.141753542493305,87.26420310459555,94,36.476740105672064,33.85443456877143,211
55.3030468978884,94.4228708326667,86,26.263246968442562,98.64070747494159,212
23.393254913304535,52.58045361184726,77,48.71377497725652,55.73811785576358,213
34.056436258570365,78.06147073261309,0,26.00630164270655,52.143305120414375,214
41.87096492127468,75.3896736586275,64,54.45587558967277,96.36981943479468,215
43.18501501026476,73.79390845394875,10,8.45773355226678,28.35605321078401,216
91.99467975400171,58.973411514060274,45,98.23453700566856,98.33719461457316,217
11.982205125359217,92.6369463858416,10,11.918718806062081,49.51152161098586,218
84.88022509851612,89.25242204966122,29,56.48917262370489,0.08671619245403941,219
80.29643449579937,52.682840102454826,2,78.08197451651053,39.18219427445825,220
36.65283605112798,5.237661734609491,19,62.730606027649365,64.80564037415894,221
52.06049739193703,51.6339513910889,56,68.26320244188236,36.32815041829897,222
1.1442692178613048,89.20699324834605,74,3.2831496453778373,19.977258252753256,223
56.22808961029666,84.30724909784821,36,53.76292424585924,94.5006692017162,224
39.68208714422538,83.94940112809594,46,60.294234610098414,90.19230517742056,225
79.97239488655697,92.37153298813939,0,73.79500673539216,20.51020292459916,226
65.509517180146,90.43345469281125,55,4.39739395011245,27.48091737219694,227
17.326457362425156,13.659230359392165,18,39.9391641070212,82.93281034001265,228
98.56918850368535,33.46382653352412,51,7.9505387773283225,11.96659279649597,229
1.2483679157432097,59.41711816221875,90,6.821352168631336,0.08278022124050824,230
66.05585079942335,21.485079804071265,3,60.936656458171406,47.56590571059657,231
63.15888567578958,69.48023235466877,49,46.81476717969105,52.32538922090408,232
64.15654596954339,76.13859606504522,34,69.3773996214185,77.43392839553577,233
73.39308272012046,24.08823527909188,40,86.87960525362837,72.85381548740159,234
43.894402106742106,4.410500531592599,80,52.042265913371345,6.732395729229725,235
4.247542040810282,33.185300810118136,84,69.88056345165494,51.636295725834785,236
15.034405718685333,49.308804155271936,20,4.619475654635875,21.479139056980074,237
1.5105980349199526,9.590676985500293,93,49.12503673540415,71.92159348802629,238
5.756127062656137,2.1412186238475965,85,62.03789005735702,18.695174819823684,239
45.557079326769035,37.102050423422924,99,93.80694550795862,70.27211525013131,240
98.79652815400493,46.63715078106227,31,85.03959447468723,62.11485557394356,241
14.725195569682729,7.137097280488993,88,36.14537239143925,53.32844831168666,242
72.61892571342061,96.50181651081273,89,80.66660208275684,72.15919896836833,243
61.43083392786339,47.95643999928471,34,51.25918474196349,3.4772099348186822,244
19.745569484355247,3.3084925515664008,93,46.924623962316325,56.31367488647034,245
1.0711262466431173,73.22507496377419,24,5.410481653789458,28.91009220582138,246
31.598893176388607,7.527855106773209,64,71.49318675525508,58.108723867493836,247
98.76081692801311,55.80308440665044,49,93.99362487031216,46.40142204316861,248
2.759529774521475,55.30258676624861,87,25.699997850295894,68.84396512913055,249
45.32299220781325,71.68528412069237,60,24.05718179701096,63.318683100443145,250
24.2553672788197,48.33608149112082,7,31.096446679710997,57.28303603857578,251
5.478097841858533,32.468764927944584,88,13.698569301833889,2.108069684853842,252
72.80123766510222,91.00121098455342,14,65.27544546125871,46.01772206435423,253
18.86923760519959,1.047601516840713,48,9.747458642398502,33.44920557313981,254
2.5539608210828355,95.87439544819483,37,12.153657442674652,62.147150054331995,255
98.37575648745705,55.78370920318351,79,66.77497181729588,71.04072515776252,256
97.28307856769695,96.92534350895528,84,23.373937327982237,53.536973554912464,257
89.66533903627658,62.12814248993785,7,31.54870461744713,95.26366764293971,258
23.133385209526644,93.61305392487812,24,25.749652644657147,53.306681839118454,259
12.569298696935531,7.877423619219595,44,21.493254888668474,19.059994665762254,260
88.46164788082393,61.48074456395151,2,66.32355702720291,71.05908580569964,261
35.57602628570861,65.71483827908048,81,27.085639262262937,92.67024460568041,262
64.71464530102146,34.42101224901578,73,48.22654913732717,30.694772197960493,263
40.00420724439188,8.347053063813894,69,4.5540653069463986,51.6886905190286,264
18.49848067705187,89.40148119387666,67,22.24408368427538,78.884077367487,265
35.91715831348666,81.55564660096174,49,1.912154429100688,32.717535798900805,266
92.57117960511276,85.35367550505676,80,92.55848005561329,99.22277352808422,267
96.44138207558251,57.401550630713785,99,20.365290934129092,70.03938607154907,268
63.52045789976983,60.86478862399387,98,54.46905749444312,79.58955505003891,269
76.6446905116766,69.3269124659026,21,0.08954196519963545,71.56405127190051,270
94.93559150624979,41.71779851441787,80,4.276249343555284,64.53819791291424,271
83.47394746572571,55.43278140768452,73,38.216850235755416,11.80824541156094,272
52.1919407094361,49.04250822501889,26,26.586490696042805,25.452702130746136,273
97.47237816382544,36.54396687689735,42,92.75736038768432,10.967076752943663,274
77.71273556716729,66.67111497035654,93,72.77891281891075,18.119328283121643,275
95.27918397233924,51.289061957322936,43,29.73762408852375,49.5864356648995,276
89.46150782139662,92.76077414138022,37,89.59038971168457,89.28211230539793,277
65.06635205703712,47.50817331592784,57,16.388861857353692,5.729607923154491,278
87.76096746427183,68.09593206045979,98,24.998450157667513,13.05558347985816,279
77.8024551680814,37.731274804340075,31,8.904393151848591,81.50913977812078,280
89.24824998154668,77.722377571587,21,30.588899773726016,7.491552614568599,281
7.080193307882034,45.37773133028277,26,92.72741391822521,39.19157271136936,282
17.102575094311018,87.58057682267669,40,71.34294106319447,21.99295231524155,283
78.10038002771222,17.28223834017036,23,53.55179171823611,6.493525638161992,284
81.93146354934736,25.817278696069987,93,27.284394707888133,32.449497990339836,285
95.55151008622121,40.9367425166855,93,14.45374221698699,89.35022052346409,286
51.93734668746219,17.310133737906536,99,87.13943193380109,57.18577204300669,287
80.1383056966412,60.59042498240243,2,89.89135177041612,38.049428062510536,288
96.25774056764018,14.74567687417934,38,31.89999340761632,7.787819731056735,289
34.710865897054774,66.14177220531167,24,58.76833201118358,99.10147807967165,290
13.57680375367563,53.11258676671077,54,66.74873533548649,80.8190591640425,291
55.03441685195322,28.429915474108256,96,27.29310238329575,0.9796087277052837,292
6.652137446143393,7.258935567355153,29,50.60103620514379,98.64854927378519,293
6.716106622012942,89.32592443678445,8,53.82005736918256,28.264030590539555,294
34.052266464662715,45.625370288409975,3,59.70762712630661,95.1581967720709,295
84.40617295070024,64.52823378441374,7,96.01574251391601,83.54745595816975,296
4.200361656618013,35.601304190050755,38,40.608676237966634,86.13382473532462,297
52.12796790149929,39.08159857168142,43,4.652748627344528,87.61921633688515,298
76.8148896608377,99.46197852821358,81,7.346607733493406,92.74685865954172,299
69.55996887320377,28.252402904622993,30,16.653754226943377,98.80069577638798,300
71.19330319348211,94.50776390997402,67,48.364851912094466,38.97856070492648,301
12.450541388318628,73.38623593628841,100,44.78772128680947,1.80447111478288,302
54.16672150223455,23.010255533572327,81,56.331356040409084,66.19019677459295,303
19.876410641589498,11.860503747925202,84,61.441879067929165,30.261772796161964,304
74.67754549277237,90.3090887805378,62,88.9436036890831,81.02530294470547,305
68.7128069779101,17.572801139852405,32,56.52131843453274,59.949738464390016,306
47.09544171456478,39.875729049820805,62,42.39755691695203,77.76682284995886,307
32.97968883771481,84.85835682619052,70,46.510269186434876,38.933050895447174,308
19.061957081104968,38.18058841217752,7,38.46152394523742,78.6267343574798,309
90.2161075992022,68.84194508695124,9,90.98196101181058,41.950904554869375,310
67.94443706901232,8.671018284124068,78,1.6112637822244484,66.40944119057244,311
41.774007323122675,65.4451626763822,15,42.47128368460583,4.51892588745635,312
89.04418149863913,35.71088654359037,75,59.77554061334428,84.427189126436,313
29.08354334687203,50.08149243820591,49,37.46551155933052,99.96508608130686,314
57.3250403655612,76.4900100694694,1,7.304539841534254,37.59896957166481,315
21.771887552727883,20.634476557830155,50,74.39421953620331,10.614132673303137,316
15.52044536453359,98.94474109471254,95,89.27618246683132,59.703312615766485,317
44.212646597367716,90.58422740891592,32,56.80127915454291,93.56234066395093,318
40.75773157329191,96.29601983845791,60,16.209854096498894,44.916384977453326,319
99.61859183122282,96.04910278726078,12,76.93196831938032,63.67302541411294,320
26.552115979362608,80.88717242214494,45,23.463699612226726,54.468097367422565,321
66.3608351056381,0.5813331839126469,31,23.836213320895435,46.637390558628134,322
84.04893577805248,75.57004440746029,5,98.10697561233758,64.98846058655405,323
92.70676113054817,58.600780522513205,6,44.293571116127474,77.93755581444037,324
38.61805687494812,36.08654054440738,50,33.62647143727767,76.82227600127045,325
53.532887565099436,91.42314766437323,86,21.782260602620056,78.31038184305079,326
95.10855529880551,83.1567927795877,60,63.381493267565546,60.24029569900952,327
48.895998435781955,14.46898793208951,5,91.27946653593007,64.53784121735583,328
76.96636921916404,79.77365765846956,72,27.13045745202692,61.65756833506477,329
78.8322648740791,57.8146218174224,57,51.25400113393436,88.2220209026572,330
80.8720557071727,37.02616198652425,7,84.661187667769,57.80878570847185,331
19.637199573447656,98.70043611632423,38,60.23606327108559,30.52405246414208,332
27.403961028919117,23.71398768014102,0,95.07536231978536,36.80228198479974,333
50.00421701285366,33.102746201148534,97,60.85551099748227,84.0494186180226,334
6.953075001546562,10.891247254824357,44,74.22061300619924,15.37726426501032,335
92.56167994043294,89.08574151181881,83,38.19981257737847,22.533342741281366,336
41.88381700186131,16.833479434159297,65,30.286018855870463,4.912408943268922,337
72.3523292335974,64.44323938465502,8,39.119833192278776,13.324715312490758,338
33.1806332421099,54.71044904335688,1,33.94563050546556,35.090340899068714,339
75.69549061985512,24.480098262115774,63,62.886497335416735,7.764001008877998,340
37.17715783641088,19.634995243344694,99,99.23568403971136,98.23798386576257,341
47.953796289856555,67.5397674083246,82,91.71241686181997,37.35643395020175,342
55.815668270345355,34.44486687196998,86,72.15396050795437,10.944343560687257,343
57.115735640435254,9.936655983315571,7,95.77252437369744,10.694842875769675,344
26.92546058140458,88.93417989028252,28,68.65907080095296,6.4618861156359415,345
68.9256569663906,61.37960764946997,11,47.86768440643324,60.42131801420111,346
88.92239708525301,65.09220312919257,12,97.78660650996889,70.23195647590971,347
25.98805602657291,32.98412974533468,21,25.5720002122482,57.3848480119736,348
40.07718142682376,40.75837228017508,26,56.31406195374182,77.52996462529924,349
89.82137673928335,26.108624382053154,72,71.00519338879387,9.782193244252161,350
17.117813395237153,50.661260286473656,4,26.5361282714747,75.91646367829237,351
3.0347047424463156,44.22765601781632,22,65.89712083779246,59.49027057771403,352
72.22337078933718,10.01843816581778,15,19.168687705379746,93.1991436207128,353
86.63250440476511,65.05008249766053,31,44.06970298913712,37.41580385549942,354
79.12665449986898,9.56932220750806,80,30.893444648145483,47.18988362251539,355
16.299379925059903,4.415983776396072,86,86.58034808253213,84.57658646097308,356
76.72223532259245,11.466456080003809,36,84.47144593119118,11.205421573837041,357
70.39092747566464,24.764101030518255,75,38.896642080983725,54.990116886260736,358
66.58124410539074,6.138213743724365,8,69.89709296105445,84.00092290646846,359
42.71168359109788,16.59922753292447,30,4.591585032251789,6.909582718278464,360
26.17512608073856,92.87893765163452,41,77.82937109678505,38.65136762710802,361
59.001080044447214,77.65989752216996,75,83.96053299004373,2.269327129983068,362
99.08655757102588,2.4214182084024714,46,63.234705970665246,73.65482900344489,363
33.48981734264266,65.449641003379,17,88.52898994158163,74.93899654375944,364
59.1316549753321,65.93772821217082,92,70.16778347206383,27.481494620216814,365
67.7090086146261,27.148708625012116,11,70.60864319530644,51.5663895037325,366
73.90656687628028,19.32395718916467,6,35.942317850840396,85.81921126434857,367
36.57086403432207,22.927491357245597,78,59.22145941091594,35.88003708503881,368
35.12623562218119,53.1977431469065,47,0.4145243491006979,17.667656651249878,369
64.52987882924006,34.54842934631649,32,64.96545216274853,47.23348870110301,370
83.00821710777029,33.79722317944419,30,52.42281353183586,70.46755906029158,371
36.78817809520353,8.86892464610474,100,87.20098572654803,85.86431631834368,372
38.31609396266692,68.7209123139992,50,4.567328955569861,10.381994512460915,373
19.91934260860038,82.99115805976894,82,53.087598019356115,59.47589751118549,374
50.842425587853896,40.176527613549986,48,53.952143601982854,43.18875067453168,375
36.84543604290901,91.6087929768296,46,10.823012075920316,76.90862482348473,376
53.840663995929674,73.92775546312693,43,59.813621827813044,34.374675677935784,377
81.71171195458248,62.99524373586458,98,24.44699896663048,93.62037015015834,378
59.901322610378585,25.71345559685921,58,13.37498854001247,19.179680049845942,379
49.38413499044331,33.19291948810764,75,5.049756109972605,53.02424651958834,380
79.41308941935826,33.91129874755953,5,82.25846154826118,42.38775165317777,381
49.39708178484758,65.69341249877303,83,37.697642328443294,73.97147193195303,382
24.46603217171875,67.04651313884509,50,43.608595236031526,84.95361961014574,383
68.6421936812773,45.650927587158556,94,12.078963744991137,81.29097482492722,384
44.51277133485966,90.39236030476211,58,58.212888905602384,93.48031431128315,385
