gps__latitude,gps__longitude,gps__height,gps__speed_x,gps__speed_y,gps__speed_z,gps__horizontal_accuracy,gps__vertical_accuracy,time
65.50812438003241,56.4356976671608,21.824097704326768,73.84858854684461,34.931642546453965,39.50349368287459,87.84631380145439,29.937283735171626,18
4.8077291879382384,24.52844101695096,0.5318486950806501,79.94406197202828,14.501996106628638,23.125829741815437,18.71022511814207,57.82464376968219,19
16.607169088611776,7.358299396963887,98.07243492481912,86.41036105572601,16.489594216863228,80.71294109484614,52.35798874276953,35.2360304948104,20
65.11964245969264,30.411009883470815,21.576063296300646,20.576644164606677,17.52610563815265,49.64342838855834,39.93271938068269,91.02008542750424,21
60.694311934174955,27.324606695861526,47.23791388862357,43.857224931536514,42.85521345992377,98.23747954005688,66.44742779107825,49.205473429730084,22
80.26152196651806,34.456742518545276,82.8933302959348,16.45369492426694,99.4156111814295,20.053620597609008,86.5063071207096,49.711922039225065,23
25.48458699666428,33.666256461365705,91.62593986516086,0.07631931969420694,77.26290445132253,79.51959135391749,54.44612260207956,13.242479497779017,24
99.9934896150786,76.0961936902039,6.184993585857314,39.85422464610727,48.239813988784114,19.88675709723296,40.386037201204786,59.34677977966402,25
81.15847747859839,60.79917680211659,90.74454083393861,48.36919709709408,47.336562352904814,16.08117931365563,74.97500597576303,70.1282803397161,26
26.502471521927514,2.3914464776549025,52.53840175356649,92.2095905237951,62.77546379505163,57.77380774749194,14.523852135519103,46.03790526245263,27
83.8325676077096,29.09692848919304,18.188541805356746,23.758909537800093,64.34279643562716,63.22246704227392,14.013185287438072,11.849640084696093,28
16.827627792151773,42.980787302987146,34.05029990069058,80.00773345793388,31.379694392995624,64.68243302413904,77.91052595775221,42.24495157449747,29
88.90610361952511,62.41265638543365,46.706487433037395,19.188189663494164,74.32741483583314,27.717966467468678,17.990501845606694,19.470689278045654,30
9.046612593051753,96.19658359364226,2.791054264510718,6.316353948701227,69.10688909750355,84.86286985187341,37.067445319481216,74.71338762386435,31
83.53403936076644,0.5666349859816401,25.82165653448228,38.15834563128123,9.045802635025904,91.61622353728019,6.196832599287163,66.32115717843187,32
74.83631930928978,78.98198413211786,50.09757464862038,59.21804957267781,42.38089795402361,49.59457903575336,10.502313455395587,65.0705721471726,33
23.13110365695084,87.70260443402161,48.812296799069166,14.81948256288728,11.410407219642641,70.304471832936,68.50758571673781,57.944672323546,34
31.71405399488042,68.81084277092471,29.196914260874326,94.84042285862547,50.44373805400912,22.52434679403424,30.318191533074742,78.1872893038115,35
86.09565165074615,46.62986359356166,82.95392280820164,60.47431576351316,14.49623808160703,96.00363760637667,32.64071356645349,31.037063973612465,36
52.937314827617044,15.766688810887812,13.57372716250656,63.320019076013494,94.32741005261614,74.73379352289449,4.597024809542339,11.647093898397157,37
13.443333556910169,60.486156683338585,43.25866224085505,38.237903372967764,58.834149737594416,24.149747257169636,25.602297640138534,43.58454169880016,38
74.92793161157229,36.13668609974589,97.69803581610655,0.7232092666892289,77.75954377616317,23.531489034230507,26.179258688350767,72.81473973924727,39
82.82189467725918,75.17524158393259,98.39775350878264,68.98592522203856,56.77885604399452,40.21288290140369,19.160906352150402,3.2183290063626977,40
43.18933698486928,38.233082941645634,25.46093802648158,35.702543333877244,66.40565090801904,2.0874055344739078,74.71301583335632,56.456698308785164,41
39.56328132325505,86.95678045786764,20.393374595643238,93.61621710841051,66.9053061802189,87.73571332947226,87.5438374118861,45.20292908095508,42
98.95503886651207,96.86545175212558,39.33592699942078,11.778195462144028,64.05189908210771,23.080517943926722,28.044025399936896,29.422119117625297,43
46.632881539910734,17.468838433040194,49.96482425409802,28.861332766674227,68.75936102285658,66.02629521948431,35.99227460477464,84.0646347341433,44
74.70523977920303,11.56602890224239,27.35810594168991,72.97295048708135,54.86957792065569,39.660567165885276,30.576227701085376,98.62800198547644,45
49.494792446713475,29.600294261455147,70.59380603308,5.001083593885671,53.89678004883253,28.280365558719055,98.1424261825088,9.16341093406028,46
71.86029868657593,57.88593539839164,88.49950777032944,93.90208556899518,24.751237385821817,58.46070390549775,97.11037706215474,3.1931541853923893,47
18.33131237393249,91.06423190298283,48.85135329344782,3.180941271304439,48.00717373639948,95.49158648523802,90.8548097546944,16.065438088129174,48
33.67186362371933,69.58901163113097,93.11636928387169,96.27464770605681,74.00782002824447,58.411408575562724,65.90405485860168,87.76194941094474,49
26.0007826507446,89.18189433616426,72.58836919657303,92.00883435960175,87.68520487179083,32.79824250542183,73.19243587197653,79.9609879806462,50
38.51338894914061,18.299097077950925,62.0289968648962,57.79398980542806,33.18899040462983,88.13804754709925,49.662268534526504,25.810811696459943,51
94.43871935676805,35.94929325955757,22.930827680204608,10.268542763112912,25.724852727278144,75.72062934391595,40.25418941248594,57.41180808507069,52
97.94994927318224,20.174763667106205,55.529258198260436,17.664827610432138,27.475219104987232,23.739380522833336,69.68726489394278,74.52471240880163,53
75.90871692510322,79.21222715594749,63.52931377115216,51.978830933637724,28.01767932330673,86.61583365715757,70.78887888858168,92.08618503800861,54
19.275215327249168,99.3645586062611,88.60158531174997,63.82691716805548,69.53525171669995,45.70259301025369,7.484719051157331,4.202115593967549,55
10.246669928028254,56.9825655337177,55.183677047619874,53.79229805932101,84.78050856561268,17.753419753298832,60.16940035010101,48.34460687117569,56
17.32835765953498,62.43200269184996,47.77849016487382,71.68663341287441,2.6328063173062697,28.758052752906913,34.41572603164277,47.595953202852115,57
25.06657829779518,94.28996417441154,7.1202251395145595,59.41365781095113,33.719137354420745,86.50262837417957,81.87149563950216,23.063457657997382,58
5.1886982124084176,43.818496576113134,10.905253761449954,71.93519813220837,69.63255509312872,68.27332122702958,49.055643353951,68.86565583728576,59
23.040701581108543,18.621891382607153,13.369327416726765,89.45562135692704,66.66541667416345,95.87216580660723,42.90877156765319,38.48005594864644,60
79.1999865239847,98.34255484355191,19.514839829100545,88.62756734746506,77.61594966786156,77.10710068299194,91.9701434191159,91.86136327845882,61
34.32724867316473,17.971792101084265,17.578424414712185,95.76524502203415,84.2010125057199,93.92020395974208,80.08443844217834,47.063348403799345,62
84.4210375525109,24.789349458918515,21.646910092540256,41.05848819801988,25.31432629634985,79.12208468114648,19.422843486287938,85.53099143039995,63
44.665317254552484,1.2468294681185381,16.25919048216831,17.373872080890678,82.17910109494291,17.079463133761546,63.61633124652626,42.67787387435781,64
93.34836780529102,28.255876853689873,62.76643353943527,46.36074583994846,64.36205726983275,56.243272170548494,7.6268762702494515,75.77810756504356,65
92.44619074892904,48.82593709450914,83.43841097649316,13.008816024279417,25.641123942440586,83.80818027147554,9.635947808413329,72.48174461158938,66
56.5825558147319,80.10913881280177,5.160315210311841,70.953334672465,8.674428082892918,46.21498739911182,15.629711553758234,81.48913280708507,67
8.481280785878155,31.275581806603622,87.7737257154972,7.336275981110975,28.5366723858783,9.667549210008367,7.337850316329233,50.29939765364554,68
87.22140107210149,53.91986365629768,29.87518690911287,22.981276454004703,21.941386452603712,28.632355297930186,54.99588330928317,87.76872685066333,69
2.530532583334467,49.55347297820215,48.53904895651059,3.6920819339279607,8.812016348894838,87.64001341388648,51.60305868411791,47.07111088373627,70
75.56795581087314,52.508029206826684,2.3382213473180484,37.231650917478234,57.96325710454812,92.08874877960034,59.881574505149544,69.67913981982652,71
67.61417435243797,9.239572533208486,12.308449301176097,97.5574624928851,67.57408746140113,78.58454350784399,93.0747540311557,15.497546169665792,72
91.42164575692618,62.20677789528785,23.242306051356227,54.70950289893827,95.68727958394143,87.81352311894358,76.59081804193275,66.5056474749,73
6.589904955962169,10.860739392574196,60.50801516355344,21.363740496899204,66.76354066563756,26.436165188545242,24.629029681462328,95.18260122312306,74
24.225829043998154,8.609739916778894,42.64848712442598,48.43931006939747,27.730772346797647,36.16890747434397,58.90977272985211,18.999851016117415,75
77.35806094583178,34.86322751618077,78.46423107416283,30.54778623252917,38.72168560050378,30.84798345858145,75.77973362652375,16.883519209859514,76
54.12859238137415,71.92108463911688,55.709445625075574,3.9726413028725607,15.37389704773136,34.31105803620073,92.31090492980434,74.07829092448826,77
33.95936934957696,2.885560722722081,65.79947910377422,31.957444929504064,58.45742111458138,99.19767678965803,37.55212944119714,51.94502621930834,78
2.989690347673469,17.98762079435377,28.47977087639416,91.40627177805747,53.153652289020506,38.96859730032437,61.14419818668135,86.76763586115264,79
36.90333378137923,71.48973627514259,1.9937243049304338,50.32192495529494,80.4802998070447,50.55056378409707,54.16215148949474,28.044733676544748,80
69.127066980465,13.761321600533742,64.5075828484354,64.63432905751687,94.32982825865109,12.130651161299413,2.4466927992018226,29.400861334055225,81
43.96448655585249,26.641900665020042,56.44829789989749,53.24102372584231,27.98052891105428,85.60186117283477,84.47301007583677,6.770852056163503,82
7.083652770289596,29.731908344038946,6.414141405407594,43.9526625337456,62.117642469365016,60.29380122695893,52.00144174081662,77.25050380314808,83
93.40766324236883,58.64989177397066,28.311568932034177,82.85314388237684,91.29089548622653,65.1672940716816,2.617817484360253,50.10387863556013,84
25.97256756466751,90.09408794403112,95.86053103243209,63.95765265669193,24.296714967917282,89.93905955035335,35.373690352514,82.77999182839477,85
98.5918766938035,77.70970330913399,9.426872176354209,15.871635081184548,74.82359813097075,85.18447493738235,95.65737657966783,45.589377104398665,86
43.98926950286851,74.94876528967811,85.81428398935134,57.085102701425186,37.0957323065069,56.19534260479268,1.424835745692477,43.46884159387626,87
18.086737896837352,43.43276082681603,79.25871322364961,62.236379962392256,62.22866128648967,23.984112347719208,4.113582775273451,94.66437077446801,88
99.83260422599736,94.56851318988133,39.46419111209644,35.855966477947206,23.640861007009,54.83247350035194,88.70115878047808,51.594581319404966,89
92.61842705681384,38.061162527652534,6.028552976612735,76.02113168520779,31.260035572055553,86.9740713101619,68.42848003456166,35.994937674408966,90
85.01032653214975,51.40243695485746,21.60782377633957,6.9864086044775915,3.833074152680439,15.230002837509286,55.662505200339325,54.65693428644806,91
85.5446711466717,57.113192172702405,26.932274181745672,20.486088933923103,5.581815168839112,93.95923520063452,4.091932541690403,61.56605396233287,92
82.8333970187719,65.20328571485383,57.765225672026304,61.95154677147096,2.840398558190916,26.33658737684775,92.78746078386288,58.54616470406521,93
3.466514229596341,25.53752784815185,84.50856842633614,22.039919195086505,90.82683577685644,12.91966183145619,92.74441427559184,85.2071070397241,94
12.242019973847754,70.47775969035939,95.81572303682944,60.619090566637965,89.36294420532339,81.84245649303286,12.04317616476607,96.5718336984674,95
95.07716298871239,63.7743735498931,39.977753947090456,75.39559970793835,76.63798957989576,55.864462104517244,36.95780888869601,86.36440824379173,96
50.09622911000481,43.31329169168608,60.199707496203175,98.31070979530315,78.12555027373908,19.52339930804224,89.5628501786806,22.696991592870383,97
36.240132243721256,80.209111516607,90.37233634778805,2.1387088609398313,16.932427566343105,41.09771743502336,28.842768636272893,86.51757040741572,98
22.827082118668514,27.914492295536206,31.74851428422295,59.27256987997158,36.93668292254625,46.859410223878264,96.38323603962058,0.37486556005938987,99
68.92534974417103,39.136299700968266,87.81014633450175,33.76702024141297,52.37344917064989,23.251333043023166,89.21619056938253,54.07129384542852,100
86.15000427832554,56.41263668439557,97.7512295736666,37.27492581975515,53.35958752951756,55.94051463140781,29.994135464483982,62.7628910752414,101
17.430313984303087,62.23831767995815,21.713464377723263,24.713987890725903,93.69347851979884,76.22888500158686,80.23270181468712,70.90372922160483,102
24.212696132442243,86.02520141714606,34.23201805953414,42.4464086363426,82.30951060435955,92.34730502461136,34.02102069504379,31.738397848184896,103
75.38105627786055,78.75569552400086,74.5681105984099,64.38645646281628,85.78457063612444,30.37945792271138,59.65969999200693,9.364481702250485,104
51.501049751851916,75.62472699901936,60.609074371833735,60.739465284774624,17.384209327077897,1.320753994140356,54.64236095034724,58.170091629794825,105
19.277670411688845,41.373531907363606,58.31619585756728,53.74785648943613,10.807968588160913,98.75521355093038,64.56622544492436,51.539486996531984,106
88.50228353784745,57.73267114223261,86.32122691554902,60.75924864820219,64.36168026754684,9.051883648287731,67.33165677446388,95.11444947538857,107
29.142943152736365,4.147807506070845,79.02531094332312,67.6775679173565,60.326331069047654,61.77575848380156,95.5716100603704,8.840416151861222,108
50.979512240523384,86.34284179323014,56.83163393959917,2.687054146731761,49.50776508395648,79.59302938291684,74.5803651540519,29.80052331886641,109
38.531338459368214,78.42441652005097,42.82631685297495,10.808192374312368,92.13145951623028,21.531121344943045,1.9860505244791777,68.86861368011787,110
44.14956914159748,97.98585541033931,71.23065165205801,70.6986348347743,97.43139492356318,26.171887084124066,46.61454561814459,28.17477766656103,111
20.44994359246522,26.79776899131113,43.283164555264385,21.22781722321446,85.20970783338271,47.10275393255979,59.52402163771535,68.84341868135336,112
90.73644431409735,19.38310099548915,20.906354425377543,21.10682555408286,77.50589603444429,10.366687152810798,65.01389056002064,6.392864142665246,113
72.9491517636216,66.18488513365598,3.542538033845389,12.044784856813376,72.80488751871677,65.80650469598876,13.430994357622565,99.43604002713876,114
97.24408352444105,10.860116858953209,58.66473025331895,98.82888205102603,97.34921192870661,35.631404619768134,96.40578291376417,8.922624759491084,115
75.57114070717085,99.93549508832321,87.38950946136164,73.96695915659774,36.46375689489199,3.7599638749334705,16.38515494416553,14.552841883069382,116
88.51249231845485,89.82833756021436,23.28103342289008,14.644989192021066,35.59989974006133,69.1540406921755,40.953485237474474,67.65385821882595,117
71.9371940635541,13.058343293846479,15.240273250694951,15.748106292432844,11.743530752701517,43.80514957906324,13.20414720116592,26.565825668111884,118
91.06376381052225,65.36236256501016,74.06334763025436,8.878965714823785,5.553809517720023,96.76776218676902,6.608440015690277,37.387823744081,119
97.94313528945369,98.19758177515502,23.2205693857452,53.778645064356226,75.7505539242451,62.320377570938504,53.30603317685444,2.2860068565632834,120
75.22569883864576,19.424374697852926,33.90437154706157,59.58774949334584,78.15119545723226,97.1638489847276,12.376735539977338,20.622148324494432,121
76.6968381318039,86.02421854820324,16.891912109836476,21.288441519838425,76.88341095489166,46.17065971692919,3.7254873101550077,55.60166884556101,122
65.49812509493297,96.46551838660952,1.7513993257227027,50.67989866214017,43.40933371418906,74.08070618167196,72.76728256415103,78.67705544636064,123
17.82147140378974,29.385753526107358,77.88107301605447,59.09748533844236,16.268526557766698,48.371317679441994,48.881193335345365,48.63231646274621,124
38.92246573586468,13.224738484515667,95.82999500277144,88.2139880940523,65.7159880112133,26.585100121496538,90.44730024659872,17.075813556060986,125
32.7817902898602,22.149737997902104,8.144190109728779,95.3538305812559,24.788508443161966,40.782192340780725,92.77176148309705,97.25677355555747,126
69.02424523228443,77.8701851548641,24.01048936209576,33.960341038296356,90.1119983398015,29.400015975994606,86.32858337120457,62.71332863046646,127
48.63461299192404,17.97739777100134,16.19760922023266,39.69810693330488,42.873664528309064,15.595413781248073,91.03256747519076,94.90397794268206,128
23.60823213571162,8.66928646598051,80.88628538984852,85.43852360159241,39.0197242527566,66.70855424661654,51.94396829232689,75.97548566242493,129
88.80485671364704,37.674199756750205,63.45713703276984,6.4728856381341755,69.33499366873738,43.9544932608228,50.60822184823005,21.685517049318275,130
89.40074263510618,8.466551416019465,32.10219050740272,52.49804384754101,52.67881095160256,24.774524155841256,95.73947949267195,39.53921038610647,131
59.80729533451858,37.26914731576408,53.22127439209618,73.5948704075289,14.216088018912503,8.737280740561728,98.26490964797397,34.11200642560211,132
58.17638031861347,79.3645408867772,70.2955771530021,81.35645516985409,82.34017802098323,52.261609332213126,82.66673340953103,81.68375703938086,133
39.99047161386723,98.6334764871127,65.11374311066855,10.835775042440291,94.37377200076266,92.72213679667101,84.50261197332641,98.35004443518872,134
8.448804033023418,61.700620519547805,23.483092882270245,93.95725128110591,22.47083953595726,59.08483465095568,36.70605312497387,71.54737751786332,135
64.48629852336957,38.07411489764071,56.0601856662761,98.05665362047547,39.894396274545976,74.56640175894191,72.70378244310878,43.059913404993125,136
9.846192726054806,17.493191476500265,71.90145508249978,72.39483543456161,82.14530235213884,12.146498289116007,39.385209212238905,52.23303422764771,137
60.0245810957247,87.90606059708826,40.91289375462704,56.48407755507043,55.59211967473473,5.690715906141143,26.712438790374158,84.07565210258336,138
93.08692524442012,56.498202603073025,84.00255436878406,77.61560101522578,41.34402211339351,30.011241114010488,66.30610537869954,24.00503252495608,139
26.36522807560123,7.288963592536437,77.4354447840835,10.165572516166124,32.42882592429551,75.3352904098899,54.18716045734907,98.6702934815619,140
92.5522901783584,33.242975367929006,95.65639119346731,94.3033828419974,24.405779143314504,15.862757481888128,86.24306242092979,32.748076372185785,141
37.00954560780924,23.93533718264725,16.522078979954774,18.68120722392131,44.31114820193501,88.65068830744967,6.323230846732499,59.61388104458671,142
82.02281239724319,47.38135779674574,22.75242929058739,42.66144017731678,30.731512871121357,18.00246785999247,62.117650277982214,50.436743596107625,143
32.64260544188174,30.22897847966165,86.3115667078106,58.063807558797535,37.35709094256957,20.686898449916786,59.51843799647678,51.965881074112076,144
16.847473934201457,74.11729027623505,40.25247372927348,32.74701327255459,6.484574466537964,27.2463408864375,73.7702665758418,26.650326961313784,145
17.96715008084751,74.30121094786315,7.832099551973795,60.13765501295283,2.5112739033559714,91.28078014856976,36.004554182460836,62.60698141609559,146
44.518211211798125,66.39013739727622,19.38443349067925,16.32431284254559,94.5394714223206,48.59592314285996,11.247862714847948,3.2860052003382387,147
69.49405173341721,1.4456972494671043,48.5728694828134,66.87943162972267,22.68043543510479,11.799308435875403,56.099272405578894,19.91203115946179,148
30.896308972484242,81.70917281091074,95.7643822821938,10.430010953951177,78.4505670929027,25.656790308504327,2.5035497657318615,44.620340147689824,149
76.11233308113906,27.36097759331889,51.838441194988455,95.89990061909909,80.42525080827969,95.6387486832309,42.51488050196931,76.48133094514269,150
78.9403728435032,5.891849326671552,18.347187391398094,65.76670795759162,80.18739789640254,91.17687270337187,75.84933261289,92.34352799682533,151
84.13007383922519,10.312999377854396,84.32610203252354,35.05869975834942,91.33606117451667,52.82327721570489,65.0664042256646,91.79716403606227,152
38.84165780691243,43.75040947709298,48.58758191188328,96.35916505355395,19.177803181484016,48.92730700927516,1.1427898030092367,83.46680026544688,153
54.11801852008459,96.6954332565874,77.42254103474781,74.74917479526792,74.38869813091371,42.92148733628291,42.70056971692385,76.81917708021417,154
31.083061472699512,91.38808768192114,26.744537010404052,26.60232550589648,77.44449267560918,51.21056882086183,31.959937364306942,55.94830755810118,155
70.67653226729212,89.7512128164806,14.321304732741739,53.94053974192911,22.15179859855859,58.4043611407019,1.3172257103032607,68.02579842710429,156
24.54684631137128,96.56456539191572,87.9369384582293,74.78647769093551,83.51431644493267,12.400089121419237,98.54174570701286,51.96077764442499,157
2.78545827885719,19.7346666477307,97.26736251147778,36.191832345788455,32.638670111518586,46.32118780050097,14.352713035475233,64.76506763890033,158
67.04421901999608,24.4206162066462,86.20798663008154,10.107194859782624,72.35121091982548,72.72834623871853,16.0764099229354,95.47233114951217,159
59.52104209328328,26.91938971532207,31.89649892192284,85.64911162848831,88.54656395610648,22.221510781287165,90.30684587293057,45.31163127108334,160
14.149826964307447,29.21730502785512,31.079481747699887,32.749912365829104,16.310314962559396,62.782434777934924,97.41554303552904,10.57187003065179,161
22.51469887893623,43.104553670283444,53.46812627129098,72.89616855845864,90.48397690479462,12.327035151176371,35.95100226127855,26.752417166183513,162
32.47717077150322,87.17535879917826,79.73061584069872,62.765925787870366,31.439565445488746,43.285253713442664,94.23007713167706,68.76261454730728,163
23.023499069136793,85.71921206354317,43.40988502451807,61.51714201692683,4.332243453191232,71.04667464304448,66.44569250339802,56.282674584895126,164
72.60974503578788,65.44334994106921,41.679859006288204,70.68703020002856,32.10641383998413,29.289732846295177,90.80125901174945,55.821719945987915,165
40.123781613580334,84.80271858543345,41.46353785008971,90.46682561958555,42.95171000305588,34.9286434652497,19.42238481770227,47.36590551470893,166
61.11440385689885,74.36821729625859,25.86208501053922,27.553460791488178,93.68982969717592,9.556317512943927,9.75759716702991,18.85559031984621,167
98.89077253384218,80.47967115406848,37.534901451740375,13.032997767461833,8.951600452118049,47.71630669489474,7.757162452615886,99.04756562586716,168
25.21020467716187,70.84788317145996,30.949120886723065,40.756980299847704,45.14270086424913,43.77034916336186,24.5981508645516,9.21178485689458,169
39.82210013335742,40.69427634977737,31.598005427927642,40.13035085923157,63.67893066219414,27.765389486208043,37.26135734868695,11.391102977041005,170
4.605208703526254,81.5610662026131,91.02340060579225,87.32219998925737,20.307570052866257,43.078988842280374,72.55170649010032,65.64006130631333,171
27.925824989045974,16.325694961968324,15.188685587234211,65.5609056004295,46.025262985483806,54.32455758327085,45.703315992782805,97.58225437837467,172
14.77776903488746,77.8223501988902,41.627634036015536,94.32241029952031,81.08072241608353,47.08035963597889,20.89445434633031,97.4042247634066,173
23.57269679365664,16.00001520295274,86.34527496635098,82.86760300656853,49.64243920358093,59.579124396116185,36.75830752106276,41.31047985671631,174
87.25133264843595,47.89951677282253,28.59592382754684,64.0302820031926,79.08164092772509,98.5745270357815,56.04296932412171,42.595441773913244,175
7.43758220112223,73.69764352888637,68.76730437244682,83.92415935316238,94.36704145728655,18.675247048328153,2.5805188036538205,87.81103392428444,176
59.64762676633461,11.379195133996348,11.360519120237214,97.46677626108576,5.639453167921628,6.569566191621636,58.489143814215566,36.50885610343736,177
91.16898781351372,54.04601691513457,78.83029555754213,87.87692241226499,10.534360814500635,72.10864667785131,90.26359795370173,40.5623732485883,178
29.1527782176732,72.66684231421175,77.26628551007346,46.365891186978104,60.340052791436165,1.3945223792800614,81.15382506986293,52.089169495476696,179
98.9245863848975,23.638392290250206,41.711122687249116,27.441590460117524,52.14350360030274,80.40423069172273,68.0840463504014,93.42725289649469,180
19.044154108444584,13.814153849445713,40.141753542493305,87.26420310459555,3.2096117133569866,93.77940950532049,36.476740105672064,33.85443456877143,181
55.3030468978884,94.4228708326667,97.72833545172713,85.5261345924662,26.263246968442562,98.64070747494159,40.70218386978005,4.786487025823118,182
5.389419851049528,76.91393528736448,48.71377497725652,55.73811785576358,14.65717881645257,77.50646512580275,34.056436258570365,78.06147073261309,183
26.00630164270655,52.143305120414375,25.8725092654826,13.337394345115454,41.87096492127468,75.3896736586275,13.933115866089834,11.71851680828089,184
39.037128971056525,47.4890527511307,78.77684964869873,92.06407381302402,2.7886332788992227,63.58505602476291,54.45587558967277,96.36981943479468,185
43.18501501026476,73.79390845394875,95.53543271370826,9.902719746697677,8.45773355226678,28.35605321078401,69.78359761874559,69.08002547754188,186
19.88483468333216,44.97433413928197,98.23453700566856,98.33719461457316,18.046735732332003,74.97482842509166,11.982205125359217,92.6369463858416,187
11.918718806062081,49.51152161098586,57.102488689568126,48.09324602992286,84.88022509851612,89.25242204966122,27.601825922753537,28.848994358029977,188
93.7855070055129,86.48027673615908,80.29643449579937,52.682840102454826,44.904282636301986,2.0108378166616263,78.08197451651053,39.18219427445825,189
36.65283605112798,5.237661734609491,69.47416040896599,19.11762523175585,62.730606027649365,64.80564037415894,10.423244204078522,43.19506527644671,190
27.762135762967784,55.508619353029545,68.26320244188236,36.32815041829897,53.17882937037021,71.71345914224945,1.1442692178613048,89.20699324834605,191
3.2831496453778373,19.977258252753256,14.594605114383045,31.359057531795784,56.22808961029666,84.30724909784821,61.01279747649195,36.40155814884781,192
42.28928334763836,95.40310296488578,39.68208714422538,83.94940112809594,64.73563660256941,46.15187500384316,60.294234610098414,90.19230517742056,193
79.97239488655697,92.37153298813939,56.58042361632191,0.5555672641324839,73.79500673539216,20.51020292459916,88.69122873015176,98.56795838576924,194
40.64378607062732,31.504321041622028,98.04240440527039,54.79879576550636,4.39739395011245,27.48091737219694,5.903733738243202,20.441450428801193,195
46.27253678830575,18.04486040944116,39.9391641070212,82.93281034001265,29.187973450414738,35.8289326111039,98.56918850368535,33.46382653352412,196
7.9505387773283225,11.96659279649597,80.36501154719615,58.77003015274466,1.2483679157432097,59.41711816221875,93.75436170761782,89.3336986556919,197
43.1912778869003,83.16867701859026,66.05585079942335,21.485079804071265,45.05848694001599,3.0087726122626455,60.936656458171406,47.56590571059657,198
63.15888567578958,69.48023235466877,85.66376384343093,49.12814817161798,46.81476717969105,52.32538922090408,20.168816233916694,1.234084031566152,199
46.55982098289936,34.32636267708288,69.3773996214185,77.43392839553577,72.71710946079206,76.21232685216629,73.39308272012046,24.08823527909188,200
86.87960525362837,72.85381548740159,63.083242450247056,15.246438823254298,43.894402106742106,4.410500531592599,3.625218588167357,79.92026642714023,201
13.699255683580418,21.897280124583702,4.247542040810282,33.185300810118136,29.462335778830692,83.26970354321818,69.88056345165494,51.636295725834785,202
15.034405718685333,49.308804155271936,69.98627538943668,20.103241320768824,4.619475654635875,21.479139056980074,62.48499427035523,70.26893958770765,203
4.110388230464924,45.42283188648572,79.20680103876695,92.5273467504679,49.12503673540415,71.92159348802629,29.610646164114915,84.91535659660816,204
0.1885267612450781,84.86415143004066,62.03789005735702,18.695174819823684,38.962523588134225,85.02526452416308,45.557079326769035,37.102050423422924,205
93.80694550795862,70.27211525013131,92.81966016581389,27.407190431648683,98.79652815400493,46.63715078106227,52.975763943516654,31.019790161533475,206
29.982870880500297,55.47283451840914,14.725195569682729,7.137097280488993,89.05715600349652,50.30288796130552,44.53634307846691,20.658743107551874,207
36.14537239143925,53.32844831168666,67.78837130709954,50.929632337002396,72.61892571342061,96.50181651081273,35.01538570765731,76.07040771399625,208
