timestamp,mx,my,mz,multi_ranger_x_drift,multi_ranger_y_drift,multi_ranger_z_drift,multi_ranger_x_drift_pos_exceeded,multi_ranger_x_drift_pos_trigger,multi_ranger_x_drift_neg_exceeded,multi_ranger_x_drift_neg_trigger,multi_ranger_y_drift_pos_exceeded,multi_ranger_y_drift_pos_trigger,multi_ranger_y_drift_neg_exceeded,multi_ranger_y_drift_neg_trigger,multi_ranger_z_drift_pos_exceeded,multi_ranger_z_drift_pos_trigger,multi_ranger_z_drift_neg_exceeded,multi_ranger_z_drift_neg_trigger,right,front,up,progressing_2s,min_closure_2s,progressing_5s,min_closure_5s,reached_waypoint,trigger_15,trigger_16,trigger_17
38805,-0.11,0.16,0.39,-0.11,0.16,0.0,0,,0,,0,,0,,0,,0,,2.913,3.048,2.846,,,,,,,,
38905,-0.1,0.15,0.43,-0.1,0.15,-5.551115123125783e-17,0,,0,,0,,0,,0,,0,,2.904,3.058,2.807,,,,,,,,
39005,-0.11,0.15,0.46,-0.11,0.15,-5.551115123125783e-17,0,,0,,0,,0,,0,,0,,2.914,3.059,2.784,,,,,,,,
39105,-0.11,0.15,0.48,-0.11,0.15,0.0,0,,0,,0,,0,,0,,0,,2.922,3.059,2.759,,,,,,,,
39205,-0.11,0.16,0.52,-0.11,0.16,0.0,0,,0,,0,,0,,0,,0,,2.923,3.052,2.724,,,,,,,,
39305,-0.1,0.16,0.54,-0.1,0.16,0.0,0,,0,,0,,0,,0,,0,,2.916,3.046,2.699,,,,,,,,
39405,-0.09,0.17,0.57,-0.09,0.17,-1.1102230246251565e-16,0,,0,,0,,0,,0,,0,,2.914,3.044,2.673,,,,,,,,
39505,-0.09,0.16,0.6,-0.09,0.16,0.0,0,,0,,0,,0,,0,,0,,2.913,3.047,2.644,,,,,,,,
39605,-0.08,0.17,0.62,-0.08,0.17,0.0,0,,0,,0,,0,,0,,0,,2.895,3.044,2.616,,,,,,,,
39705,-0.08,0.16,0.64,-0.08,0.16,1.1102230246251565e-16,0,,0,,0,,0,,0,,0,,2.9,3.053,2.598,,,,,,,,
39805,-0.07,0.17,0.68,-0.07,0.17,0.0,0,,0,,0,,0,,0,,0,,2.884,3.044,2.565,,,,,,,,
39905,-0.06,0.17,0.69,-0.06,0.17,0.0,0,,0,,0,,0,,0,,0,,2.887,3.038,2.551,,,,,,,,
40005,-0.05,0.16,0.72,-0.05,0.16,-1.1102230246251565e-16,0,,0,,0,,0,,0,,0,,2.877,3.053,2.523,,,,,,,,
40105,-0.05,0.16,0.75,-0.05,0.16,0.0,0,,0,,0,,0,,0,,0,,2.875,3.048,2.491,,,,,,,,
40205,-0.05,0.18,0.78,-0.05,0.18,0.0,0,,0,,0,,0,,0,,0,,2.87,3.031,2.463,,,,,,,,
40305,-0.05,0.16,0.79,-0.05,0.16,0.0,0,,0,,0,,0,,0,,0,,2.865,3.05,2.455,,,,,,,,
40405,-0.04,0.17,0.81,-0.04,0.17,0.0,0,,0,,0,,0,,0,,0,,2.855,3.045,2.429,,,,,,,,
40505,-0.04,0.17,0.84,-0.04,0.17,-1.1102230246251565e-16,0,,0,,0,,0,,0,,0,,2.857,3.036,2.404,,,,,,,,
40605,-0.04,0.17,0.86,-0.04,0.17,-1.1102230246251565e-16,0,,0,,0,,0,,0,,0,,2.86,3.039,2.376,,,,,,,,
40705,-0.03,0.19,0.88,-0.03,0.19,0.0,0,,0,,0,,0,,0,,0,,2.86,3.022,2.357,,,,,,,,
40805,-0.03,0.17,0.91,-0.03,0.17,0.0,0,,0,,0,,0,,0,,0,,2.858,3.038,2.333,,,,,,,,
40905,-0.03,0.19,0.93,-0.03,0.19,1.1102230246251565e-16,0,,0,,0,,0,,0,,0,,2.86,3.021,2.308,,,,,,,,
41005,-0.02,0.19,0.95,-0.02,0.19,0.0,0,,0,,0,,0,,0,,0,,2.866,3.02,2.292,,,,,,,,
41105,-0.02,0.19,0.97,-0.02,0.19,-1.1102230246251565e-16,0,,0,,0,,0,,0,,0,,2.836,3.023,2.273,,,,,,,,
41205,-0.0,0.19,0.99,-0.0,0.19,1.1102230246251565e-16,0,,0,,0,,0,,0,,0,,2.819,3.017,2.249,,,,,,,,
41305,-0.0,0.2,1.02,-0.0,0.2,0.0,0,,0,,0,,0,,0,,0,,2.808,3.007,2.222,,,,,,,,
41405,0.01,0.2,1.04,0.01,0.2,0.0,0,,0,,0,,0,,0,,0,,2.789,3.008,2.201,,,,,,,,
41505,0.02,0.2,1.06,0.02,0.2,0.0,0,,0,,0,,0,,0,,0,,2.793,3.012,2.18,,,,,,,,
41605,0.02,0.2,1.08,0.02,0.2,0.0,0,,0,,0,,0,,0,,0,,2.776,3.01,2.162,,,,,,,,
41705,0.02,0.21,1.1,0.02,0.21,0.0,0,,0,,0,,0,,0,,0,,2.782,3.002,2.139,,,,,,,,
41805,0.02,0.2,1.12,0.02,0.2,0.0,0,,0,,0,,0,,0,,0,,2.786,3.006,2.116,,,,,,,,
41905,0.02,0.22,1.15,0.02,0.22,0.0,0,,0,,0,,0,,0,,0,,2.793,2.989,2.093,,,,,,,,
42005,0.02,0.21,1.16,0.02,0.21,2.220446049250313e-16,0,,0,,0,,0,,0,,0,,2.798,2.998,2.08,,,,,,,,
42105,0.02,0.22,1.19,0.02,0.22,0.0,0,,0,,0,,0,,0,,0,,2.79,2.988,2.055,,,,,,,,
42205,0.02,0.22,1.2,0.02,0.22,0.0,0,,0,,0,,0,,0,,0,,2.789,2.988,2.04,,,,,,,,
42305,0.02,0.23,1.22,0.02,0.23,0.0,0,,0,,0,,0,,0,,0,,2.798,2.975,2.019,,,,,,,,
42405,0.03,0.23,1.25,0.03,0.23,0.0,0,,0,,0,,0,,0,,0,,2.788,2.976,1.995,,,,,,,,
42505,0.03,0.24,1.27,0.03,2.7755575615628914e-17,-0.22999999999999998,0,,0,,0,,0,,0,,0,,2.79,2.972,1.969,,,,,,,,
42605,0.03,0.24,1.3,0.03,2.7755575615628914e-17,-0.19999999999999996,0,,0,,0,,0,,0,,0,,2.787,2.968,1.945,,,,,,,,
42705,0.04,0.24,1.31,0.04,2.7755575615628914e-17,-0.18999999999999995,0,,0,,0,,0,,0,,0,,2.776,2.966,1.927,,,,,,,,
42805,0.05,0.25,1.34,0.05,0.0,-0.15999999999999992,0,,0,,0,,0,,0,,0,,2.764,2.956,1.905,,,,,,,,
42905,0.05,0.24,1.36,0.05,2.7755575615628914e-17,-0.1399999999999999,0,,0,,0,,0,,0,,0,,2.751,2.969,1.884,,,,,,,,
43005,0.05,0.25,1.38,0.05,0.0,-0.1200000000000001,0,,0,,0,,0,,0,,0,,2.751,2.959,1.858,,,,,,,,
43105,0.06,0.26,1.39,0.06,0.0,-0.1100000000000001,0,,0,,0,,0,,0,,0,,2.749,2.952,1.848,,,,,,,,
43205,0.06,0.26,1.42,0.06,0.0,-0.08000000000000007,0,,0,,0,,0,,0,,0,,2.75,2.952,1.821,,,,,,,,
43305,0.06,0.25,1.44,0.06,0.0,-0.06000000000000005,0,,0,,0,,0,,0,,0,,2.749,2.962,1.805,,,,,,,,
43405,0.05,0.26,1.46,0.05,0.0,-0.040000000000000036,0,,0,,0,,0,,0,,0,,2.752,2.953,1.78,,,,,,,,
43505,0.05,0.26,1.48,0.05,0.0,-0.020000000000000018,0,,0,,0,,0,,0,,0,,2.754,2.951,1.764,,,,,,,,
43605,0.05,0.26,1.49,0.05,0.0,-0.010000000000000009,0,,0,,0,,0,,0,,0,,2.764,2.953,1.746,,,,,,,,
43705,0.05,0.26,1.51,0.05,0.0,0.010000000000000009,0,,0,,0,,0,,0,,0,,2.758,2.95,1.729,,,,,,,,
43805,0.05,0.27,1.53,0.05,0.0,0.030000000000000027,0,,0,,0,,0,,0,,0,,2.773,2.94,1.707,,,,,,,,
43905,0.06,0.26,1.55,0.06,0.0,0.050000000000000044,0,,0,,0,,0,,0,,0,,2.765,2.947,1.692,,,,,,,,
44005,0.06,0.25,1.57,0.06,0.0,0.07000000000000006,0,,0,,0,,0,,0,,0,,2.767,2.957,1.666,,,,,,,,
44105,0.06,0.26,1.59,0.06,0.0,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.751,2.949,1.646,,,,,,,,
44205,0.07,0.26,1.62,0.07,0.0,0.1200000000000001,0,,0,,0,,0,,0,,0,,2.754,2.947,1.622,,,,,,,,
44305,0.07,0.25,1.64,0.07,0.0,0.1399999999999999,0,,0,,0,,0,,0,,0,,2.743,2.96,1.602,,,,,,,,
44405,0.07,0.25,1.65,0.07,0.0,0.1499999999999999,0,,0,,0,,0,,0,,0,,2.747,2.962,1.587,,,,,,,,
44505,0.08,0.25,1.67,0.08,0.0,0.16999999999999993,0,,0,,0,,0,,0,,0,,2.736,2.957,1.573,,,,,,,,
44605,0.08,0.25,1.67,0.08,0.0,0.16999999999999993,0,,0,,0,,0,,0,,0,,2.744,2.958,1.567,,,,,,,,
44705,0.08,0.25,1.67,0.08,0.0,0.16999999999999993,0,,0,,0,,0,,0,,0,,2.732,2.961,1.566,,,,,,,,
44805,0.07,0.26,1.68,0.07,0.0,0.17999999999999994,0,,0,,0,,0,,0,,0,,2.743,2.952,1.561,,,,,,,,
44905,0.07,0.24,1.67,0.07,2.7755575615628914e-17,0.16999999999999993,0,,0,,0,,0,,0,,0,,2.739,2.968,1.568,,,,,,,,
45005,0.07,0.24,1.68,0.07,2.7755575615628914e-17,0.17999999999999994,0,,0,,0,,0,,0,,0,,2.746,2.974,1.561,,,,,,,,
45105,0.07,0.25,1.67,0.07,0.0,0.16999999999999993,0,,0,,0,,0,,0,,0,,2.759,2.965,1.567,,,,,,,,
45205,0.06,0.25,1.67,0.06,0.0,0.16999999999999993,0,,0,,0,,0,,0,,0,,2.766,2.962,1.566,,,,,,,,
45305,0.06,0.24,1.67,0.06,2.7755575615628914e-17,0.16999999999999993,0,,0,,0,,0,,0,,0,,2.759,2.969,1.575,,,,,,,,
45405,0.05,0.24,1.66,0.05,2.7755575615628914e-17,0.15999999999999992,0,,0,,0,,0,,0,,0,,2.77,2.968,1.577,,,,,,,,
45505,0.04,0.25,1.66,0.04,0.0,0.15999999999999992,0,,0,,0,,0,,0,,0,,2.762,2.965,1.577,,,,,,,,
45605,0.05,0.24,1.66,0.05,2.7755575615628914e-17,0.15999999999999992,0,,0,,0,,0,,0,,0,,2.763,2.973,1.585,,,,,,,,
45705,0.05,0.24,1.65,0.05,2.7755575615628914e-17,0.1499999999999999,0,,0,,0,,0,,0,,0,,2.771,2.966,1.587,,,,,,,,
45805,0.04,0.23,1.65,0.04,0.0,0.1499999999999999,0,,0,,0,,0,,0,,0,,2.762,2.979,1.59,,,,,,,,
45905,0.05,0.24,1.66,0.05,2.7755575615628914e-17,0.15999999999999992,0,,0,,0,,0,,0,,0,,2.768,2.972,1.584,,,,,,,,
46005,0.05,0.23,1.65,0.05,0.0,0.1499999999999999,0,,0,,0,,0,,0,,0,,2.766,2.977,1.589,,,,,,,,
46105,0.05,0.23,1.64,0.05,0.0,0.1399999999999999,0,,0,,0,,0,,0,,0,,2.765,2.983,1.596,,,,,,,,
46205,0.04,0.21,1.65,0.04,-2.7755575615628914e-17,0.1499999999999999,0,,0,,0,,0,,0,,0,,2.77,2.995,1.595,,,,,,,,
46305,0.05,0.23,1.64,0.05,0.0,0.1399999999999999,0,,0,,0,,0,,0,,0,,2.77,2.977,1.597,,,,,,,,
46405,0.04,0.22,1.64,0.04,0.0,0.1399999999999999,0,,0,,0,,0,,0,,0,,2.77,2.989,1.602,,,,,,,,
46505,0.04,0.22,1.64,0.04,0.0,0.1399999999999999,0,,0,,0,,0,,0,,0,,2.775,2.994,1.6,,,,,,,,
46605,0.05,0.22,1.64,0.05,0.0,0.1399999999999999,0,,0,,0,,0,,0,,0,,2.777,2.987,1.603,,,,,,,,
46705,0.04,0.21,1.65,0.04,-2.7755575615628914e-17,0.1499999999999999,0,,0,,0,,0,,0,,0,,2.761,3.0,1.595,,,,,,,,
46805,0.05,0.21,1.64,0.05,-2.7755575615628914e-17,0.1399999999999999,0,,0,,0,,0,,0,,0,,2.765,2.999,1.599,,,,,,,,
46905,0.05,0.21,1.64,0.05,-2.7755575615628914e-17,0.1399999999999999,0,,0,,0,,0,,0,,0,,2.765,3.003,1.597,,,,,,,,
47005,0.05,0.19,1.64,0.05,2.7755575615628914e-17,0.1399999999999999,0,,0,,0,,0,,0,,0,,2.761,3.017,1.601,,,,,,,,
47105,0.05,0.18,1.63,0.05,0.0,0.1299999999999999,0,,0,,0,,0,,0,,0,,2.747,3.034,1.611,,,,,,,,
47205,0.05,0.18,1.63,0.05,0.0,0.1299999999999999,0,,0,,0,,0,,0,,0,,2.761,3.027,1.608,,,,,,,,
47305,0.05,0.17,1.62,0.05,0.0,0.1200000000000001,0,,0,,0,,0,,0,,0,,2.751,3.044,1.618,,,,,,,,
47405,0.05,0.16,1.63,0.05,0.0,0.1299999999999999,0,,0,,0,,0,,0,,0,,2.749,3.048,1.613,,,,,,,,
47505,0.06,0.13,1.63,0.06,0.0,0.1299999999999999,0,,0,,0,,0,,0,,0,,2.74,3.08,1.611,,,,,,,,
47605,0.06,0.11,1.63,0.06,0.0,0.1299999999999999,0,,0,,0,,0,,0,,0,,2.734,3.102,1.613,,,,,,,,
47705,0.05,0.1,1.62,0.05,1.3877787807814457e-17,0.1200000000000001,0,,0,,0,,0,,0,,0,,2.74,3.11,1.62,,,,,,,,
47805,0.07,0.09,1.63,0.07,0.0,0.1299999999999999,0,,0,,0,,0,,0,,0,,2.728,3.122,1.61,,,,,,,,
47905,0.07,0.06,1.62,0.07,6.938893903907228e-18,0.1200000000000001,0,,0,,0,,0,,0,,0,,2.736,3.152,1.617,,,,,,,,
48005,0.07,0.04,1.63,0.07,0.0,0.1299999999999999,0,,0,,0,,0,,0,,0,,2.735,3.174,1.613,,,,,,,,
48105,0.08,0.04,1.63,0.08,0.0,0.1299999999999999,0,,0,,0,,0,,0,,0,,2.732,3.174,1.611,,,,,,,,
48305,0.08,0.01,1.63,0.08,0.0,0.1299999999999999,0,,0,,0,,0,,0,,0,,2.716,3.204,1.61,,,,,,,,
48405,0.08,-0.01,1.63,0.08,-0.01,0.1299999999999999,0,,0,,0,,0,,0,,0,,2.718,3.216,1.611,,,,,,,,
48505,0.09,-0.02,1.62,0.09,-0.02,0.1200000000000001,0,,0,,0,,0,,0,,0,,2.709,3.234,1.622,,,,,,,,
48705,0.09,-0.05,1.61,0.09,-0.05,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.697,3.262,1.632,,,,,,,,
49005,0.1,-0.08,1.6,0.1,-0.08,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.701,3.294,1.636,,,,,,,,
49205,0.1,-0.06,1.6,0.1,-0.06,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.691,3.275,1.644,,,,,,,,
49305,0.1,-0.06,1.59,0.1,-0.06,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.692,3.271,1.652,,,,,,,,
49505,0.1,-0.03,1.59,0.1,-0.03,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.693,3.242,1.652,,,,,,,,
49705,0.1,-0.04,1.61,0.1,-0.04,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.689,3.254,1.634,,,,,0,,,
49805,0.11,-0.05,1.61,0.11,-0.05,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.688,3.262,1.635,,,,,0,,,
49905,0.11,-0.06,1.6,0.11,-0.06,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.691,3.267,1.637,,,,,0,,,
50005,0.11,-0.05,1.59,0.11,-0.05,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.694,3.264,1.646,,,,,0,,,
50105,0.1,-0.04,1.59,0.1,-0.04,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.69,3.248,1.647,,,,,0,,,
50205,0.1,-0.02,1.59,0.1,-0.02,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.692,3.233,1.648,,,,,0,,,
50305,0.11,-0.01,1.59,0.11,-0.01,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.684,3.216,1.647,,,,,0,,,
50405,0.1,0.01,1.59,0.1,0.0,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.701,3.202,1.647,,,,,0,,,
50505,0.1,0.03,1.6,0.1,3.469446951953614e-18,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.7,3.183,1.637,,,,,0,,,
50605,0.1,0.04,1.6,0.1,0.0,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.696,3.173,1.637,,,,,0,,,
50705,0.1,0.05,1.6,0.1,6.938893903907228e-18,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.699,3.16,1.637,,,,,0,,,
50805,0.1,0.07,1.61,0.1,0.0,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.702,3.141,1.634,0,-0.01076330872310205,0,-0.01076330872310205,0,,Not progressing toward waypoint for 2s.,Potentially stuck: no net approach for 5s.
50905,0.1,0.07,1.6,0.1,0.0,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.704,3.137,1.641,,,,,0,,,
51005,0.09,0.08,1.6,0.09,0.0,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.703,3.132,1.641,,,,,0,,,
51105,0.09,0.08,1.6,0.09,0.0,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.707,3.128,1.643,,,,,0,,,
51205,0.09,0.1,1.59,0.09,1.3877787807814457e-17,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.701,3.112,1.646,,,,,0,,,
51305,0.1,0.11,1.59,0.1,0.0,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.705,3.098,1.651,,,,,0,,,
51405,0.09,0.12,1.59,0.09,1.3877787807814457e-17,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.701,3.089,1.653,,,,,0,,,
51505,0.09,0.12,1.59,0.09,1.3877787807814457e-17,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.716,3.087,1.651,,,,,0,,,
51605,0.09,0.15,1.6,0.09,0.0,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.709,3.06,1.644,,,,,0,,,
51705,0.09,0.16,1.6,0.09,0.0,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.717,3.049,1.644,,,,,0,,,
51805,0.09,0.17,1.59,0.09,0.0,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.708,3.043,1.646,0,-0.01076330872310205,0,-0.01076330872310205,0,,Not progressing toward waypoint for 2s.,Potentially stuck: no net approach for 5s.
51905,0.09,0.17,1.6,0.09,0.0,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.71,3.04,1.644,,,,,0,,,
52005,0.09,0.19,1.6,0.09,2.7755575615628914e-17,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.714,3.025,1.64,,,,,0,,,
52105,0.1,0.19,1.6,0.1,2.7755575615628914e-17,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.702,3.02,1.642,,,,,0,,,
52205,0.1,0.2,1.6,0.1,2.7755575615628914e-17,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.698,3.014,1.645,,,,,0,,,
52305,0.1,0.2,1.59,0.1,2.7755575615628914e-17,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.707,3.006,1.65,,,,,0,,,
52405,0.1,0.21,1.59,0.1,-2.7755575615628914e-17,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.709,2.995,1.647,,,,,0,,,
52505,0.1,0.22,1.59,0.1,0.0,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.699,2.986,1.652,,,,,0,,,
52605,0.1,0.24,1.58,0.1,2.7755575615628914e-17,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.706,2.974,1.657,,,,,0,,,
52705,0.09,0.24,1.58,0.09,2.7755575615628914e-17,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.711,2.968,1.659,,,,,0,,,
52805,0.09,0.24,1.59,0.09,2.7755575615628914e-17,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.711,2.966,1.655,0,-0.0009319326549386275,0,-0.01076330872310205,0,,Not progressing toward waypoint for 2s.,Potentially stuck: no net approach for 5s.
52905,0.09,0.27,1.58,0.09,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.709,2.944,1.657,,,,,0,,,
53005,0.09,0.27,1.58,0.09,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.719,2.939,1.661,,,,,0,,,
53105,0.09,0.26,1.58,0.09,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.719,2.948,1.662,,,,,0,,,
53205,0.1,0.29,1.58,0.1,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.724,2.923,1.659,,,,,0,,,
53305,0.1,0.29,1.58,0.1,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.728,2.919,1.658,,,,,0,,,
53405,0.11,0.31,1.58,0.11,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.721,2.898,1.658,,,,,0,,,
53505,0.11,0.31,1.58,0.11,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.737,2.901,1.661,,,,,0,,,
53605,0.11,0.33,1.58,0.11,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.735,2.881,1.661,,,,,0,,,
53705,0.1,0.33,1.58,0.1,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.735,2.875,1.663,,,,,0,,,
53805,0.09,0.35,1.58,0.09,-5.551115123125783e-17,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.735,2.864,1.665,0,-0.009918084695876295,0,-0.01076330872310205,0,,Not progressing toward waypoint for 2s.,Potentially stuck: no net approach for 5s.
53905,0.09,0.36,1.58,0.09,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.737,2.852,1.662,,,,,0,,,
54005,0.09,0.36,1.58,0.09,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.74,2.845,1.665,,,,,0,,,
54105,0.09,0.39,1.58,0.09,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.732,2.824,1.658,,,,,0,,,
54205,0.09,0.39,1.59,0.09,0.0,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.729,2.823,1.653,,,,,0,,,
54305,0.09,0.4,1.58,0.09,5.551115123125783e-17,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.73,2.806,1.658,,,,,0,,,
54405,0.1,0.41,1.58,0.1,5.551115123125783e-17,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.737,2.796,1.659,,,,,0,,,
54505,0.1,0.42,1.58,0.1,-5.551115123125783e-17,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.734,2.789,1.661,,,,,0,,,
54605,0.1,0.45,1.58,0.1,-5.551115123125783e-17,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.732,2.764,1.665,,,,,0,,,
54705,0.1,0.46,1.57,0.1,0.0,0.07000000000000006,0,,0,,0,,0,,0,,0,,2.741,2.745,1.666,,,,,0,,,
54805,0.09,0.47,1.57,0.09,0.0,0.07000000000000006,0,,0,,0,,0,,0,,0,,2.743,2.737,1.667,0,-0.009918084695876295,0,-0.01076330872310205,0,,Not progressing toward waypoint for 2s.,Potentially stuck: no net approach for 5s.
54905,0.09,0.48,1.57,0.09,5.551115123125783e-17,0.07000000000000006,0,,0,,0,,0,,0,,0,,2.743,2.726,1.668,,,,,0,,,
55005,0.09,0.5,1.57,0.09,0.0,0.07000000000000006,0,,0,,0,,0,,0,,0,,2.744,2.705,1.674,,,,,0,,,
55105,0.08,0.51,1.56,0.08,0.0,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.749,2.701,1.676,,,,,0,,,
55205,0.08,0.52,1.55,0.08,0.0,0.050000000000000044,0,,0,,0,,0,,0,,0,,2.751,2.687,1.689,,,,,0,,,
55305,0.08,0.54,1.55,0.08,0.0,0.050000000000000044,0,,0,,0,,0,,0,,0,,2.754,2.668,1.69,,,,,0,,,
55405,0.08,0.56,1.55,0.08,0.0,0.050000000000000044,0,,0,,0,,0,,0,,0,,2.763,2.655,1.69,,,,,0,,,
55505,0.08,0.56,1.57,0.08,0.0,0.07000000000000006,0,,0,,0,,0,,0,,0,,2.766,2.647,1.675,,,,,0,,,
55605,0.08,0.57,1.56,0.08,0.0,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.767,2.636,1.678,,,,,0,,,
55705,0.09,0.59,1.57,0.09,0.0,0.07000000000000006,0,,0,,0,,0,,0,,0,,2.769,2.622,1.672,,,,,0,,,
55805,0.08,0.6,1.57,0.08,0.0,0.07000000000000006,0,,0,,0,,0,,0,,0,,2.76,2.611,1.672,0,-0.0018523037469090342,0,-0.009918084695876295,0,,Not progressing toward waypoint for 2s.,Potentially stuck: no net approach for 5s.
55905,0.09,0.61,1.57,0.09,0.0,0.07000000000000006,0,,0,,0,,0,,0,,0,,2.764,2.604,1.672,,,,,0,,,
56005,0.09,0.62,1.56,0.09,0.0,0.06000000000000005,0,,0,,0,,0,,0,,0,,2.767,2.591,1.677,,,,,0,,,
56105,0.09,0.63,1.57,0.09,0.0,0.07000000000000006,0,,0,,0,,0,,0,,0,,2.762,2.58,1.672,,,,,0,,,
56205,0.08,0.65,1.57,0.08,0.0,0.07000000000000006,0,,0,,0,,0,,0,,0,,2.76,2.565,1.67,,,,,0,,,
56305,0.08,0.65,1.57,0.08,0.0,0.07000000000000006,0,,0,,0,,0,,0,,0,,2.766,2.559,1.668,,,,,0,,,
56405,0.08,0.67,1.57,0.08,0.0,0.07000000000000006,0,,0,,0,,0,,0,,0,,2.774,2.542,1.673,,,,,0,,,
